"user";"data";"pstrat";"no.terms"
23.4700000000012;"r1";"p47";272
3.83000000000175;"r2";"p47";741
5.2699999999968;"r3";"p47";744
2.55000000000291;"r4";"p47";516
4.51000000000204;"r5";"p47";676
92.0600000000049;"o1";"p48";359
49.4400000000023;"o2";"p48";202
41.5500000000029;"o3";"p48";148
36.4499999999971;"o4";"p48";120
35.3400000000038;"o5";"p48";153
35.8899999999994;"o6";"p48";97
32.760000000002;"o7";"p48";162
23.0400000000009;"o8";"p48";127
22.4300000000003;"o9";"p48";77
33.25;"o10";"p48";144
22.4400000000023;"o11";"p48";48
18.2300000000032;"o12";"p48";115
16.7799999999988;"o13";"p48";179
15.0799999999945;"o14";"p48";85
13.6399999999994;"o15";"p48";69
12.1200000000026;"o16";"p48";129
8.54000000000087;"o17";"p48";43
7.42000000000553;"o18";"p48";40
8.22000000000116;"o19";"p48";70
11.3600000000006;"o20";"p48";135
43.75;"o21";"p48";176
25.6699999999983;"o22";"p48";187
20.7799999999988;"n1";"p48";227
23.3799999999974;"n2";"p48";94
30.3000000000029;"n3";"p48";68
21.239999999998;"n4";"p48";83
15.6399999999994;"n5";"p48";49
26.4800000000032;"n6";"p48";103
18.25;"n7";"p48";227
21.7900000000009;"n8";"p48";334
18.8899999999994;"n9";"p48";131
23.4000000000015;"n10";"p48";177
40.3899999999994;"n11";"p48";389
29.0599999999977;"n12";"p48";381
20.8399999999965;"n13";"p48";176
17.2200000000012;"n14";"p48";81
19.2799999999988;"n15";"p48";334
19.1600000000035;"n16";"p48";377
20.4599999999991;"n17";"p48";416
16.5499999999956;"n18";"p48";290
31.9799999999959;"n19";"p48";291
26.4099999999962;"n20";"p48";303
20.0699999999997;"n21";"p48";185
30.3000000000029;"n22";"p48";192
17.5;"n23";"p48";398
27.8599999999933;"r1";"p48";212
7.04000000000087;"r2";"p48";191
9.0199999999968;"r3";"p48";236
5.02999999999884;"r4";"p48";65
7.61000000000058;"r5";"p48";222
