data;pstrat;workflow;no. class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r
r2;p30;w234;2;0;J48;freq;none;simple;0.99;>0;0.974277224;0.918416474
r2;p30;w239;2;0;svmLinear2;freq;none;simple;0.99;>0;0.974268827;0.92056483
r2;p30;w236;2;0;knn;freq;none;simple;0.99;>0;0.97710983;0.923854635
r2;p30;w233;2;0;nnet;freq;none;simple;0.99;>0;0.979926108;0.925624534
r2;p30;w238;2;0;lda;freq;none;simple;0.99;>0;0.935688629;0.882040379
r2;p30;w235;2;0;JRip;freq;none;simple;0.99;>0;0.977158904;0.919581652
r2;p30;w240;2;0;ranger;freq;none;simple;0.99;>0;0.998571429;0.941406649
r2;p30;w237;2;0;C5.0Tree;freq;none;simple;0.99;>0;0.975705796;0.920200821
r2;p31;w242;2;0;J48;freq;none;simple;0.98;none;0.971411871;0.916573157
r2;p31;w247;2;0;svmLinear2;freq;none;simple;0.98;none;0.944309505;0.906092631
r2;p31;w244;2;0;knn;freq;none;simple;0.98;none;0.959974716;0.917846133
r2;p31;w241;2;0;nnet;freq;none;simple;0.98;none;0.979950739;0.928628019
r2;p31;w246;2;0;lda;freq;none;simple;0.98;none;0.661481098;0.624017125
r2;p31;w243;2;0;JRip;freq;none;simple;0.98;none;0.978562938;0.92187713
r2;p31;w248;2;0;ranger;freq;none;simple;0.98;none;0.995714192;0.95505372
r2;p31;w245;2;0;C5.0Tree;freq;none;simple;0.98;none;0.975714006;0.929021573
r2;p32;w250;2;0;J48;freq;none;simple;0.98;>0;0.974277224;0.926170236
r2;p32;w255;2;0;svmLinear2;freq;none;simple;0.98;>0;0.975697492;0.930525616
r2;p32;w252;2;0;knn;freq;none;simple;0.98;>0;0.978546611;0.934099504
r2;p32;w249;2;0;nnet;freq;none;simple;0.98;>0;0.990008117;0.943578937
r2;p32;w254;2;0;lda;freq;none;simple;0.98;>0;0.941419428;0.893729116
r2;p32;w251;2;0;JRip;freq;none;simple;0.98;>0;0.972848559;0.924389082
r2;p32;w256;2;0;ranger;freq;none;simple;0.98;>0;0.994277504;0.945528445
r2;p32;w253;2;0;C5.0Tree;freq;none;simple;0.98;>0;0.975705796;0.928179982
r2;p33;w258;2;0;J48;freq;default;none;0.99;none;0.968554542;0.897421474
r2;p33;w263;2;0;svmLinear2;freq;default;none;0.99;none;0.932888771;0.882879963
r2;p33;w260;2;0;knn;freq;default;none;0.99;none;0.978603616;0.923953963
r2;p33;w257;2;0;nnet;freq;default;none;0.99;none;0.987126343;0.920849414
r2;p33;w262;2;0;lda;freq;default;none;0.99;none;0.688485035;0.642806587
r2;p33;w259;2;0;JRip;freq;default;none;0.99;none;0.968554448;0.89651702
r2;p33;w264;2;0;ranger;freq;default;none;0.99;none;0.994277504;0.943298262
r2;p33;w261;2;0;C5.0Tree;freq;default;none;0.99;none;0.968554542;0.911165356
r2;p34;w266;2;0;J48;freq;default;none;0.99;>0;0.971411778;0.912116527
r2;p34;w271;2;0;svmLinear2;freq;default;none;0.99;>0;0.978579172;0.920958839
r2;p34;w268;2;0;knn;freq;default;none;0.99;>0;0.981395544;0.924166461
r2;p34;w265;2;0;nnet;freq;default;none;0.99;>0;0.991412151;0.932831239
r2;p34;w270;2;0;lda;freq;default;none;0.99;>0;0.921418962;0.865262542
r2;p34;w267;2;0;JRip;freq;default;none;0.99;>0;0.961428105;0.90254328
r2;p34;w272;2;0;ranger;freq;default;none;0.99;>0;0.995714286;0.935507283
r2;p34;w269;2;0;C5.0Tree;freq;default;none;0.99;>0;0.971411778;0.912617848
r2;p35;w274;2;0;J48;freq;default;none;0.98;none;0.968554542;0.914101811
r2;p35;w279;2;0;svmLinear2;freq;default;none;0.98;none;0.947125784;0.906758754
r2;p35;w276;2;0;knn;freq;default;none;0.98;none;0.967166741;0.922424464
r2;p35;w273;2;0;nnet;freq;default;none;0.98;none;0.994277504;0.941003847
r2;p35;w278;2;0;lda;freq;default;none;0.98;none;0.618581225;0.583789794
r2;p35;w275;2;0;JRip;freq;default;none;0.98;none;0.965697585;0.909945977
r2;p35;w280;2;0;ranger;freq;default;none;0.98;none;0.995714286;0.951977766
r2;p35;w277;2;0;C5.0Tree;freq;default;none;0.98;none;0.968554542;0.920578799
r2;p36;w282;2;0;J48;freq;default;none;0.98;>0;0.972840349;0.923529478
r2;p36;w287;2;0;svmLinear2;freq;default;none;0.98;>0;0.97999151;0.932996164
r2;p36;w284;2;0;knn;freq;default;none;0.98;>0;0.981395544;0.935165768
r2;p36;w281;2;0;nnet;freq;default;none;0.98;>0;0.992848933;0.944810722
r2;p36;w286;2;0;lda;freq;default;none;0.98;>0;0.945696932;0.897958917
r2;p36;w283;2;0;JRip;freq;default;none;0.98;>0;0.969991417;0.920426155
r2;p36;w288;2;0;ranger;freq;default;none;0.98;>0;0.995714286;0.945362302
r2;p36;w285;2;0;C5.0Tree;freq;default;none;0.98;>0;0.972840349;0.923907344
r2;p37;w290;2;0;J48;freq;default;simple;0.99;none;0.971411871;0.905294913
r2;p37;w295;2;0;svmLinear2;freq;default;simple;0.99;none;0.948595219;0.90009568
r2;p37;w292;2;0;knn;freq;default;simple;0.99;none;0.974277131;0.922228451
r2;p37;w289;2;0;nnet;freq;default;simple;0.99;none;0.992840722;0.935156545
r2;p37;w294;2;0;lda;freq;default;simple;0.99;none;0.625601582;0.586083326
r2;p37;w291;2;0;JRip;freq;default;simple;0.99;none;0.984277318;0.915422662
r2;p37;w296;2;0;ranger;freq;default;simple;0.99;none;0.995714192;0.946177092
r2;p37;w293;2;0;C5.0Tree;freq;default;simple;0.99;none;0.975714006;0.919923099
r2;p38;w298;2;0;J48;freq;default;simple;0.99;>0;0.974277224;0.916991271
r2;p38;w303;2;0;svmLinear2;freq;default;simple;0.99;>0;0.9799833;0.924413261
r2;p38;w300;2;0;knn;freq;default;simple;0.99;>0;0.978530191;0.923585169
r2;p38;w297;2;0;nnet;freq;default;simple;0.99;>0;0.978562938;0.922762838
r2;p38;w302;2;0;lda;freq;default;simple;0.99;>0;0.92423552;0.870163342
r2;p38;w299;2;0;JRip;freq;default;simple;0.99;>0;0.974285248;0.916756474
r2;p38;w304;2;0;ranger;freq;default;simple;0.99;>0;0.995714286;0.937481289
r2;p38;w301;2;0;C5.0Tree;freq;default;simple;0.99;>0;0.975705796;0.918787746
r2;p39;w306;2;0;J48;freq;default;simple;0.98;none;0.971411871;0.917488478
r2;p39;w311;2;0;svmLinear2;freq;default;simple;0.98;none;0.949999347;0.90935113
r2;p39;w308;2;0;knn;freq;default;simple;0.98;none;0.977166928;0.93231512
r2;p39;w305;2;0;nnet;freq;default;simple;0.98;none;0.977150787;0.925548078
r2;p39;w310;2;0;lda;freq;default;simple;0.98;none;0.651276403;0.615030169
r2;p39;w307;2;0;JRip;freq;default;simple;0.98;none;0.98285677;0.925986148
r2;p39;w312;2;0;ranger;freq;default;simple;0.98;none;0.995714192;0.951898873
r2;p39;w309;2;0;C5.0Tree;freq;default;simple;0.98;none;0.975714006;0.927566686
r2;p4;w26;2;0;J48;tf_idf;none;none;0.98;>0;0.978546705;0.929297211
r2;p4;w31;2;0;svmLinear2;tf_idf;none;none;0.98;>0;0.980016047;0.933648851
r2;p4;w28;2;0;knn;tf_idf;none;none;0.98;>0;0.96712597;0.922982933
r2;p4;w25;2;0;nnet;tf_idf;none;none;0.98;>0;0.994285621;0.947655835
r2;p4;w30;2;0;lda;tf_idf;none;none;0.98;>0;0.971428198;0.921902907
r2;p4;w27;2;0;JRip;tf_idf;none;none;0.98;>0;0.961452549;0.911935226
r2;p4;w32;2;0;ranger;tf_idf;none;none;0.98;>0;0.997134647;0.94725165
r2;p4;w29;2;0;C5.0Tree;tf_idf;none;none;0.98;>0;0.974252687;0.91986911
r2;p40;w314;2;0;J48;freq;default;simple;0.98;>0;0.974277224;0.924778348
r2;p40;w319;2;0;svmLinear2;freq;default;simple;0.98;>0;0.978546611;0.931458038
r2;p40;w316;2;0;knn;freq;default;simple;0.98;>0;0.978530191;0.932132916
r2;p40;w313;2;0;nnet;freq;default;simple;0.98;>0;0.997134647;0.948954428
r2;p40;w318;2;0;lda;freq;default;simple;0.98;>0;0.939998974;0.891667379
r2;p40;w315;2;0;JRip;freq;default;simple;0.98;>0;0.975697585;0.925670985
r2;p40;w320;2;0;ranger;freq;default;simple;0.98;>0;0.995714286;0.945481223
r2;p40;w317;2;0;C5.0Tree;freq;default;simple;0.98;>0;0.975705796;0.924471404
r2;p41;w322;2;0;J48;freq;smart;none;0.99;none;0.968554542;0.899397028
r2;p41;w327;2;0;svmLinear2;freq;smart;none;0.99;none;0.938586636;0.885994495
r2;p41;w324;2;0;knn;freq;smart;none;0.99;none;0.977134274;0.92076511
r2;p41;w321;2;0;nnet;freq;smart;none;0.99;none;0.991403941;0.926645668
r2;p41;w326;2;0;lda;freq;smart;none;0.99;none;0.662770003;0.618590564
r2;p41;w323;2;0;JRip;freq;smart;none;0.99;none;0.961403474;0.891210377
r2;p41;w328;2;0;ranger;freq;smart;none;0.99;none;0.994277504;0.939325164
r2;p41;w325;2;0;C5.0Tree;freq;smart;none;0.99;none;0.968554542;0.909599065
r2;p42;w330;2;0;J48;freq;smart;none;0.99;>0;0.971411778;0.911006394
r2;p42;w335;2;0;svmLinear2;freq;smart;none;0.99;>0;0.981420081;0.922134525
r2;p42;w332;2;0;knn;freq;smart;none;0.99;>0;0.982824116;0.923955778
r2;p42;w329;2;0;nnet;freq;smart;none;0.99;>0;0.987110016;0.927270755
r2;p42;w334;2;0;lda;freq;smart;none;0.99;>0;0.919998507;0.862494504
r2;p42;w331;2;0;JRip;freq;smart;none;0.99;>0;0.9699833;0.909320658
r2;p42;w336;2;0;ranger;freq;smart;none;0.99;>0;0.995714286;0.93394137
r2;p42;w333;2;0;C5.0Tree;freq;smart;none;0.99;>0;0.971411778;0.911252268
r2;p43;w338;2;0;J48;freq;smart;none;0.98;none;0.968554542;0.913129733
r2;p43;w343;2;0;svmLinear2;freq;smart;none;0.98;none;0.948488954;0.903451465
r2;p43;w340;2;0;knn;freq;smart;none;0.98;none;0.978546518;0.929444741
r2;p43;w337;2;0;nnet;freq;smart;none;0.98;none;0.987134647;0.933382718
r2;p43;w342;2;0;lda;freq;smart;none;0.98;none;0.634279557;0.597898689
r2;p43;w339;2;0;JRip;freq;smart;none;0.98;none;0.962832046;0.906178954
r2;p43;w344;2;0;ranger;freq;smart;none;0.98;none;0.995714286;0.946990048
r2;p43;w341;2;0;C5.0Tree;freq;smart;none;0.98;none;0.968554542;0.909952275
r2;p44;w346;2;0;J48;freq;smart;none;0.98;>0;0.972840349;0.920162609
r2;p44;w351;2;0;svmLinear2;freq;smart;none;0.98;>0;0.97999151;0.929547431
r2;p44;w348;2;0;knn;freq;smart;none;0.98;>0;0.982824116;0.932919999
r2;p44;w345;2;0;nnet;freq;smart;none;0.98;>0;0.980024164;0.929216438
r2;p44;w350;2;0;lda;freq;smart;none;0.98;>0;0.942888677;0.892270066
r2;p44;w347;2;0;JRip;freq;smart;none;0.98;>0;0.977126157;0.924067291
r2;p44;w352;2;0;ranger;freq;smart;none;0.98;>0;0.995714286;0.941950861
r2;p44;w349;2;0;C5.0Tree;freq;smart;none;0.98;>0;0.972840349;0.920894049
r2;p45;w354;2;0;J48;freq;smart;simple;0.99;none;0.969991417;0.90389043
r2;p45;w359;2;0;svmLinear2;freq;smart;simple;0.99;none;0.951427825;0.899788526
r2;p45;w356;2;0;knn;freq;smart;simple;0.99;none;0.975705702;0.920873688
r2;p45;w353;2;0;nnet;freq;smart;simple;0.99;none;0.988571335;0.919914604
r2;p45;w358;2;0;lda;freq;smart;simple;0.99;none;0.657080068;0.614346269
r2;p45;w355;2;0;JRip;freq;smart;simple;0.99;none;0.971428105;0.903029767
r2;p45;w360;2;0;ranger;freq;smart;simple;0.99;none;0.997134647;0.942097198
r2;p45;w357;2;0;C5.0Tree;freq;smart;simple;0.99;none;0.974293551;0.916624119
r2;p46;w362;2;0;J48;freq;smart;simple;0.99;>0;0.974277224;0.915518001
r2;p46;w367;2;0;svmLinear2;freq;smart;simple;0.99;>0;0.981420081;0.923940267
r2;p46;w364;2;0;knn;freq;smart;simple;0.99;>0;0.982832326;0.925793076
r2;p46;w361;2;0;nnet;freq;smart;simple;0.99;>0;0.98711804;0.928994924
r2;p46;w366;2;0;lda;freq;smart;simple;0.99;>0;0.928521235;0.87230528
r2;p46;w363;2;0;JRip;freq;smart;simple;0.99;>0;0.981428198;0.920755679
r2;p46;w368;2;0;ranger;freq;smart;simple;0.99;>0;0.997142857;0.937180373
r2;p46;w365;2;0;C5.0Tree;freq;smart;simple;0.99;>0;0.975705796;0.917147821
r2;p47;w370;2;0;J48;freq;smart;simple;0.98;none;0.969991417;0.914484383
r2;p47;w375;2;0;svmLinear2;freq;smart;simple;0.98;none;0.948529818;0.903329639
r2;p47;w372;2;0;knn;freq;smart;simple;0.98;none;0.971452362;0.922559921
r2;p47;w369;2;0;nnet;freq;smart;simple;0.98;none;0.985722216;0.933827294
r2;p47;w374;2;0;lda;freq;smart;simple;0.98;none;0.645520787;0.60715389
r2;p47;w371;2;0;JRip;freq;smart;simple;0.98;none;0.98285677;0.925045878
r2;p47;w376;2;0;ranger;freq;smart;simple;0.98;none;0.995722403;0.946681728
r2;p47;w373;2;0;C5.0Tree;freq;smart;simple;0.98;none;0.974293551;0.922868083
r2;p48;w378;2;0;J48;freq;smart;simple;0.98;>0;0.974277224;0.92179673
r2;p48;w383;2;0;svmLinear2;freq;smart;simple;0.98;>0;0.978554728;0.928072783
r2;p48;w380;2;0;knn;freq;smart;simple;0.98;>0;0.982832326;0.932840931
r2;p48;w377;2;0;nnet;freq;smart;simple;0.98;>0;0.991428478;0.940169661
r2;p48;w382;2;0;lda;freq;smart;simple;0.98;>0;0.942856117;0.892337632
r2;p48;w379;2;0;JRip;freq;smart;simple;0.98;>0;0.975697585;0.922691581
r2;p48;w384;2;0;ranger;freq;smart;simple;0.98;>0;0.995714286;0.941721888
r2;p48;w381;2;0;C5.0Tree;freq;smart;simple;0.98;>0;0.975705796;0.923606491
r2;p5;w34;2;0;J48;tf_idf;none;simple;0.99;none;0.971428198;0.902655772
r2;p5;w39;2;0;svmLinear2;tf_idf;none;simple;0.99;none;0.974293365;0.916703932
r2;p5;w36;2;0;knn;tf_idf;none;simple;0.99;none;0.919957643;0.871625414
r2;p5;w33;2;0;nnet;tf_idf;none;simple;0.99;none;0.994277504;0.93546598
r2;p5;w38;2;0;lda;tf_idf;none;simple;0.99;none;0.704118712;0.659033833
r2;p5;w35;2;0;JRip;tf_idf;none;simple;0.99;none;0.955721843;0.887004565
r2;p5;w40;2;0;ranger;tf_idf;none;simple;0.99;none;0.998571429;0.950223685
r2;p5;w37;2;0;C5.0Tree;tf_idf;none;simple;0.99;none;0.968554635;0.895805894
r2;p6;w42;2;0;J48;tf_idf;none;simple;0.99;>0;0.971468783;0.914408785
r2;p6;w47;2;0;svmLinear2;tf_idf;none;simple;0.99;>0;0.975754684;0.920851704
r2;p6;w44;2;0;knn;tf_idf;none;simple;0.99;>0;0.967117947;0.913713727
r2;p6;w41;2;0;nnet;tf_idf;none;simple;0.99;>0;0.991452829;0.935921735
r2;p6;w46;2;0;lda;tf_idf;none;simple;0.99;>0;0.958562659;0.901883351
r2;p6;w43;2;0;JRip;tf_idf;none;simple;0.99;>0;0.964293271;0.907334623
r2;p6;w48;2;0;ranger;tf_idf;none;simple;0.99;>0;0.998571429;0.940575762
r2;p6;w45;2;0;C5.0Tree;tf_idf;none;simple;0.99;>0;0.971468783;0.91069605
r2;p7;w50;2;0;J48;tf_idf;none;simple;0.98;none;0.971428198;0.916188576
r2;p7;w55;2;0;svmLinear2;tf_idf;none;simple;0.98;none;0.975746473;0.930959863
r2;p7;w52;2;0;knn;tf_idf;none;simple;0.98;none;0.93572119;0.894435185
r2;p7;w49;2;0;nnet;tf_idf;none;simple;0.98;none;0.988579452;0.941106458
r2;p7;w54;2;0;lda;tf_idf;none;simple;0.98;none;0.865778474;0.817144288
r2;p7;w51;2;0;JRip;tf_idf;none;simple;0.98;none;0.974268921;0.918107716
r2;p7;w56;2;0;ranger;tf_idf;none;simple;0.98;none;0.997142857;0.954811863
r2;p7;w53;2;0;C5.0Tree;tf_idf;none;simple;0.98;none;0.968554635;0.904853007
r2;p8;w58;2;0;J48;tf_idf;none;simple;0.98;>0;0.971468783;0.922604767
r2;p8;w63;2;0;svmLinear2;tf_idf;none;simple;0.98;>0;0.977183255;0.930983598
r2;p8;w60;2;0;knn;tf_idf;none;simple;0.98;>0;0.965689375;0.921540909
r2;p8;w57;2;0;nnet;tf_idf;none;simple;0.98;>0;0.994277411;0.947509677
r2;p8;w62;2;0;lda;tf_idf;none;simple;0.98;>0;0.975713913;0.926113301
r2;p8;w59;2;0;JRip;tf_idf;none;simple;0.98;>0;0.970032001;0.920239913
r2;p8;w64;2;0;ranger;tf_idf;none;simple;0.98;>0;0.998571429;0.948555748
r2;p8;w61;2;0;C5.0Tree;tf_idf;none;simple;0.98;>0;0.971468783;0.91742574
r2;p9;w66;2;0;J48;tf_idf;default;none;0.99;none;0.977118133;0.906218581
r2;p9;w71;2;0;svmLinear2;tf_idf;default;none;0.99;none;0.971387147;0.910585184
r2;p9;w68;2;0;knn;tf_idf;default;none;0.99;none;0.935606994;0.883115938
r2;p9;w65;2;0;nnet;tf_idf;default;none;0.99;none;0.991412058;0.928957515
r2;p9;w70;2;0;lda;tf_idf;default;none;0.99;none;0.71401963;0.666657756
r2;p9;w67;2;0;JRip;tf_idf;default;none;0.99;none;0.965754684;0.893265447
r2;p9;w72;2;0;ranger;tf_idf;default;none;0.99;none;0.997142857;0.945196075
r2;p9;w69;2;0;C5.0Tree;tf_idf;default;none;0.99;none;0.975722029;0.900451739
r3;p1;w2;3;0;J48;tf_idf;none;none;0.99;none;0.931496146;0.854665008
r3;p1;w6;3;0;lda;tf_idf;none;none;0.99;none;0.519594507;0.479790048
r3;p1;w4;3;0;knn;tf_idf;none;none;0.99;none;0.897274582;0.832918211
r3;p1;w1;3;0;nnet;tf_idf;none;none;0.99;none;0.905310759;0.824480367
r3;p1;w5;3;0;C5.0Tree;tf_idf;none;none;0.99;none;0.934516291;0.853989418
r3;p1;w3;3;0;JRip;tf_idf;none;none;0.99;none;0.935544598;0.854265342
r3;p1;w8;3;0;ranger;tf_idf;none;none;0.99;none;0.983887162;0.920356564
r3;p1;w7;3;0;svmLinear2;tf_idf;none;none;0.99;none;0.94764542;0.872088142
r3;p10;w74;3;0;J48;tf_idf;default;none;0.99;>0;0.936540517;0.871424035
r3;p10;w78;3;0;lda;tf_idf;default;none;0.99;>0;0.923476163;0.859693288
r3;p10;w76;3;0;knn;tf_idf;default;none;0.99;>0;0.942621292;0.87792082
r3;p10;w73;3;0;nnet;tf_idf;default;none;0.99;>0;0.882226487;0.819823518
r3;p10;w77;3;0;C5.0Tree;tf_idf;default;none;0.99;>0;0.942584856;0.871892504
r3;p10;w75;3;0;JRip;tf_idf;default;none;0.99;>0;0.933536566;0.866218232
r3;p10;w80;3;0;ranger;tf_idf;default;none;0.99;>0;0.985903291;0.917704096
r3;p10;w79;3;0;svmLinear2;tf_idf;default;none;0.99;>0;0.964762275;0.899503739
r3;p11;w82;3;0;J48;tf_idf;default;none;0.98;none;0.942580807;0.88292615
r3;p11;w86;3;0;lda;tf_idf;default;none;0.98;none;0.550856652;0.514857571
r3;p11;w84;3;0;knn;tf_idf;default;none;0.98;none;0.911371292;0.857001184
r3;p11;w81;3;0;nnet;tf_idf;default;none;0.98;none;0.883214309;0.823471848
r3;p11;w85;3;0;C5.0Tree;tf_idf;default;none;0.98;none;0.944596936;0.875099531
r3;p11;w83;3;0;JRip;tf_idf;default;none;0.98;none;0.923480211;0.85918777
r3;p11;w88;3;0;ranger;tf_idf;default;none;0.98;none;0.984895226;0.929204594
r3;p11;w87;3;0;svmLinear2;tf_idf;default;none;0.98;none;0.94665355;0.887787709
r3;p12;w90;3;0;J48;tf_idf;default;none;0.98;>0;0.936540517;0.882087184
r3;p12;w94;3;0;lda;tf_idf;default;none;0.98;>0;0.959721952;0.90454702
r3;p12;w92;3;0;knn;tf_idf;default;none;0.98;>0;0.937589066;0.885030795
r3;p12;w89;3;0;nnet;tf_idf;default;none;0.98;>0;0.902318953;0.851070644
r3;p12;w93;3;0;C5.0Tree;tf_idf;default;none;0.98;>0;0.942584856;0.881282993
r3;p12;w91;3;0;JRip;tf_idf;default;none;0.98;>0;0.930516421;0.873840899
r3;p12;w96;3;0;ranger;tf_idf;default;none;0.98;>0;0.982875049;0.924577169
r3;p12;w95;3;0;svmLinear2;tf_idf;default;none;0.98;>0;0.960742162;0.906908573
r3;p13;w98;3;0;J48;tf_idf;default;simple;0.99;none;0.930516421;0.860110267
r3;p13;w102;3;0;lda;tf_idf;default;simple;0.99;none;0.589049747;0.545381657
r3;p13;w100;3;0;knn;tf_idf;default;simple;0.99;none;0.890254567;0.829028261
r3;p13;w97;3;0;nnet;tf_idf;default;simple;0.99;none;0.828835503;0.761045814
r3;p13;w101;3;0;C5.0Tree;tf_idf;default;simple;0.99;none;0.930520469;0.853742538
r3;p13;w99;3;0;JRip;tf_idf;default;simple;0.99;none;0.928532679;0.851112079
r3;p13;w104;3;0;ranger;tf_idf;default;simple;0.99;none;0.98389121;0.920908757
r3;p13;w103;3;0;svmLinear2;tf_idf;default;simple;0.99;none;0.958730082;0.885597551
r3;p14;w106;3;0;J48;tf_idf;default;simple;0.99;>0;0.933532517;0.871498395
r3;p14;w110;3;0;lda;tf_idf;default;simple;0.99;>0;0.944617178;0.882302044
r3;p14;w108;3;0;knn;tf_idf;default;simple;0.99;>0;0.934532485;0.873284978
r3;p14;w105;3;0;nnet;tf_idf;default;simple;0.99;>0;0.856972244;0.799809566
r3;p14;w109;3;0;C5.0Tree;tf_idf;default;simple;0.99;>0;0.933532517;0.866084682
r3;p14;w107;3;0;JRip;tf_idf;default;simple;0.99;>0;0.943621259;0.878484657
r3;p14;w112;3;0;ranger;tf_idf;default;simple;0.99;>0;0.983887162;0.918258869
r3;p14;w111;3;0;svmLinear2;tf_idf;default;simple;0.99;>0;0.970802565;0.907851174
r3;p15;w114;3;0;J48;tf_idf;default;simple;0.98;none;0.930516421;0.872771472
r3;p15;w118;3;0;lda;tf_idf;default;simple;0.98;none;0.497473766;0.465263098
r3;p15;w116;3;0;knn;tf_idf;default;simple;0.98;none;0.911379389;0.857229517
r3;p15;w113;3;0;nnet;tf_idf;default;simple;0.98;none;0.871137777;0.812286308
r3;p15;w117;3;0;C5.0Tree;tf_idf;default;simple;0.98;none;0.930520469;0.862540644
r3;p15;w115;3;0;JRip;tf_idf;default;simple;0.98;none;0.92952455;0.865485149
r3;p15;w120;3;0;ranger;tf_idf;default;simple;0.98;none;0.982887194;0.926818395
r3;p15;w119;3;0;svmLinear2;tf_idf;default;simple;0.98;none;0.939601147;0.881756044
r3;p16;w122;3;0;J48;tf_idf;default;simple;0.98;>0;0.932524453;0.878647316
r3;p16;w126;3;0;lda;tf_idf;default;simple;0.98;>0;0.965770339;0.909951367
r3;p16;w124;3;0;knn;tf_idf;default;simple;0.98;>0;0.927508421;0.876156356
r3;p16;w121;3;0;nnet;tf_idf;default;simple;0.98;>0;0.868105486;0.819138798
r3;p16;w125;3;0;C5.0Tree;tf_idf;default;simple;0.98;>0;0.935548646;0.87509391
r3;p16;w123;3;0;JRip;tf_idf;default;simple;0.98;>0;0.930540711;0.874148639
r3;p16;w128;3;0;ranger;tf_idf;default;simple;0.98;>0;0.982879097;0.924540953
r3;p16;w127;3;0;svmLinear2;tf_idf;default;simple;0.98;>0;0.966778404;0.912766225
r3;p17;w130;3;0;J48;tf_idf;smart;none;0.99;none;0.939552565;0.86545013
r3;p17;w134;3;0;lda;tf_idf;smart;none;0.99;none;0.656756056;0.606620267
r3;p17;w132;3;0;knn;tf_idf;smart;none;0.99;none;0.910351082;0.844557088
r3;p17;w129;3;0;nnet;tf_idf;smart;none;0.99;none;0.878169938;0.804196308
r3;p17;w133;3;0;C5.0Tree;tf_idf;smart;none;0.99;none;0.941568694;0.861862628
r3;p17;w131;3;0;JRip;tf_idf;smart;none;0.99;none;0.931524485;0.852693487
r3;p17;w136;3;0;ranger;tf_idf;smart;none;0.99;none;0.984891178;0.918481141
r3;p17;w135;3;0;svmLinear2;tf_idf;smart;none;0.99;none;0.950665565;0.876726752
r3;p18;w138;3;0;J48;tf_idf;smart;none;0.99;>0;0.936540517;0.870504959
r3;p18;w142;3;0;lda;tf_idf;smart;none;0.99;>0;0.930528566;0.865268011
r3;p18;w140;3;0;knn;tf_idf;smart;none;0.99;>0;0.942605098;0.876993418
r3;p18;w137;3;0;nnet;tf_idf;smart;none;0.99;>0;0.871097292;0.808950796
r3;p18;w141;3;0;C5.0Tree;tf_idf;smart;none;0.99;>0;0.940568727;0.869551956
r3;p18;w139;3;0;JRip;tf_idf;smart;none;0.99;>0;0.927508421;0.860008711
r3;p18;w144;3;0;ranger;tf_idf;smart;none;0.99;>0;0.985899242;0.916506706
r3;p18;w143;3;0;svmLinear2;tf_idf;smart;none;0.99;>0;0.968782388;0.902194583
r3;p19;w146;3;0;J48;tf_idf;smart;none;0.98;none;0.938544501;0.878433727
r3;p19;w150;3;0;lda;tf_idf;smart;none;0.98;none;0.570042266;0.532162416
r3;p19;w148;3;0;knn;tf_idf;smart;none;0.98;none;0.905331001;0.849462323
r3;p19;w145;3;0;nnet;tf_idf;smart;none;0.98;none;0.858004599;0.799630306
r3;p19;w149;3;0;C5.0Tree;tf_idf;smart;none;0.98;none;0.941568694;0.872604058
r3;p19;w147;3;0;JRip;tf_idf;smart;none;0.98;none;0.932520404;0.868150076
r3;p19;w152;3;0;ranger;tf_idf;smart;none;0.98;none;0.983883113;0.924834368
r3;p19;w151;3;0;svmLinear2;tf_idf;smart;none;0.98;none;0.949665598;0.890459328
r3;p2;w10;3;0;J48;tf_idf;none;none;0.99;>0;0.929496211;0.865658893
r3;p2;w14;3;0;lda;tf_idf;none;none;0.99;>0;0.896282711;0.834449643
r3;p2;w12;3;0;knn;tf_idf;none;none;0.99;>0;0.939572807;0.875832785
r3;p2;w9;3;0;nnet;tf_idf;none;none;0.99;>0;0.899331196;0.835829728
r3;p2;w13;3;0;C5.0Tree;tf_idf;none;none;0.99;>0;0.931508291;0.861982792
r3;p2;w11;3;0;JRip;tf_idf;none;none;0.99;>0;0.931524485;0.864977538
r3;p2;w16;3;0;ranger;tf_idf;none;none;0.99;>0;0.983887162;0.916487914
r3;p2;w15;3;0;svmLinear2;tf_idf;none;none;0.99;>0;0.952673598;0.88895939
r3;p20;w154;3;0;J48;tf_idf;smart;none;0.98;>0;0.936540517;0.879515893
r3;p20;w158;3;0;lda;tf_idf;smart;none;0.98;>0;0.963762307;0.905025247
r3;p20;w156;3;0;knn;tf_idf;smart;none;0.98;>0;0.935560792;0.880786569
r3;p20;w153;3;0;nnet;tf_idf;smart;none;0.98;>0;0.763242486;0.717971809
r3;p20;w157;3;0;C5.0Tree;tf_idf;smart;none;0.98;>0;0.940568727;0.877802181
r3;p20;w155;3;0;JRip;tf_idf;smart;none;0.98;>0;0.93253255;0.87321245
r3;p20;w160;3;0;ranger;tf_idf;smart;none;0.98;>0;0.982875049;0.922221067
r3;p20;w159;3;0;svmLinear2;tf_idf;smart;none;0.98;>0;0.97181063;0.914427975
r3;p21;w162;3;0;J48;tf_idf;smart;simple;0.99;none;0.939568759;0.869150712
r3;p21;w166;3;0;lda;tf_idf;smart;simple;0.99;none;0.692969458;0.641370826
r3;p21;w164;3;0;knn;tf_idf;smart;simple;0.99;none;0.898290744;0.83543976
