data;pstrat;workflow;no_class;similar;algorithm;repr;stop;stem;spar;info;accuracy;a3r;no.terms;time
n17;p38;w299;2;0;JRip;freq;default;simple;0.99;>0;0.917597031;0.835994488;421;41.49
n17;p39;w308;2;0;knn;freq;default;simple;0.98;none;0.868239076;0.786291836;821;52.75
n17;p39;w310;2;0;lda;freq;default;simple;0.98;none;0.833658288;0.765798416;821;29.85
n17;p39;w306;2;0;J48;freq;default;simple;0.98;none;0.928780032;0.853020629;821;30.07
n17;p39;w312;2;0;ranger;freq;default;simple;0.98;none;0.963376343;0.882800927;821;32.91
n17;p39;w311;2;0;svmLinear2;freq;default;simple;0.98;none;0.931325857;0.859750642;821;24.5
n17;p39;w305;2;0;nnet;freq;default;simple;0.98;none;0.960840867;0.878455575;821;36.08
n17;p39;w309;2;0;C5.0Tree;freq;default;simple;0.98;none;0.926744407;0.854325341;821;25.91
n17;p39;w307;2;0;JRip;freq;default;simple;0.98;none;0.924721201;0.840585757;821;45.41
n17;p4;w28;2;0;knn;tf_idf;none;none;0.98;>0;0.895738124;0.81578179;638;42.1
n17;p4;w30;2;0;lda;tf_idf;none;none;0.98;>0;0.939462148;0.870311846;638;21.29
n17;p4;w26;2;0;J48;tf_idf;none;none;0.98;>0;0.905906935;0.836174606;638;24.63
n17;p4;w32;2;0;ranger;tf_idf;none;none;0.98;>0;0.953713593;0.877735817;638;27.68
n17;p4;w31;2;0;svmLinear2;tf_idf;none;none;0.98;>0;0.942522312;0.873519107;638;20.93
n17;p4;w25;2;0;nnet;tf_idf;none;none;0.98;>0;0.955747148;0.885544217;638;21.15
n17;p4;w29;2;0;C5.0Tree;tf_idf;none;none;0.98;>0;0.910492524;0.83177713;638;37.22
n17;p4;w27;2;0;JRip;tf_idf;none;none;0.98;>0;0.90081425;0.824349497;638;34.75
n17;p40;w316;2;0;knn;freq;default;simple;0.98;>0;0.862651715;0.784587056;523;44.44
n17;p40;w318;2;0;lda;freq;default;simple;0.98;>0;0.867731981;0.799056354;523;27.06
n17;p40;w314;2;0;J48;freq;default;simple;0.98;>0;0.926242487;0.851883638;523;28.43
n17;p40;w320;2;0;ranger;freq;default;simple;0.98;>0;0.957777598;0.878087862;523;32.29
n17;p40;w319;2;0;svmLinear2;freq;default;simple;0.98;>0;0.934382917;0.861533834;523;25.71
n17;p40;w313;2;0;nnet;freq;default;simple;0.98;>0;0.955743008;0.877791569;523;30.06
n17;p40;w317;2;0;C5.0Tree;freq;default;simple;0.98;>0;0.928273972;0.850486376;523;33.14
n17;p40;w315;2;0;JRip;freq;default;simple;0.98;>0;0.910982026;0.832426553;523;36.86
n17;p41;w324;2;0;knn;freq;smart;none;0.99;none;0.868745136;0.779234644;1383;77.44
n17;p41;w326;2;0;lda;freq;smart;none;0.99;none;0.650556563;0.587965793;1383;57.19
n17;p41;w322;2;0;J48;freq;smart;none;0.99;none;0.920655126;0.837336806;1383;44.45
n17;p41;w328;2;0;ranger;freq;smart;none;0.99;none;0.961846779;0.872680809;1383;48.98
n17;p41;w327;2;0;svmLinear2;freq;smart;none;0.99;none;0.931828813;0.855481958;1383;30.55
n17;p41;w321;2;0;nnet;freq;smart;none;0.99;none;0.964392603;0.874201512;1383;50.78
n17;p41;w325;2;0;C5.0Tree;freq;smart;none;0.99;none;0.918106196;0.843217444;1383;30.07
n17;p41;w323;2;0;JRip;freq;smart;none;0.99;none;0.916073676;0.823187182;1383;71.99
n17;p42;w332;2;0;knn;freq;smart;none;0.99;>0;0.87536842;0.7921381;679;54.4
n17;p42;w334;2;0;lda;freq;smart;none;0.99;>0;0.840289851;0.77106179;679;31.16
n17;p42;w330;2;0;J48;freq;smart;none;0.99;>0;0.918110336;0.840648209;679;33.98
n17;p42;w336;2;0;ranger;freq;smart;none;0.99;>0;0.960828449;0.875834425;679;40.64
n17;p42;w335;2;0;svmLinear2;freq;smart;none;0.99;>0;0.943530293;0.866574936;679;30.06
n17;p42;w329;2;0;nnet;freq;smart;none;0.99;>0;0.959821502;0.875733938;679;39.15
n17;p42;w333;2;0;C5.0Tree;freq;smart;none;0.99;>0;0.914040121;0.838185036;679;31.99
n17;p42;w331;2;0;JRip;freq;smart;none;0.99;>0;0.9114974;0.828822196;679;44.85
n17;p43;w340;2;0;knn;freq;smart;none;0.98;none;0.870281945;0.794904552;593;37.48
n17;p43;w342;2;0;lda;freq;smart;none;0.98;none;0.860623334;0.801033451;593;17.64
n17;p43;w338;2;0;J48;freq;smart;none;0.98;none;0.917600136;0.852202298;593;19.25
n17;p43;w344;2;0;ranger;freq;smart;none;0.98;none;0.957777598;0.883758411;593;24.96
n17;p43;w343;2;0;svmLinear2;freq;smart;none;0.98;none;0.934372568;0.871315615;593;16.36
n17;p43;w337;2;0;nnet;freq;smart;none;0.98;none;0.957784843;0.885631642;593;22.94
n17;p43;w341;2;0;C5.0Tree;freq;smart;none;0.98;none;0.919632656;0.848282805;593;25.29
n17;p43;w339;2;0;JRip;freq;smart;none;0.98;none;0.902851945;0.831084287;593;27.47
n17;p44;w348;2;0;knn;freq;smart;none;0.98;>0;0.884010771;0.812582933;361;29.08
n17;p44;w350;2;0;lda;freq;smart;none;0.98;>0;0.88147219;0.820104336;361;17.93
n17;p44;w346;2;0;J48;freq;smart;none;0.98;>0;0.91556865;0.85067202;361;18.93
n17;p44;w352;2;0;ranger;freq;smart;none;0.98;>0;0.957776564;0.883828388;361;24.88
n17;p44;w351;2;0;svmLinear2;freq;smart;none;0.98;>0;0.944550693;0.879237043;361;17.57
n17;p44;w345;2;0;nnet;freq;smart;none;0.98;>0;0.952192307;0.886540264;361;17.42
n17;p44;w349;2;0;C5.0Tree;freq;smart;none;0.98;>0;0.915566581;0.850827978;361;18.79
n17;p44;w347;2;0;JRip;freq;smart;none;0.98;>0;0.91608506;0.846689121;361;23.36
n17;p45;w356;2;0;knn;freq;smart;simple;0.99;none;0.874344916;0.78315079;1335;81.94
n17;p45;w358;2;0;lda;freq;smart;simple;0.99;none;0.668876153;0.602931291;1335;63.55
n17;p45;w354;2;0;J48;freq;smart;simple;0.99;none;0.933864438;0.846628642;1335;50.54
n17;p45;w360;2;0;ranger;freq;smart;simple;0.99;none;0.964900734;0.876383232;1335;46.94
n17;p45;w359;2;0;svmLinear2;freq;smart;simple;0.99;none;0.930305458;0.849683978;1335;37.56
n17;p45;w353;2;0;nnet;freq;smart;simple;0.99;none;0.962868213;0.873227489;1335;49.84
n17;p45;w357;2;0;C5.0Tree;freq;smart;simple;0.99;none;0.932846108;0.852422611;1335;36.83
n17;p45;w355;2;0;JRip;freq;smart;simple;0.99;none;0.918110336;0.823095215;1335;79.03
n17;p46;w364;2;0;knn;freq;smart;simple;0.99;>0;0.885535161;0.806441741;351;42.2
n17;p46;w366;2;0;lda;freq;smart;simple;0.99;>0;0.87079318;0.798746756;351;31.64
n17;p46;w362;2;0;J48;freq;smart;simple;0.99;>0;0.923193706;0.845685589;351;33.37
n17;p46;w368;2;0;ranger;freq;smart;simple;0.99;>0;0.963882404;0.879767291;351;38.57
n17;p46;w367;2;0;svmLinear2;freq;smart;simple;0.99;>0;0.944041528;0.866085853;351;31.42
n17;p46;w361;2;0;nnet;freq;smart;simple;0.99;>0;0.934387056;0.857358611;351;31.23
n17;p46;w365;2;0;C5.0Tree;freq;smart;simple;0.99;>0;0.923699767;0.846578316;351;32.7
n17;p46;w363;2;0;JRip;freq;smart;simple;0.99;>0;0.917102355;0.836945186;351;38.8
n17;p47;w372;2;0;knn;freq;smart;simple;0.98;none;0.871293031;0.790806188;681;48.28
n17;p47;w374;2;0;lda;freq;smart;simple;0.98;none;0.855532719;0.788617602;681;25.99
n17;p47;w370;2;0;J48;freq;smart;simple;0.98;none;0.935901098;0.860804735;681;28.38
n17;p47;w376;2;0;ranger;freq;smart;simple;0.98;none;0.962355944;0.881395422;681;33.62
n17;p47;w375;2;0;svmLinear2;freq;smart;simple;0.98;none;0.928785207;0.857572144;681;24.31
n17;p47;w369;2;0;nnet;freq;smart;simple;0.98;none;0.956259417;0.875701352;681;33.79
n17;p47;w373;2;0;C5.0Tree;freq;smart;simple;0.98;none;0.933357343;0.860363485;681;25.98
n17;p47;w371;2;0;JRip;freq;smart;simple;0.98;none;0.922689716;0.842011669;681;38.86
n17;p48;w380;2;0;knn;freq;smart;simple;0.98;>0;0.887062656;0.808351649;416;41.13
n17;p48;w382;2;0;lda;freq;smart;simple;0.98;>0;0.870277805;0.80173674;416;26.61
n17;p48;w378;2;0;J48;freq;smart;simple;0.98;>0;0.933869612;0.859042452;416;28.24
n17;p48;w384;2;0;ranger;freq;smart;simple;0.98;>0;0.964895559;0.884497469;416;32.46
n17;p48;w383;2;0;svmLinear2;freq;smart;simple;0.98;>0;0.944550693;0.870606179;416;26.07
n17;p48;w377;2;0;nnet;freq;smart;simple;0.98;>0;0.955740939;0.880601757;416;26.45
n17;p48;w381;2;0;C5.0Tree;freq;smart;simple;0.98;>0;0.931830883;0.857736285;416;27.5
n17;p48;w379;2;0;JRip;freq;smart;simple;0.98;>0;0.915050171;0.83790797;416;33.88
n17;p5;w36;2;0;knn;tf_idf;none;simple;0.99;none;0.862186015;0.769568702;1604;94.22
n17;p5;w38;2;0;lda;tf_idf;none;simple;0.99;none;0.650041189;0.584480575;1604;70.28
n17;p5;w34;2;0;J48;tf_idf;none;simple;0.99;none;0.916052978;0.824833686;1604;66.4
n17;p5;w40;2;0;ranger;tf_idf;none;simple;0.99;none;0.960324458;0.874509668;1604;42.28
n17;p5;w39;2;0;svmLinear2;tf_idf;none;simple;0.99;none;0.965919063;0.877252146;1604;47.06
n17;p5;w33;2;0;nnet;tf_idf;none;simple;0.99;none;0.971015888;0.883319532;1604;44.09
n17;p5;w37;2;0;C5.0Tree;tf_idf;none;simple;0.99;none;0.922162958;0.826841202;1604;78.6
n17;p5;w35;2;0;JRip;tf_idf;none;simple;0.99;none;0.911498435;0.815881328;1604;84.17
n17;p6;w44;2;0;knn;tf_idf;none;simple;0.99;>0;0.918112405;0.830821791;564;54.39
n17;p6;w46;2;0;lda;tf_idf;none;simple;0.99;>0;0.942012112;0.861681465;564;35.35
n17;p6;w42;2;0;J48;tf_idf;none;simple;0.99;>0;0.918089638;0.838189144;564;38.17
n17;p6;w48;2;0;ranger;tf_idf;none;simple;0.99;>0;0.957276713;0.871920648;564;41.92
n17;p6;w47;2;0;svmLinear2;tf_idf;none;simple;0.99;>0;0.957274643;0.875673461;564;35.3
n17;p6;w41;2;0;nnet;tf_idf;none;simple;0.99;>0;0.962875457;0.881404188;564;34.34
n17;p6;w45;2;0;C5.0Tree;tf_idf;none;simple;0.99;>0;0.921648618;0.835736621;564;50.1
n17;p6;w43;2;0;JRip;tf_idf;none;simple;0.99;>0;0.91709925;0.83385097;564;44.99
n17;p7;w52;2;0;knn;tf_idf;none;simple;0.98;none;0.865733612;0.782939416;916;55.75
n17;p7;w54;2;0;lda;tf_idf;none;simple;0.98;none;0.925227261;0.850149907;916;29.52
n17;p7;w50;2;0;J48;tf_idf;none;simple;0.98;none;0.914527553;0.83789188;916;33.14
n17;p7;w56;2;0;ranger;tf_idf;none;simple;0.98;none;0.958291938;0.878627536;916;32.19
n17;p7;w55;2;0;svmLinear2;tf_idf;none;simple;0.98;none;0.962864074;0.886077435;916;27.78
n17;p7;w49;2;0;nnet;tf_idf;none;simple;0.98;none;0.954726748;0.880916884;916;24.99
n17;p7;w53;2;0;C5.0Tree;tf_idf;none;simple;0.98;none;0.919106933;0.833678725;916;49.51
n17;p7;w51;2;0;JRip;tf_idf;none;simple;0.98;none;0.904888605;0.821473454;916;47.87
n17;p8;w60;2;0;knn;tf_idf;none;simple;0.98;>0;0.913026965;0.827461154;672;51.22
n17;p8;w62;2;0;lda;tf_idf;none;simple;0.98;>0;0.939467322;0.863212541;672;29.55
n17;p8;w58;2;0;J48;tf_idf;none;simple;0.98;>0;0.919106933;0.841960858;672;33.34
n17;p8;w64;2;0;ranger;tf_idf;none;simple;0.98;>0;0.957272573;0.875771024;672;35.14
n17;p8;w63;2;0;svmLinear2;tf_idf;none;simple;0.98;>0;0.961337614;0.883480231;672;29.32
n17;p8;w57;2;0;nnet;tf_idf;none;simple;0.98;>0;0.962870283;0.884125295;672;30.35
n17;p8;w61;2;0;C5.0Tree;tf_idf;none;simple;0.98;>0;0.918599838;0.834611751;672;46.31
n17;p8;w59;2;0;JRip;tf_idf;none;simple;0.98;>0;0.900825634;0.820744276;672;41.43
n17;p9;w68;2;0;knn;tf_idf;default;none;0.99;none;0.804697978;0.719322771;1603;88.79
n17;p9;w70;2;0;lda;tf_idf;default;none;0.99;none;0.652070604;0.587473803;1603;64.9
n17;p9;w66;2;0;J48;tf_idf;default;none;0.99;none;0.900310259;0.813861881;1603;56.71
n17;p9;w72;2;0;ranger;tf_idf;default;none;0.99;none;0.957777598;0.872978392;1603;40.78
n17;p9;w71;2;0;svmLinear2;tf_idf;default;none;0.99;none;0.962868213;0.875952452;1603;44
n17;p9;w65;2;0;nnet;tf_idf;default;none;0.99;none;0.966435473;0.885970568;1603;32.37
n17;p9;w69;2;0;C5.0Tree;tf_idf;default;none;0.99;none;0.90844448;0.816260812;1603;72.24
n17;p9;w67;2;0;JRip;tf_idf;default;none;0.99;none;0.918612256;0.821255518;1603;88.34
n18;p1;w8;2;0;ranger;tf_idf;none;none;0.99;none;0.951242074;0.869523709;1387;36.34
n18;p1;w5;2;0;C5.0Tree;tf_idf;none;none;0.99;none;0.902992303;0.814340762;1387;62.39
n18;p1;w4;2;0;knn;tf_idf;none;none;0.99;none;0.838007214;0.752353615;1387;74.65
n18;p1;w7;2;0;svmLinear2;tf_idf;none;none;0.99;none;0.966977632;0.88418286;1387;35.89
n18;p1;w1;2;0;nnet;tf_idf;none;none;0.99;none;0.977657691;0.892133219;1387;38.93
n18;p1;w6;2;0;lda;tf_idf;none;none;0.99;none;0.725760713;0.658517615;1387;48.87
n18;p1;w3;2;0;JRip;tf_idf;none;none;0.99;none;0.871003755;0.783336852;1387;69.64
n18;p1;w2;2;0;J48;tf_idf;none;none;0.99;none;0.89891691;0.816649239;1387;46.49
n18;p10;w80;2;0;ranger;tf_idf;default;none;0.99;>0;0.944642555;0.863225501;682;36.79
n18;p10;w77;2;0;C5.0Tree;tf_idf;default;none;0.99;>0;0.905025846;0.822965171;682;44.79
n18;p10;w76;2;0;knn;tf_idf;default;none;0.99;>0;0.860343318;0.78023959;682;49.86
n18;p10;w79;2;0;svmLinear2;tf_idf;default;none;0.99;>0;0.969529654;0.892453668;682;27.48
n18;p10;w73;2;0;nnet;tf_idf;default;none;0.99;>0;0.96039258;0.882499144;682;29.47
n18;p10;w78;2;0;lda;tf_idf;default;none;0.99;>0;0.943104744;0.867415086;682;28.4
n18;p10;w75;2;0;JRip;tf_idf;default;none;0.99;>0;0.89032205;0.809294136;682;45.46
n18;p10;w74;2;0;J48;tf_idf;default;none;0.99;>0;0.898451122;0.823406276;682;32.75
n18;p11;w88;2;0;ranger;tf_idf;default;none;0.98;none;0.947181144;0.875655637;604;23.12
n18;p11;w85;2;0;C5.0Tree;tf_idf;default;none;0.98;none;0.893363616;0.820107988;604;30.64
n18;p11;w84;2;0;knn;tf_idf;default;none;0.98;none;0.847143261;0.775161953;604;34.88
n18;p11;w87;2;0;svmLinear2;tf_idf;default;none;0.98;none;0.955819393;0.892707105;604;15.37
n18;p11;w81;2;0;nnet;tf_idf;default;none;0.98;none;0.957337611;0.893565137;604;15.76
n18;p11;w86;2;0;lda;tf_idf;default;none;0.98;none;0.931938255;0.870788562;604;15.1
n18;p11;w83;2;0;JRip;tf_idf;default;none;0.98;none;0.895906332;0.824011877;604;28.39
n18;p11;w82;2;0;J48;tf_idf;default;none;0.98;none;0.891839213;0.828613614;604;18.94
n18;p12;w96;2;0;ranger;tf_idf;default;none;0.98;>0;0.949717675;0.878296978;405;22.81
n18;p12;w93;2;0;C5.0Tree;tf_idf;default;none;0.98;>0;0.902490349;0.831616411;405;26.35
n18;p12;w92;2;0;knn;tf_idf;default;none;0.98;>0;0.88015838;0.808889388;405;29.3
n18;p12;w95;2;0;svmLinear2;tf_idf;default;none;0.98;>0;0.944642559;0.881870164;405;15.65
n18;p12;w89;2;0;nnet;tf_idf;default;none;0.98;>0;0.962423031;0.900608175;405;14.23
n18;p12;w94;2;0;lda;tf_idf;default;none;0.98;>0;0.937535944;0.876193711;405;14.98
n18;p12;w91;2;0;JRip;tf_idf;default;none;0.98;>0;0.893869689;0.824195251;405;25.69
n18;p12;w90;2;0;J48;tf_idf;default;none;0.98;>0;0.896928793;0.833496959;405;18.8
n18;p13;w104;2;0;ranger;tf_idf;default;simple;0.99;none;0.95682636;0.87158334;1274;41.78
n18;p13;w101;2;0;C5.0Tree;tf_idf;default;simple;0.99;none;0.901484446;0.81238409;1274;64.25
n18;p13;w100;2;0;knn;tf_idf;default;simple;0.99;none;0.811576103;0.728551002;1274;74.95
n18;p13;w103;2;0;svmLinear2;tf_idf;default;simple;0.99;none;0.967999075;0.882305706;1274;40.76
n18;p13;w97;2;0;nnet;tf_idf;default;simple;0.99;none;0.971062302;0.888450001;1274;35.04
n18;p13;w102;2;0;lda;tf_idf;default;simple;0.99;none;0.818682714;0.742860643;1274;48.79
n18;p13;w99;2;0;JRip;tf_idf;default;simple;0.99;none;0.880665488;0.792474851;1274;68.08
n18;p13;w98;2;0;J48;tf_idf;default;simple;0.99;none;0.898954107;0.816775472;1274;46.28
n18;p14;w112;2;0;ranger;tf_idf;default;simple;0.99;>0;0.956833591;0.872268196;650;40.5
n18;p14;w109;2;0;C5.0Tree;tf_idf;default;simple;0.99;>0;0.912656089;0.828033339;650;49.02
n18;p14;w108;2;0;knn;tf_idf;default;simple;0.99;>0;0.867943604;0.785596923;650;53.91
n18;p14;w111;2;0;svmLinear2;tf_idf;default;simple;0.99;>0;0.964455576;0.88422391;650;32.27
n18;p14;w105;2;0;nnet;tf_idf;default;simple;0.99;>0;0.956848063;0.874522117;650;36.55
n18;p14;w110;2;0;lda;tf_idf;default;simple;0.99;>0;0.945669155;0.866086703;650;33.66
n18;p14;w107;2;0;JRip;tf_idf;default;simple;0.99;>0;0.879147286;0.798996257;650;45.78
n18;p14;w106;2;0;J48;tf_idf;default;simple;0.99;>0;0.904018887;0.826035863;650;36.91
n18;p15;w120;2;0;ranger;tf_idf;default;simple;0.98;none;0.958353855;0.881063491;643;28.89
n18;p15;w117;2;0;C5.0Tree;tf_idf;default;simple;0.98;none;0.906565747;0.828184275;643;37.23
n18;p15;w116;2;0;knn;tf_idf;default;simple;0.98;none;0.848151267;0.7724106;643;42.17
n18;p15;w119;2;0;svmLinear2;tf_idf;default;simple;0.98;none;0.967501265;0.896088048;643;21.48
n18;p15;w113;2;0;nnet;tf_idf;default;simple;0.98;none;0.96242924;0.89106092;643;21.8
n18;p15;w118;2;0;lda;tf_idf;default;simple;0.98;none;0.941085657;0.871490757;643;21.61
n18;p15;w115;2;0;JRip;tf_idf;default;simple;0.98;none;0.878125877;0.803431531;643;35.02
n18;p15;w114;2;0;J48;tf_idf;default;simple;0.98;none;0.900480563;0.830756699;643;25.12
n18;p16;w128;2;0;ranger;tf_idf;default;simple;0.98;>0;0.95835282;0.88191801;401;27.79
n18;p16;w125;2;0;C5.0Tree;tf_idf;default;simple;0.98;>0;0.90859311;0.833157535;401;32.04
n18;p16;w124;2;0;knn;tf_idf;default;simple;0.98;>0;0.889279977;0.813689195;401;34.93
n18;p16;w127;2;0;svmLinear2;tf_idf;default;simple;0.98;>0;0.956317195;0.885999201;401;21.22
n18;p16;w121;2;0;nnet;tf_idf;default;simple;0.98;>0;0.947179078;0.879120521;401;19.74
n18;p16;w126;2;0;lda;tf_idf;default;simple;0.98;>0;0.946684385;0.876807704;401;21.48
n18;p16;w123;2;0;JRip;tf_idf;default;simple;0.98;>0;0.877628058;0.806081306;401;30.01
n18;p16;w122;2;0;J48;tf_idf;default;simple;0.98;>0;0.906052442;0.836929442;401;23.91
n18;p17;w136;2;0;ranger;tf_idf;smart;none;0.99;none;0.952256273;0.869450729;1068;38.05
n18;p17;w133;2;0;C5.0Tree;tf_idf;smart;none;0.99;none;0.894373692;0.810273186;1068;51.94
n18;p17;w132;2;0;knn;tf_idf;smart;none;0.99;none;0.817679886;0.737910343;1068;60.7
n18;p17;w135;2;0;svmLinear2;tf_idf;smart;none;0.99;none;0.959370128;0.881049701;1068;30.16
n18;p17;w129;2;0;nnet;tf_idf;smart;none;0.99;none;0.975107735;0.892381635;1068;34.68
n18;p17;w134;2;0;lda;tf_idf;smart;none;0.99;none;0.87405978;0.799154149;1068;36.01
n18;p17;w131;2;0;JRip;tf_idf;smart;none;0.99;none;0.879644066;0.795215156;1068;56.61
n18;p17;w130;2;0;J48;tf_idf;smart;none;0.99;none;0.896915386;0.819914891;1068;36.25
n18;p18;w144;2;0;ranger;tf_idf;smart;none;0.99;>0;0.947180113;0.86686086;561;34.62
n18;p18;w141;2;0;C5.0Tree;tf_idf;smart;none;0.99;>0;0.887773146;0.809669268;561;39.79
n18;p18;w140;2;0;knn;tf_idf;smart;none;0.99;>0;0.864905147;0.786486694;561;44.78
n18;p18;w143;2;0;svmLinear2;tf_idf;smart;none;0.99;>0;0.953281826;0.878899547;561;25.78
n18;p18;w137;2;0;nnet;tf_idf;smart;none;0.99;>0;0.955805973;0.880046292;561;27.2
n18;p18;w142;2;0;lda;tf_idf;smart;none;0.99;>0;0.946160761;0.871791246;561;26.43
n18;p18;w139;2;0;JRip;tf_idf;smart;none;0.99;>0;0.879143163;0.802190328;561;39.02
n18;p18;w138;2;0;J48;tf_idf;smart;none;0.99;>0;0.889803609;0.817900681;561;29.09
n18;p19;w152;2;0;ranger;tf_idf;smart;none;0.98;none;0.94768412;0.876619026;455;22.6
n18;p19;w149;2;0;C5.0Tree;tf_idf;smart;none;0.98;none;0.893357432;0.823091669;455;26.49
n18;p19;w148;2;0;knn;tf_idf;smart;none;0.98;none;0.863387988;0.79273967;455;30.41
n18;p19;w151;2;0;svmLinear2;tf_idf;smart;none;0.98;none;0.946179355;0.884022161;455;15.15
n18;p19;w145;2;0;nnet;tf_idf;smart;none;0.98;none;0.956824303;0.896950775;455;13.26
n18;p19;w150;2;0;lda;tf_idf;smart;none;0.98;none;0.9400632;0.879561196;455;14.31
n18;p19;w147;2;0;JRip;tf_idf;smart;none;0.98;none;0.882190905;0.812887988;455;26.38
n18;p19;w146;2;0;J48;tf_idf;smart;none;0.98;none;0.894377827;0.832134703;455;17.91
n18;p2;w16;2;0;ranger;tf_idf;none;none;0.99;>0;0.946165922;0.864158453;778;37.58
n18;p2;w13;2;0;C5.0Tree;tf_idf;none;none;0.99;>0;0.904002367;0.820312094;778;48.71
n18;p2;w12;2;0;knn;tf_idf;none;none;0.99;>0;0.887270178;0.802934081;778;54.33
n18;p2;w15;2;0;svmLinear2;tf_idf;none;none;0.99;>0;0.96800112;0.889657231;778;29.25
n18;p2;w9;2;0;nnet;tf_idf;none;none;0.99;>0;0.968509258;0.888029984;778;32.14
n18;p2;w14;2;0;lda;tf_idf;none;none;0.99;>0;0.932451539;0.855713192;778;31.04
n18;p2;w11;2;0;JRip;tf_idf;none;none;0.99;>0;0.886230153;0.806527705;778;43.36
n18;p2;w10;2;0;J48;tf_idf;none;none;0.99;>0;0.901453433;0.825293699;778;34.15
n18;p20;w160;2;0;ranger;tf_idf;smart;none;0.98;>0;0.946163857;0.876051974;305;21.75
n18;p20;w157;2;0;C5.0Tree;tf_idf;smart;none;0.98;>0;0.887773146;0.820234208;305;23.69
n18;p20;w156;2;0;knn;tf_idf;smart;none;0.98;>0;0.890290048;0.824432504;305;21.63
n18;p20;w159;2;0;svmLinear2;tf_idf;smart;none;0.98;>0;0.93803789;0.875915252;305;15.5
n18;p20;w153;2;0;nnet;tf_idf;smart;none;0.98;>0;0.947177042;0.886032199;305;14.43
n18;p20;w158;2;0;lda;tf_idf;smart;none;0.98;>0;0.946159738;0.883685272;305;15.37
n18;p20;w155;2;0;JRip;tf_idf;smart;none;0.98;>0;0.879141085;0.813224905;305;22.59
n18;p20;w154;2;0;J48;tf_idf;smart;none;0.98;>0;0.889803609;0.828813028;305;17.12
n18;p21;w168;2;0;ranger;tf_idf;smart;simple;0.99;none;0.961402652;0.875152554;1111;42.94
n18;p21;w165;2;0;C5.0Tree;tf_idf;smart;simple;0.99;none;0.906559546;0.818377003;1111;59.94
n18;p21;w164;2;0;knn;tf_idf;smart;simple;0.99;none;0.824253588;0.741611593;1111;68.45
n18;p21;w167;2;0;svmLinear2;tf_idf;smart;simple;0.99;none;0.965966542;0.882225285;1111;37.61
n18;p21;w161;2;0;nnet;tf_idf;smart;simple;0.99;none;0.973082463;0.889226312;1111;36.77
n18;p21;w166;2;0;lda;tf_idf;smart;simple;0.99;none;0.879139028;0.799863264;1111;43.82
n18;p21;w163;2;0;JRip;tf_idf;smart;simple;0.99;none;0.878126899;0.790839661;1111;65.88
n18;p21;w162;2;0;J48;tf_idf;smart;simple;0.99;none;0.909604216;0.827962571;1111;43.02
n18;p22;w176;2;0;ranger;tf_idf;smart;simple;0.99;>0;0.954802106;0.870883429;551;39.64
n18;p22;w173;2;0;C5.0Tree;tf_idf;smart;simple;0.99;>0;0.909601116;0.826882379;551;45.32
n18;p22;w172;2;0;knn;tf_idf;smart;simple;0.99;>0;0.870472916;0.789390464;551;49.95
n18;p22;w175;2;0;svmLinear2;tf_idf;smart;simple;0.99;>0;0.948203613;0.870091958;551;31.15
n18;p22;w169;2;0;nnet;tf_idf;smart;simple;0.99;>0;0.965986146;0.885286796;551;32.77
n18;p22;w174;2;0;lda;tf_idf;smart;simple;0.99;>0;0.955308158;0.876583117;551;31.19
n18;p22;w171;2;0;JRip;tf_idf;smart;simple;0.99;>0;0.868984638;0.790284743;551;44.58
n18;p22;w170;2;0;J48;tf_idf;smart;simple;0.99;>0;0.908584851;0.831568456;551;34.57
n18;p23;w184;2;0;ranger;tf_idf;smart;simple;0.98;none;0.961912848;0.882160825;511;31.88
n18;p23;w181;2;0;C5.0Tree;tf_idf;smart;simple;0.98;none;0.911629509;0.834349;511;34.58
n18;p23;w180;2;0;knn;tf_idf;smart;simple;0.98;none;0.857299695;0.782455327;511;38.63
n18;p23;w183;2;0;svmLinear2;tf_idf;smart;simple;0.98;none;0.948712786;0.878442336;511;21.72
n18;p23;w177;2;0;nnet;tf_idf;smart;simple;0.98;none;0.951243126;0.882692219;511;19.92
n18;p23;w182;2;0;lda;tf_idf;smart;simple;0.98;none;0.941592756;0.872132537;511;21.44
n18;p23;w179;2;0;JRip;tf_idf;smart;simple;0.98;none;0.880157354;0.806100002;511;33.64
n18;p23;w178;2;0;J48;tf_idf;smart;simple;0.98;none;0.910116482;0.840560742;511;24.05
n18;p24;w192;2;0;ranger;tf_idf;smart;simple;0.98;>0;0.954296042;0.874687022;307;32.6
n18;p24;w189;2;0;C5.0Tree;tf_idf;smart;simple;0.98;>0;0.909601116;0.83562959;307;29.75
n18;p24;w188;2;0;knn;tf_idf;smart;simple;0.98;>0;0.89689576;0.825466765;307;27.65
n18;p24;w191;2;0;svmLinear2;tf_idf;smart;simple;0.98;>0;0.942105;0.872719213;307;21.33
n18;p24;w185;2;0;nnet;tf_idf;smart;simple;0.98;>0;0.946150424;0.877736369;307;20.13
n18;p24;w190;2;0;lda;tf_idf;smart;simple;0.98;>0;0.952264548;0.882348737;307;21.12
n18;p24;w187;2;0;JRip;tf_idf;smart;simple;0.98;>0;0.882197101;0.811076803;307;28.85
n18;p24;w186;2;0;J48;tf_idf;smart;simple;0.98;>0;0.908584851;0.840193062;307;22.88
n18;p25;w200;2;0;ranger;freq;none;none;0.99;none;0.94769754;0.866577731;1387;35.85
