"no_of_test","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"40",1006.7800677,1185.3418533,2199.7719975,1303.09999999999,998.779987700015,823.618236099995,922.179221700006,903.559035500021,1069.2806927,902.129021199994,2074.17074149998,1021.37021359999,1755.46755449999,1086.97086959999,1957.94957930002,917.619176099988,1454.30454290001,948.739487299995,817.228172199989,1546.86546849999,910.319103100002,1144.1414413,1018.43018420001,8279.18279099999,2761.8576183,1601.84601829999,1071.59071580003,846.868468599987,752.357523499991,687.966879599999,595.885958800007,401.654016500007,382.593825900023,402.314023099993,4734.9373489,620.326203200009,3717.65717620001,1833.81833799999,3459.73459700001,2850.1985017,2780.3678034,2316.17316149999,2424.80424779999,1198.65198639999,1357.48357469999,1626.56626549999,328.673286699996,428.864288600003,220.922209199994,378.363783599992
"41",1042.1904218,1229.6022959,2289.722897,1303.11303099999,1025.37025360002,858.508584999996,958.859588500007,942.630000000023,1104.30104289999,945.069450599994,2134.68134659998,1060.85060839999,1807.92807909999,1114.72114709999,1998.44998430002,946.459464499988,1553.62000000001,1011.17011159999,840.54840539999,1581.5758156,946.099460899999,1181.59181579999,1049.59049580001,8604.33604249999,2829.6982967,1639.05639039999,1129.43129420002,882.229999999989,783.867838599989,704.787047799999,618.946189400006,413.404134000006,394.173941700024,417.364173599993,4859.7985975,637.676376700009,3775.11775080001,1868.61868599999,3511.23511200001,2917.9891796,2820.5382051,2456.28456259999,2466.39466369999,1281.55281539999,1385.5838557,1672.03672019999,336.603365999996,445.274452700001,228.802287999987,392.333923299991
"42",1067.9406793,1267.4626745,2401.5440152,1352.82352809999,1063.63063620002,882.488824799996,1004.58000000001,942.639426300023,1129.2612925,984.329843199988,2185.87185849998,1114.84114829999,1874.43874419999,1168.71168699999,2048.39048370002,966.969669599992,1553.63553620001,1050.30050289999,885.388853799989,1626.0262601,991.54,1230.72230709999,1070.88070870001,8953.52999999999,2868,1707.59707579999,1153.99153980002,882.238822299989,801.988019799989,728.707286999996,636.776367700005,426.054260500007,404.844048400024,427.834278299995,5017.8701782,652.566525600009,3831.41831380001,1937.70937689999,3712.29712260001,3044.0004397,2888.9888896,2506.87506849999,2526.20526179999,1331.60331589999,1411.1341112,1738.53738519999,347.173471699997,457.854578500002,235.012350099986,405.844058399988
"43",1105.91105900001,1310.2331022,2469.5146949,1387.26387249999,1097.69097680002,917.229172199998,1004.59004580001,975.009750000024,1167.83167819999,1016.21016199999,2263.13263109998,1155.75155739999,1956.66956649999,1208.12208109999,2092.86092840002,1001.13999999999,1648.74648730001,1106.34106329999,901.699016899989,1714.5071449,991.5499154,1269.1826917,1098.33098320001,8953.61953529999,2868.02868,1733.49733479999,1182.26182250002,916.099160899989,822.848228399989,764.337643299996,666.176661700006,441.324413200007,420.014200100023,440.124401199996,5082.4308238,683.476834700009,3923.78923750001,1971.37999999999,3761.81000000001,3088.06,2995.829958,2548.98548959999,2566.82566799999,1386.36386349999,1447.8544784,1773.73773719999,355.123551199998,475.304753000002,241.602415999987,418.34418339999
"44",1151.96151950001,1366.3636635,2551.3655134,1438.86438849999,1135.10135090002,945.069450599997,1028.80028790001,1008.82008810002,1214.12214109999,1057.99057979999,2359.69359669997,1208.47208459999,1998.11998099999,1231.29231279999,2163.92163900002,1001.15001139999,1700.22700210001,1137.44137429999,922.929229199985,1754.1375412,1035.6303562,1315.69315679999,1139.59139580001,9403.07402979999,3044.4004437,1768.01767999999,1205.03205020002,940.479404699988,845.388453799988,784.617846099996,683.346833400006,453.024530200007,430.454304500024,454.894548899997,5263.1326308,701.197011900009,4038.32038280001,1971.39971379999,3761.84761810001,3088.0908806,3090.4909046,2650.00649979999,2662.65662629999,1438.49438479999,1527.0052699,1806.68806669999,364.533645299996,489.404894000003,248.832488299988,430.74430739999
"45",1190.55190540001,1404.7540474,2660.3166029,1498.23498219999,1184.90184890002,994.529945199997,1063.80063790001,1047.09047080002,1253.25253239999,1097.21097199999,2427.65427629997,1247.17247159999,2057.29057269999,1267.73267719999,2272.11272090002,1036.22036209999,1793.82793810001,1157.81157799999,943.609435999985,1794.1779416,1072.0807207,1340.71340699999,1192.92192910001,9547.52547429999,3170.0216999,1816.60816589999,1236.83236820002,963.189631799988,867.168671599987,804.968049599995,703.717037100006,468.77468770001,445.424454200021,468.844688399996,5326.2632621,719.657196500009,4180.43180390001,2078.3107829,3869.53869500001,3128.6112858,3180.2418021,2718.28718259999,2733.11733089999,1469.13469119999,1563.4256341,1866.52866509999,377.493774899996,503.795037900002,256.682566799988,444.29444289999
"46",1232.64232630001,1448.4544844,2717.9571793,1549.78549769999,1208.88208870002,1012.4201241,1099.72099710001,1067.58067570002,1297.69297679999,1118.96118949999,2498.83498809997,1269.45269439999,2111.29111269998,1309.31309299999,2336.60336580002,1073.71073699999,1824.27824260001,1211.72211709999,968.209681999985,1862.0386202,1091.9209191,1383.83383819999,1225.80225790001,9681.83681739999,3241.4224139,1861.02861009999,1278.35278340002,1006.26006249999,908.769087599987,831.658316499994,720.917209100006,481.694816900009,457.354573500021,481.494814899996,5507.8150776,740.837408300009,4310.11310070001,2128.4912847,4017.95017910001,3190.53190500001,3255.1125508,2795.05795029999,2813.22813199999,1550.17550159999,1601.7660175,1923.31923299999,389.613896099999,516.575165700003,265.27265269999,456.074560699991
"47",1258.02258010001,1476.7047669,2790.8779085,1607.24607229999,1241.55241540001,1044.9904498,1144.76000000001,1096.76096750002,1323.06323049999,1151.45151439999,2586.78586759997,1304.11304099999,2185.00184979998,1345.29345279999,2401.44401420002,1095.43095419999,1876.00875990001,1231.50231489999,1000.90000889998,1912.2291221,1131.3613135,1426.17426159999,1263.65263640001,9965.79965699999,3340.8634083,1898.12898109999,1314.89314880002,1032.03032019999,932.029320199987,856.498564899994,744.497444900006,496.824968200009,471.464714600022,491.974919699995,5680.4668041,763.657636500007,4433.76433720001,2189.6918967,4141.49141450001,3285.91285880001,3364.4936446,2865.80865779999,2889.38889359999,1579.08579069999,1658.2465823,1993.45993439999,400.564005599999,534.425344200005,273.73273729999,471.28471279999
"48",1291.46291450001,1524.1552414,2872.16872139999,1654.41654399999,1276.08276070001,1078.5007849,1144.77144760001,1125.02125010002,1366.74366729999,1186.49186479999,2658.02657999997,1340.81340799999,2243.98243959998,1383.79383779999,2479.47479450002,1132.32132309999,1948.60948590001,1253.19253179999,1017.29017279998,1936.2793626,1163.5216351,1465.27465259999,1284.60284590001,10294.5129441,3436.8643683,1967.47967459999,1349.35349340002,1061.43061419999,961.689616799988,880.378803699995,764.677646700006,507.43507430001,482.804828000022,504.255042499995,5850.2185016,782.877828700007,4562.29562250001,2268.4326841,4259.16259120001,3373.88373850001,3407.6040757,2939.9993997,2972.69972669999,1616.86616849999,1706.3970638,2062.75062729998,406.234062299999,551.445514400007,281.06281059999,485.64485639999
"49",1325.65325640001,1557.615576,2963.59963569999,1686.28686269999,1317.41317400001,1107.911079,1167.65167640001,1161.14161130002,1407.38407369999,1229.30229289999,2708.55708529997,1374.06374049999,2287.35287329998,1411.18411169999,2556.26556240002,1159.57159559999,1993.35993340001,1291.67291659999,1045.37045359999,1993.5699355,1193.88193870001,1501.89501879999,1315.85315840001,10663.3566325,3518.1851815,2084.92084899999,1383.68383670002,1096.48096469999,990.069900599989,901.299012899994,786.967869600006,520.38520380001,493.414934100022,520.055200499992,6061.6006154,804.708047000007,4704.53704490001,2337.65337629999,4373.39373350001,3443.08443050001,3518.1651813,3041.20041169999,3069.63069599999,1673.59673579999,1751.41751399999,2128.67128649998,414.4441444,566.755667500008,285.752857499989,494.86494859999
"50",1357.13357120001,1599.7059969,3048.23048199999,1736.45736439999,1352.99352980001,1143.45143439999,1199.07199060001,1189.77189760002,1449.30449289999,1258.01257999999,2770.35770329997,1414.88414869999,2366.16366139998,1461.92461909999,2598.74598720002,1189.90189889999,2040.89040870001,1316.95316939999,1087.59087579998,2076.4507643,1224.92224910001,1548.57548559999,1346.00345990001,11056.9405683,3642.4464241,2110.74110719999,1425.67425660002,1127.48127469999,1017.14017129999,919.129191199995,808.818088100006,537.21537210001,505.015050100023,535.435354299992,6325.9032584,821.198211900007,4756.81756770001,2403.51403489999,4534.51534470001,3577.06577030001,3673.4867345,3081.9808195,3109.34109309999,1719.01718999999,1777.65777639999,2177.69177669998,421.724217200001,576.675766700008,291.582915799989,508.075080699989
"51",1390.16390150001,1651.8765186,3108.0910806,1793.08793069999,1382.57382560001,1173.61173599999,1238.67238660001,1216.62216610002,1481.49481479999,1289.05289039999,2864.17864149997,1455.45455439999,2413.97413949998,1511.66511649999,2668.02668000002,1218.02218009999,2097.56097540001,1341.83341819999,1129.81129799999,2159.1415912,1251.89251880001,1594.63594619999,1372.74372730001,11377.2937718,3681.7868175,2218.70218679999,1448.94448930002,1161.18161169999,1036.13999999999,955.239552299995,825.908259000006,553.405534000008,521.455214500023,545.765457599992,6568.6156855,841.808418000006,4955.03954990001,2470.99470969999,4582.52582480001,3755.44755410001,3822.0282199,3185.3418531,3246.82246789999,1771.68771669999,1834.56834549999,2210.43210409998,428.044280400001,589.705897000009,297.502974999988,519.685196799988
"52",1433.31433300001,1705.1470513,3182.7518272,1836.61836599999,1431.97431960001,1197.13197119999,1271.04271030001,1253.15253140003,1523.47523459999,1329.28329269999,2958.36958339997,1505.87505859999,2490.52490499999,1544.87544859999,2734.68734660002,1246.35246339999,2136.66136640001,1373.70373689999,1156.30156289999,2211.922119,1290.88290870001,1624.80624789999,1424.41424400001,11738.7873867,3810.0080997,2289.16289139999,1514.80514790002,1192.51192499999,1036.15036139999,994.649946399996,857.718577100009,563.595635900008,537.395373900023,559.255592499993,6752.44752379999,871.908719000005,5135.89135840001,2503.76503739999,4737.76737720001,3886.72886690001,3925.1992516,3330.81330779999,3377.81377779999,1820.96820949999,1894.23894219999,2273.35273329998,435.804358000002,604.426044200011,302.613026099988,532.96532959999
"53",1475.20475190001,1740.6274061,3285.91285879999,1882.86882849999,1477.95477940001,1224.9422493,1303.47303460001,1286.21286200003,1563.84563829999,1365.73365719999,3015.32015289997,1539.60539589999,2534.30534279998,1576.88576869999,2840.47840450002,1282.32282309998,2201.47201450002,1424.73424719999,1176.37176359999,2249.5624954,1314.42314410001,1668.25668239999,1477.2947728,11882.3888227,3986.17986140001,2340.92340899999,1575.82575810002,1215.74215729999,1082.71082699999,1018.7801877,887.448874400009,575.455754500009,551.445514400022,574.615746099992,6814.7981473,903.389033800006,5284.55284500001,2582.83582809999,4934.47934430001,4054.15054110001,4011.5801154,3469.70469669999,3477.84477809999,1870.48870469999,1976.93976919999,2338.77338749998,447.764477600004,614.686146800011,309.223092199986,542.42999999999
"54",1502.49502480001,1780.5778056,3390.14,1936.80936789999,1507.73507720001,1271.22271209999,1331.87331860001,1308.75308740003,1590.12590109999,1388.85388839999,3085.36085329997,1588.89588879999,2593.86593839998,1613.02613009999,2948.83948810002,1303.67303659999,2287.40287380002,1476.54476529999,1198.38198369998,2293.922939,1356.49356480001,1697.5469753,1506.3950638,12325.2832516,4169.91169870001,2382.49382469999,1619.59619580002,1263.69263679999,1111.25111239999,1044.2504424,906.649066400009,589.88589880001,566.775667700022,586.135861299992,7063.1606309,925.269252600007,5425.35425300001,2663.50663479999,5151.75151700001,4095.09095050001,4109.6610962,3536.02535989999,3550.00549969999,1898.71898699999,2055.96055939999,2387.17387149998,461.324613200003,626.576265700012,317.383173799988,542.43542429999
"55",1536.54536530001,1815.8281581,3390.1739014,1973.56973549999,1541.25541240001,1318.36318349999,1375.92375910001,1337.86337850003,1632.60632589999,1423.83423819999,3162.70162669997,1625.56625549999,2653.27653249998,1650.62650609999,3011.29011260002,1336.70336689999,2348.49348470001,1506.5750656,1220.39220379999,2337.9433792,1379.06379050001,1742.49742479999,1535.5553554,12658.9365881,4261.6826164,2430.63430609999,1659.14659130002,1308.90308889999,1153.99153979999,1067.6006759,927.58927580001,606.176061700011,581.495814900022,600.366003599992,7254.4325436,949.639496300006,5542.90542850001,2774.0477402,5263.09263040001,4194.87194830001,4257.9825794,3616.14616109999,3636.97636939999,1955.98955969999,2097.99097969999,2443.86443839998,473.784737800003,643.04643040001,326.033260299987,553.39553389999
"56",1563.64563630001,1858.0885807,3463.4746344,2025.85025829999,1569.54569530001,1344.90344889999,1417.28417270001,1359.26359250003,1658.87658859999,1446.43446419999,3237.97237939997,1658.45658439999,2717.37717349998,1688.42688409999,3080.78080750002,1367.72367709999,2438.58438560001,1530.7653075,1263.44263429998,2423.5342351,1411.05411040001,1788.56788549999,1586.9658695,13075.730756,4370.36370320001,2528.02527999999,1691.22691210002,1340.07340059999,1183.75183739999,1095.5509554,948.569485600011,621.696216900011,596.075960700022,614.626146199992,7411.3241125,970.319703100006,5676.02675970001,2874.05874029999,5396.63396580001,4280.18280140001,4381.143811,3689.99689959999,3718.89718859999,2036.22036199999,2149.57149549999,2518.07518049998,481.064810600003,661.57661570001,334.413344099986,567.35567349999
