"n1";"n10";"n11";"n12";"n13";"n14";"n15";"n16";"n17";"n18";"n19";"n2";"n20";"n21";"n22";"n23";"n3";"n4";"n5";"n6";"n7";"n8";"n9";"o1";"o10";"o11";"o12";"o13";"o14";"o15";"o16";"o17";"o18";"o19";"o2";"o20";"o21";"o22";"o3";"o4";"o5";"o6";"o7";"o8";"o9";"r1";"r2";"r3";"r4";"r5"
"w377";0.850225499611605;0.869857635539945;0.609622273397437;0.867793645861406;0.884591566275641;0.849882753804747;0.870605517794773;0.891504009696766;0.880601756569474;0.86132354391076;0.673935275726614;0.844309791893248;0.653477657629111;0.872774813731272;0.702657011675591;0.879229574944561;0.622731404984276;0.801612934646962;0.786554608538815;0.620873275454468;0.855638805180795;0.889014121899225;0.805455713453573;0.816983939887809;0.654370766517202;0.738441216537241;0.81478565283553;0.850911002932667;0.828611153383545;0.852176375860434;0.865899868860357;0.87488211088884;0.843132498878109;0.802289739715091;0.790744609344024;0.603554613942665;0.807618100394734;0.559832232394313;0.801612171589713;0.761276502784239;0.804521029688554;0.833774565058738;0.781126964475587;0.851270112018912;0.821909046809588;0.886895748014286;0.940169661120964;0.711642062308821;0.845402354860411;0.677319482189055
"w378";0.847870353176446;0.825716276535735;0.735271859237482;0.835581994018685;0.829241217539061;0.834215190924145;0.856895747057936;0.857775897572998;0.859042452374286;0.845201483965601;0.786216540920252;0.826238596991916;0.782588047728628;0.812673161375012;0.740883850852761;0.861157170852193;0.680103381414506;0.769375445208676;0.746238786636629;0.688616961292368;0.83189707935869;0.848999660424993;0.760066420926338;0.804471804671779;0.675714140170969;0.712688723531733;0.801739170931739;0.838439088077978;0.801656118160397;0.840838798608123;0.84744903845357;0.83992526840821;0.806011913894073;0.807737037853056;0.794092116196968;0.737025107100424;0.795767635638576;0.70250531169978;0.778008027433015;0.735276751435721;0.790264797155445;0.818328732367993;0.754699083318824;0.836283719582784;0.798551226664118;0.871313072741333;0.921796730031989;0.87863107117598;0.795343566838758;0.782274753582636
"w379";0.834172240908243;0.833277791273102;0.651496790942061;0.803752697739875;0.831935365263191;0.831109633891187;0.842885993844354;0.821353616778378;0.837907970228567;0.821591650044506;0.754489240197452;0.835767120125432;0.743660894086997;0.790675645987341;0.674748011424768;0.866965173197511;0.645493383493232;0.762068305492256;0.760680471206471;0.661142148784478;0.795842514438793;0.832146948987873;0.728801049593813;0.795336280298556;0.657321019788371;0.69946500985257;0.805177165760693;0.802437563290447;0.796921143830618;0.844098148178001;0.818613649780509;0.844284912751909;0.819431063612463;0.800314847535422;0.797263718467558;0.759430423006029;0.773144378454757;0.693118847103877;0.74515804568835;0.729539720288932;0.79378294992538;0.807178795843858;0.752984621570355;0.82750058262062;0.759619234123634;0.870095888843886;0.922691581392128;0.881478255351135;0.820612085714913;0.789687830860324
"w38";0.73119216807652;0.689965111340477;0.404640181487474;0.488047036594236;0.774341834851082;0.583436450921172;0.755840260560898;0.687719626742085;0.584480575096105;0.634400036187652;0.676785249456609;0.694552418733815;0.613647373533655;0.690061545613806;0.694157230150894;0.731960005000617;0.383245292961339;0.624901672227176;0.646264984708413;0.661089523765;0.698474660759815;0.657884679887342;0.557024622068256;0.816662759685399;0.661836385851012;0.654668638070846;0.67487718175676;0.704919450807878;0.664298621385687;0.616812711464007;0.627044933205664;0.771507779910561;0.764739512384773;0.745524105834675;0.778670872074107;0.536799496594684;0.784347157236053;0.66175062741959;0.774193843757601;0.711495058693069;0.773987561670918;0.779786514765946;0.741424911676002;0.768975628734525;0.743296192066597;0.897279524402878;0.65903383280375;0.509338781027859;0.738623264022439;0.62057699265896
"w380";0.849995171046557;0.833644807050322;0.72759972697186;0.817686977409883;0.879448372160648;0.835629326046891;0.838875142458168;0.845568322168056;0.808351649292033;0.817217234847693;0.76428478636512;0.780658097856825;0.764895281405368;0.801646857385102;0.729514399938646;0.846359106833229;0.628154203043117;0.764914569930396;0.729278742639962;0.670520943140401;0.794760572981435;0.831490144349321;0.762996695503861;0.701266309886471;0.549716758947408;0.679500390963643;0.735405460760318;0.798303795168583;0.776270073165884;0.810364686116565;0.800105095548318;0.833553145869072;0.845815246762535;0.747317375708256;0.726302900219468;0.66776587725582;0.729526876543491;0.607191994540761;0.713908464579819;0.671982186518171;0.721765459435324;0.776837104213908;0.686913184355061;0.758825935850738;0.731597180903742;0.876361188374151;0.932840931407116;0.909247532771607;0.841081806651319;0.827957492239271
"w381";0.845102618508995;0.822099538770673;0.737201547276015;0.823341483658766;0.830032404299499;0.833715679821111;0.849195999912175;0.857870561961167;0.857736284992939;0.836167211930178;0.780337470070058;0.821478137284721;0.781698754997276;0.808463708384278;0.735270858904039;0.862370620950576;0.684760641422055;0.763675650001092;0.747239487608351;0.689424149243969;0.817293505129046;0.846665417472904;0.750782995625286;0.818909620827616;0.69542828075391;0.715284118526505;0.802535286612372;0.839336137936352;0.801967527328635;0.838506179529162;0.84614617810573;0.840042013891533;0.800167237648207;0.809973455963958;0.799174337627668;0.741653299328762;0.798071379094438;0.706563158799521;0.782044803689707;0.743662016210128;0.788979780026709;0.81845459184007;0.760308367168022;0.832100687504164;0.795892164656785;0.870666473125395;0.923606490999178;0.878728234756469;0.792476547325;0.776280342882127
"w382";0.806319413140895;0.787853683241126;0.714224650863923;0.804433424258307;0.82328788764389;0.794284419949563;0.808726859919837;0.803330942360048;0.801736740024166;0.837603730290064;0.724199799583711;0.82929191977033;0.772168958502709;0.811803840312564;0.70390225363388;0.833722370939106;0.695621768594977;0.731313164261921;0.751578444850923;0.679439899822773;0.797717724764826;0.806294663724396;0.752265678582422;0.823560978058334;0.710424055478083;0.74337443449954;0.82270071944063;0.850760206489588;0.834220793019147;0.831146969524357;0.87272050383314;0.871649701595276;0.835370377938303;0.824807684351227;0.803251640953082;0.790355343661407;0.824985875315653;0.733663691916531;0.794404233025166;0.770380349808189;0.815550032021345;0.833763048251062;0.780771724145227;0.840939986398812;0.806345450444277;0.891094567187572;0.892337631832275;0.872212511400337;0.834841190724777;0.763768133117175
"w383";0.870057857112153;0.861248975958539;0.730672389285352;0.851937971528221;0.888626876510824;0.85739283503163;0.860709010587613;0.876189338576118;0.870606179077974;0.86112037782534;0.816924956417875;0.851290800981918;0.821059742852438;0.866397535830202;0.78642807705472;0.885113676126266;0.702972792088882;0.804317734947087;0.78620875104284;0.703639479553232;0.859636398199058;0.872751811930752;0.815007706068838;0.791825108944327;0.694088011536182;0.719714508360961;0.823581613351459;0.835991426234329;0.822095096201777;0.836273313886935;0.864499074236262;0.879595967569565;0.836202162284767;0.818136478226374;0.795402639919037;0.74485096538501;0.810162340854878;0.716664111733944;0.78619651476708;0.760480261499195;0.803731237068612;0.828694158784935;0.770358696342964;0.847089856422109;0.809089207975211;0.887779083474662;0.928072782758235;0.907069572194093;0.838969615433432;0.827482941601643
"w384";0.887686726966161;0.869277702541531;0.791297386314957;0.88146029072343;0.890294365982668;0.855861675691321;0.891878522307193;0.892140840889507;0.884497469284832;0.879612966945084;0.835724273245791;0.849073746194906;0.839766161461726;0.874163769094325;0.795729561815315;0.895117557738927;0.72056738057944;0.802429944736118;0.781189041163746;0.739063725982366;0.870848270689151;0.88726464784613;0.82079847896465;0.813787393247155;0.689709785745524;0.7283667801614;0.815430328780244;0.86040409674465;0.831167766463053;0.850925075013679;0.86953760492341;0.874781414394853;0.843448667539437;0.828503608627303;0.793451328353517;0.778015313593532;0.802851397971375;0.740663915704793;0.781744694199537;0.736222602402596;0.800833835101679;0.825874826747827;0.76948455505264;0.847663374420938;0.808560936959447;0.890028349944166;0.941721887684784;0.920806189844876;0.856284747588603;0.860765250386784
"w39";0.882969819063472;0.864345101493793;0.775728390927049;0.865771468519596;0.883778023386657;0.844436717411758;0.887626388019123;0.8925692689305;0.877252145705426;0.881324214900164;0.834462563699364;0.825350043343027;0.828868995564186;0.856834900083629;0.813200558420602;0.894090745830119;0.707201791661112;0.780556292912672;0.743404857666973;0.681559481650395;0.842581024197407;0.880222046794427;0.820894224211109;0.730569556373827;0.59798619706184;0.631715391158797;0.74321309402166;0.808195499956368;0.774733422254618;0.788147077578111;0.800298808604984;0.859027870949728;0.851586947789044;0.787319917041451;0.704026588942221;0.748683933210594;0.73510169399902;0.655589254291503;0.718613136655746;0.645077174750871;0.735072228807978;0.7456988103721;0.709215149009792;0.795256319063363;0.755005682600891;0.874967968352991;0.916703932444387;0.875192549738014;0.766717924242437;0.784485690314309
"w4";0.762347318605489;0.722417778198445;0.665177855433547;0.757750625426122;0.710748322402601;0.682400641649836;0.75170846208578;0.7459731782339;0.762422325484789;0.752353614849104;0.685682939873594;0.671851392926057;0.663037548606645;0.724231229888509;0.625657452332268;0.783193001333777;0.584071230364775;0.680684505899469;0.638460595708314;0.541484185633637;0.726367228116111;0.750808599273654;0.668196521598259;0.669684688163744;0.487739225223237;0.558668703230725;0.666652750435573;0.725443202898259;0.686910796133942;0.67963904916992;0.676372930384079;0.677039213865944;0.677939372840195;0.647752351262704;0.637750704139577;0.569798857446971;0.54597178908232;0.570762909034972;0.559551792523157;0.587774871564028;0.643193405179004;0.619949246633833;0.61430147417151;0.651632412049771;0.64238308464188;0.805963530490825;0.881388164111176;0.83291821118316;0.79315751684122;0.754263748333742
"w40";0.878021263644182;0.870905857589426;0.801012190575699;0.878151029671632;0.88536394561226;0.854717604748748;0.88499608739724;0.885883943641775;0.874509668490571;0.868534035477722;0.831532494849576;0.856556304998606;0.818138420630402;0.867808764309346;0.802512379651752;0.887269102709588;0.737763147324713;0.817627723227886;0.809139560936672;0.758227552526769;0.865949241411088;0.88284653903243;0.813120303820383;0.805737347877416;0.693172230175633;0.703455039531215;0.808718083503512;0.853619719262761;0.833243961761223;0.83868388814708;0.853067678677694;0.870002771367941;0.848664196530735;0.825394588987846;0.780801050656368;0.762836957677026;0.791346052513176;0.738330377529436;0.781512769554457;0.724994648834254;0.791432705139605;0.820245445632637;0.764299984392376;0.84097468254303;0.814807127318048;0.884222537721097;0.950223685259457;0.922393628250348;0.852784528350423;0.863116809303533
"w41";0.888217394296049;0.866875425420703;0.680837459608143;0.86521063197859;0.891275090572681;0.857098138838621;0.886105078149521;0.813934296082175;0.881404187980882;0.886392712711798;0.73644716392348;0.835363221599446;0.721101383767512;0.866558284571568;0.75665213983147;0.897848768598197;0.688393502353978;0.7590407807958;0.723269262346404;0.640823349454;0.870868478020256;0.887198337197112;0.813705179338591;0.805043520915933;0.623348008782053;0.741601844181993;0.804640296132883;0.84140911337393;0.823275365251883;0.850526896849992;0.859562152230802;0.86365900963741;0.868030796994684;0.818327878706331;0.802909950483348;0.727222133424414;0.727042345434239;0.600866898856547;0.78944561777074;0.777473232975187;0.727758397089624;0.850091248871497;0.724077464463122;0.841485139973837;0.826421802439335;0.815319828795195;0.935921734868398;0.818031598712046;0.830847780978152;0.717273229025357
"w42";0.83110400365129;0.811477076359692;0.722121146414446;0.820855116378698;0.834235502445868;0.809787358930045;0.852951045096887;0.853053604124797;0.83818914418487;0.813990357523168;0.75862509790228;0.812966811900873;0.758223978908198;0.802370153338183;0.72013019023363;0.846391596871045;0.70029183235895;0.716912552197587;0.733745405942788;0.701536033845158;0.797932679413818;0.840828291698441;0.740346292387681;0.791461247408464;0.687583554044461;0.706296376595129;0.792093010031049;0.837825729948401;0.801346871709804;0.838874721093208;0.842391841653279;0.835966398926468;0.809105933089105;0.800932360587908;0.78647043172171;0.740580069910524;0.779919805010509;0.701110133465931;0.758373401062756;0.734528708018502;0.785948978501458;0.815921945013728;0.76093698489407;0.821968240390745;0.791971053010386;0.860004445034836;0.914408785111381;0.877860324069653;0.820648202070824;0.780286947659551
"w43";0.807198270722199;0.811158295584665;0.629253004769721;0.775375569637317;0.807037898322488;0.800144847978711;0.821950709028663;0.794164874898865;0.833850970293794;0.797877542168093;0.717152174848217;0.812976067326424;0.720813233707785;0.737888431353026;0.668635561643891;0.829104766759314;0.613376741077916;0.686092187652084;0.746188816027209;0.625583966413636;0.778196251789718;0.812846483443058;0.718537441838807;0.779124427799597;0.670779864869027;0.671912715963352;0.79440262460398;0.782284929505804;0.79476324738058;0.833551145598499;0.784052601059372;0.82564570455411;0.801692117552978;0.782539867159103;0.79423497813259;0.743068585873036;0.767608960849553;0.677981772562938;0.70678080333162;0.724709407183041;0.787404908208589;0.804533603854697;0.743249535713774;0.819070329850226;0.740570226083904;0.858518426382069;0.907334623311963;0.868372294210981;0.827550452796518;0.808195915497252
"w44";0.844642614997458;0.825118379291845;0.749907209594934;0.850166151571061;0.845012409042799;0.815989166484774;0.859747019311852;0.849386726853797;0.830821791189922;0.803963519847175;0.760820451749898;0.785866414017612;0.748837596236835;0.829949075759335;0.759677458965558;0.857006952855172;0.646450160728756;0.724987206403828;0.765750337444251;0.685453596715247;0.81894526853665;0.83937874699753;0.774597275875767;0.709239391737952;0.630208203332906;0.657407754989279;0.761357966785637;0.77606541512724;0.763144609279659;0.805627839457296;0.827055687343061;0.815830398397008;0.849779255586653;0.762290803219439;0.69099661918322;0.695374621850853;0.740970163675319;0.629934243752949;0.723867639761128;0.681082094660025;0.748801671542836;0.779386718124047;0.695460618701361;0.782963082987712;0.756137470848227;0.812604625387143;0.913713726573975;0.876086099486427;0.814913467476069;0.790092479598029
"w45";0.82558759725557;0.812858781297636;0.719850214883828;0.802382784895103;0.830077520900382;0.803073851687582;0.845400682377147;0.847433174565908;0.835736621382605;0.806836557186794;0.753713383698036;0.811965969320668;0.739896208991037;0.799463551472419;0.719389417078911;0.838954469201296;0.697163681944274;0.719837451970365;0.727017197620045;0.701281009820541;0.801050898987201;0.840666845187576;0.740365808288237;0.79667051451993;0.692054065921019;0.703248896640529;0.794690343328327;0.82707556680138;0.796113131599056;0.831148512992366;0.831885135906377;0.835730086792158;0.811941976794469;0.788065067040137;0.797544062077307;0.743201264211589;0.786755814914469;0.715298174329193;0.764238408315411;0.738361147099625;0.785009486564868;0.813795979722642;0.763655356353502;0.823138955962591;0.787766520150716;0.853447267568782;0.910696049512448;0.872186220902907;0.819219893893542;0.777807808754041
"w46";0.868250997260815;0.867499214157301;0.774418799107357;0.853310306042135;0.892004931948785;0.861353191768267;0.873758033340955;0.891952663950244;0.861681465195104;0.861198612681397;0.839468039153083;0.837673720020909;0.830555818786457;0.864023665286634;0.823856569076;0.865245657609555;0.709995640136843;0.757380269231353;0.807021070092835;0.744326168951168;0.862273437914862;0.880995998790068;0.816464067045752;0.829395242142569;0.745073966891177;0.749240938463324;0.831145637117906;0.865071042229832;0.834620308150019;0.843332060396;0.870094888458317;0.879196600658684;0.846323992926662;0.820415584964749;0.811494479957703;0.789274105699913;0.831143009584708;0.769668142503336;0.820053309149711;0.780085798280803;0.828881487699192;0.856875634715795;0.811297557724562;0.858342131280745;0.822560896985871;0.896281991203963;0.901883350955836;0.861557027696939;0.84586364599811;0.774936330916263
"w47";0.880201723926846;0.85804054736959;0.737248359695561;0.84815830074657;0.869651416239913;0.85260335608895;0.873874575836508;0.874883047803131;0.875673460505835;0.884081639410925;0.837938843285348;0.837738244898825;0.835423622269711;0.859245923589825;0.793102290439887;0.90199169709219;0.714851054777184;0.753383082653955;0.804059177246286;0.734386322291743;0.857417434285701;0.876608143519543;0.814531232539569;0.773795472971599;0.720154313340674;0.735037373576225;0.807792035853755;0.831523922036257;0.820017919316384;0.851849190079181;0.849842106435119;0.87373119021706;0.853330019193796;0.819287400179013;0.781854149517075;0.767265364846676;0.799555947694365;0.700279885066419;0.790594607975927;0.769557058384292;0.810571636845977;0.835589001859891;0.783269965326634;0.835762927266699;0.815157121459567;0.878129812370675;0.920851703540421;0.897626658874492;0.829336126173678;0.849612343403649
"w48";0.871180994423569;0.868829127863108;0.778913514389352;0.868334660175475;0.886320511583087;0.857493010261372;0.884097958340459;0.886696979575164;0.871920648157089;0.868284880127135;0.827143023902395;0.852067874259574;0.82491548293243;0.86622627413341;0.802010232948746;0.878202801931389;0.743631029912213;0.754998759828986;0.802500958562947;0.757574198401248;0.8624971703674;0.881654962851448;0.804930448255687;0.808215231073661;0.705510409787342;0.719804291603314;0.815176280926022;0.862609348231437;0.827197231378523;0.849692709275682;0.870120256632773;0.872546738583545;0.855092684289066;0.818811630588637;0.790158782578049;0.769606390007401;0.800387873840179;0.743432302849536;0.791859565028527;0.739727962509428;0.801169377198034;0.834630467392916;0.777888654698866;0.851539730651144;0.80439581029943;0.883631406057912;0.940575761693878;0.919953026630781;0.855262870809222;0.863745716675599
"w49";0.888976913401934;0.88333768545589;0.715030740378089;0.877947827282628;0.888041759804983;0.74529935372391;0.893033884959879;0.899394709914408;0.880916883537674;0.891456230348582;0.677290470135974;0.831247038248342;0.682482471641551;0.87376849806101;0.616114855584907;0.904392666010607;0.533148907245986;0.777101110513802;0.786417784417312;0.542484172724187;0.85555819028295;0.895055624905815;0.820231217270505;0.790560673564945;0.560408868596789;0.654618604377812;0.76271823072882;0.82296562877582;0.782852304113943;0.799595863515969;0.85449169976891;0.870311605650026;0.865703819908374;0.784988729661616;0.745240380357958;0.539000202414586;0.679333737194299;0.564472278966249;0.756015259946272;0.568119208574147;0.667439848237314;0.773184336974082;0.703389297036361;0.80268052074933;0.760345546944593;0.90524846881429;0.941106458150928;0.797835541954993;0.866421169017835;0.700107001204812
"w5";0.784058557717305;0.778269149496282;0.715121221202727;0.785913112075433;0.800320805961727;0.773238780657736;0.808783900105712;0.814389586446455;0.818461488900134;0.814340761576169;0.744261214959591;0.785807237345417;0.749675428058638;0.759374476412085;0.691013361983238;0.824257652931621;0.645051259623985;0.738083699483027;0.709892272837282;0.666191470922111;0.796258570878674;0.80531242928557;0.717617172783895;0.78141552261;0.661538261077774;0.676934686334184;0.768760628009024;0.793912053143877;0.767166685026898;0.796864023057431;0.803981131340573;0.782100527428886;0.747935664574894;0.733410544813322;0.780948009624617;0.656511802161159;0.761229351317352;0.670605363347569;0.735583738194726;0.715347094591944;0.759716333658824;0.773108693019199;0.739640434062423;0.79050915639983;0.774867114411676;0.851814458346287;0.894496875883778;0.853989417613293;0.78378688475161;0.779015934156406
"w50";0.819500936095004;0.799740681907166;0.722500066023455;0.815070076419995;0.824002397642743;0.803098635037132;0.840081639171577;0.840980018657814;0.837891880361103;0.823718212467523;0.758926139275534;0.803574508437434;0.748946258049815;0.803135545242408;0.712690360648138;0.844842490860891;0.64951719367536;0.75887658964749;0.746881490556138;0.676642771258447;0.800924628463343;0.830042806313946;0.757030843665612;0.785551062359077;0.635728700884266;0.664658266145701;0.769723612243987;0.821216042468097;0.776167794258909;0.823037051933233;0.819272137645513;0.82181910300979;0.782447587303555;0.735920070655529;0.765511398223943;0.673241163950473;0.755579687584883;0.660693968026088;0.741779719637804;0.7011655943201;0.760272204062502;0.793212929858405;0.7298773097281;0.800462344316799;0.768136990591834;0.872419946388884;0.916188576056541;0.876314462056188;0.810235253377252;0.777385091756631
"w51";0.800208515993472;0.804131561630841;0.596855080146777;0.767396277265327;0.773785132212188;0.789511525349295;0.796985524460298;0.781996671727991;0.821473453790904;0.803079907474814;0.726897710907684;0.798843722915015;0.726885750613436;0.728274216056081;0.629565831929466;0.83412261702192;0.568830336916323;0.71577328446374;0.726809645654637;0.622075557802135;0.797810990381814;0.789297809128425;0.689088324833306;0.775715020631372;0.631054111588236;0.627951816801218;0.790032671868822;0.77583749201962;0.767863543320659;0.804358321920183;0.765421291295736;0.81690812987962;0.764977953889765;0.787790282729249;0.778871815100752;0.712577275014944;0.747655898579079;0.663778139845649;0.680385946932115;0.714370335103541;0.767801404177399;0.772137205333365;0.725431153688387;0.801645552020874;0.731357159721555;0.86209767856353;0.918107715845248;0.862516143308459;0.81484426828751;0.786813478052231
"w52";0.784795180550762;0.774028859765311;0.703950165816433;0.799939559345335;0.746611426574998;0.711628042137236;0.786138263121251;0.764733937579054;0.782939415841294;0.797546451565114;0.748174660887706;0.718402529886156;0.706298457870839;0.761746883800894;0.673096537977022;0.821092498989769;0.635496711649561;0.717631668723481;0.665940739980602;0.575904092238396;0.761031432333558;0.788986682008958;0.701631613089741;0.69584562402793;0.483843012531546;0.557743391380282;0.66966672467572;0.724117919696889;0.697767160468652;0.684610524175709;0.728245631635578;0.71532817492332;0.747759424060276;0.664297919847578;0.668572165579414;0.597852508213594;0.611060786160151;0.552711260304719;0.592121866395456;0.580306061547827;0.623872963553379;0.629282680034294;0.627100876870762;0.68103796432691;0.669041150864948;0.829494751523558;0.894435184932356;0.85041333586043;0.805031677647551;0.77625520858034
"w53";0.812507226456634;0.800821691971895;0.726836868232955;0.809957063384606;0.823871274758836;0.799726915974362;0.831482045863242;0.827046205374982;0.833678725442594;0.803726951863777;0.761528231711265;0.797540920727173;0.742318110177437;0.788900250438478;0.711079829316743;0.835925665947525;0.645239191844426;0.754994065431196;0.720764374479705;0.676975891711935;0.790580558221489;0.821313751499212;0.746200102202948;0.79377493070205;0.67451194014749;0.694931992813831;0.789259126034731;0.819140082444797;0.769212496008183;0.814873369124769;0.818926374146008;0.81008280408909;0.777788119552775;0.729472246275087;0.787422480937839;0.664405229574871;0.768581207355005;0.683676821665859;0.756800736818224;0.721946415363089;0.765635330882683;0.790374451250896;0.74169695319305;0.811634848208782;0.790011649474205;0.862776734429875;0.904853007211287;0.868560583392805;0.801782164098899;0.767218698967937
"w54";0.801923936125171;0.766659907494936;0.671751362592336;0.492630426693807;0.830542217894786;0.791434904870222;0.810749204018866;0.769583557734998;0.850149906829468;0.865451969008899;0.806924438780976;0.637564766748828;0.80415279055918;0.81198324703567;0.780481671565148;0.856302043970593;0.621044378373957;0.744911931613279;0.719690643900694;0.694024706487977;0.831487480986044;0.817540314699618;0.767091654686533;0.826804526858458;0.67456961557811;0.683780033940054;0.744619674516815;0.795311575143257;0.750250935456225;0.759343151891269;0.741304919795666;0.544857616677355;0.525590523788503;0.610456491849191;0.797289348812483;0.610483715358978;0.799320718088263;0.693489509605976;0.773197204467158;0.737823328073425;0.783658136766799;0.788922768100508;0.760292958392439;0.802986501952681;0.783703210553874;0.908447445431329;0.817144288148565;0.459870523780725;0.74069597908489;0.541819897452367
"w55";0.8792237579494;0.872824226466179;0.77204229979923;0.867004513310131;0.879720285594578;0.821312112310174;0.881750385490156;0.894903007406621;0.886077434736276;0.890479016069662;0.826522409180672;0.814351736759797;0.829875228042793;0.858116796921187;0.791339431547802;0.899162038298987;0.677595017194831;0.768353542472454;0.750166887153809;0.659412308862089;0.852972602903993;0.879841683769363;0.799868095417389;0.753598997822593;0.563682218664698;0.611084368275736;0.734722427798821;0.801734902568696;0.742593850127011;0.779247955696517;0.815461945310323;0.848746374386396;0.826093366708684;0.772842266622445;0.732219579466368;0.693491666208127;0.720757660951204;0.627978223739357;0.70805567235942;0.664262328431721;0.710335188119682;0.72992651617432;0.672408098113032;0.778917604341439;0.732316642884185;0.89205770084011;0.930959863481985;0.87869807960548;0.78833024094234;0.793868926193379
"w56";0.882917884838275;0.87527132223923;0.793378124090913;0.87996726405176;0.891958463389339;0.851377386630215;0.887026834649437;0.890732426589909;0.87862753648081;0.877938197589626;0.837987571697672;0.857783094998438;0.822133462736213;0.869728322626471;0.804412585535896;0.890592179418805;0.721991429511577;0.822791336282109;0.811900715668296;0.760486797567978;0.869079686192558;0.888549612869494;0.822168820805595;0.809615524744142;0.675360122878911;0.694370174820297;0.806840620713613;0.855925075408652;0.836337755904564;0.845894036776084;0.858359837750546;0.878702294811465;0.842133088642094;0.825703920110803;0.782748572411903;0.76393273170911;0.791290960066661;0.728646544651297;0.772242775692608;0.720433079153592;0.790032985364165;0.810941939626119;0.760495075577806;0.839339647535995;0.811431801845405;0.891075035248265;0.954811862651798;0.929991600166635;0.86310990531314;0.866243075290459
"w57";0.790785733079135;0.872898929320391;0.697110325565615;0.876098696270642;0.897662960094849;0.85563462423382;0.885819194638995;0.908216724940123;0.88412529485288;0.89735102032433;0.733605896546977;0.838485869114945;0.740893193923234;0.872067690043899;0.767282048036033;0.904949959788526;0.654674755137868;0.807831117704348;0.798199433454126;0.635007746577571;0.869887972095281;0.895815940257009;0.819691463280005;0.818546977176431;0.602560231725742;0.747983214929614;0.821241344257034;0.846989712246841;0.833254487297633;0.856302033590799;0.849407009992013;0.863049217523711;0.870130154344051;0.81801286556396;0.740208995780572;0.70318672550524;0.829464422815003;0.526113836836819;0.80773460335084;0.778934299690505;0.819512872430695;0.843711520292351;0.78673025695754;0.854377810908762;0.821134080180422;0.827802838193141;0.947509677454463;0.79352232559044;0.838106060385338;0.730619014510902
"w58";0.830590810054431;0.820698792747102;0.733949068787887;0.817659974772245;0.844300434905761;0.820966082884145;0.847537760570261;0.852307218695041;0.841960858358228;0.819895625422292;0.76925232494051;0.812920317482398;0.760913073328721;0.814959648190423;0.720545764534749;0.847388024330175;0.685584345867407;0.766418838788936;0.739678220091199;0.69957273972866;0.811148005794732;0.845371385231584;0.756019326737003;0.786343303528926;0.673327171831164;0.70662685294848;0.79442027421805;0.845904662425979;0.807649132289602;0.84091617381267;0.847526929284333;0.843031094491197;0.813525473027094;0.777270311331515;0.793267075149795;0.718279819627772;0.780271608879997;0.696168145138646;0.763138046035736;0.736221272249795;0.784193099810843;0.817497522538484;0.748564137475983;0.831043394799311;0.796148787765201;0.873003240637891;0.92260476689868;0.885881942206951;0.827562850542468;0.786363532215068
"w59";0.794834233308886;0.820213091067997;0.618574941838251;0.784310007395588;0.799453605601686;0.815754374053154;0.809645435508829;0.804545908577801;0.820744276211048;0.804664603467543;0.721424833161392;0.81479406515133;0.723537219102457;0.752343184436699;0.653424187714998;0.841741928053625;0.619679861557941;0.728427244028652;0.749508345867762;0.627810664701461;0.792368817233954;0.796651107404149;0.708688646431782;0.787933298222417;0.648455947488048;0.681565361061905;0.813113155890447;0.811208138603127;0.79769810986592;0.839441234151999;0.792588383349536;0.836041329033423;0.794490155769748;0.789765153774807;0.790652354260961;0.736741089071928;0.774090717580016;0.684243955970505;0.710160668228393;0.733181559631804;0.782048996425747;0.807183011830979;0.746262366356608;0.827688705753496;0.736986800516004;0.867348576762846;0.9202399132397;0.877296759673183;0.833622880577499;0.812903266931333
"w6";0.726987518354272;0.748460509711648;0.430501354873423;0.508928828804988;0.804601643665713;0.660627267307174;0.751566479424957;0.772942733434093;0.598985419538228;0.658517615184248;0.517941702993851;0.728227487132993;0.541404513738347;0.710905548294357;0.624928929478646;0.747524764612453;0.492795672568147;0.455121387868246;0.616759002254763;0.649204201153321;0.613105887782373;0.666778597688795;0.549293291830885;0.811374068214212;0.643613553118332;0.609491504121055;0.631930953063966;0.660353195309965;0.614766185245807;0.479640017008068;0.676645066676843;0.794688750700334;0.719733429877678;0.747449036266183;0.766273100479036;0.597285812737372;0.773137265026408;0.624396465186114;0.75916101614593;0.690639012736815;0.753342559088715;0.748306843540255;0.716239846558069;0.735298330473889;0.729005812988737;0.89766823572402;0.630973276593037;0.479790048432939;0.760699150785023;0.665412654784669
"w60";0.851728164425702;0.830787194534785;0.762453697516309;0.82380942164243;0.853402010987992;0.810520134917933;0.834291530979063;0.830822454069402;0.82746115424701;0.832505366518422;0.776340200892245;0.775206761127234;0.770693093237636;0.845273919244814;0.740520103525352;0.842909422344238;0.627018908298709;0.755773471575369;0.742017340837608;0.685342391451878;0.809777808760295;0.835340936386113;0.770662344090341;0.712672316402117;0.571010022765316;0.652495383182936;0.741378076305151;0.779586265428046;0.775779217234537;0.798369572339451;0.823672271439994;0.82785681378301;0.848035981968245;0.742438527870122;0.712091209014083;0.66064663279213;0.740568263914213;0.598085489871879;0.714491822069426;0.661451137383377;0.715580823458721;0.759150576464808;0.679926043801835;0.784391011533506;0.750903251371944;0.839504071537149;0.921540909055905;0.885037685013806;0.822402791856029;0.795693879415606
