"data";"workflow";"accuracy"
"n17";"w320";0.957777598
"n17";"w319";0.934382917
"n17";"w313";0.955743008
"n17";"w317";0.928273972
"n17";"w315";0.910982026
"n17";"w324";0.868745136
"n17";"w326";0.650556563
"n17";"w322";0.920655126
"n17";"w328";0.961846779
"n17";"w327";0.931828813
"n17";"w321";0.964392603
"n17";"w325";0.918106196
"n17";"w323";0.916073676
"n17";"w332";0.87536842
"n17";"w334";0.840289851
"n17";"w330";0.918110336
"n17";"w336";0.960828449
"n17";"w335";0.943530293
"n17";"w329";0.959821502
"n17";"w333";0.914040121
"n17";"w331";0.9114974
"n17";"w340";0.870281945
"n17";"w342";0.860623334
"n17";"w338";0.917600136
"n17";"w344";0.957777598
"n17";"w343";0.934372568
"n17";"w337";0.957784843
"n17";"w341";0.919632656
"n17";"w339";0.902851945
"n17";"w348";0.884010771
"n17";"w350";0.88147219
"n17";"w346";0.91556865
"n17";"w352";0.957776564
"n17";"w351";0.944550693
"n17";"w345";0.952192307
"n17";"w349";0.915566581
"n17";"w347";0.91608506
"n17";"w356";0.874344916
"n17";"w358";0.668876153
"n17";"w354";0.933864438
"n17";"w360";0.964900734
"n17";"w359";0.930305458
"n17";"w353";0.962868213
"n17";"w357";0.932846108
"n17";"w355";0.918110336
"n17";"w364";0.885535161
"n17";"w366";0.87079318
"n17";"w362";0.923193706
"n17";"w368";0.963882404
"n17";"w367";0.944041528
"n17";"w361";0.934387056
"n17";"w365";0.923699767
"n17";"w363";0.917102355
"n17";"w372";0.871293031
"n17";"w374";0.855532719
"n17";"w370";0.935901098
"n17";"w376";0.962355944
"n17";"w375";0.928785207
"n17";"w369";0.956259417
"n17";"w373";0.933357343
"n17";"w371";0.922689716
"n17";"w380";0.887062656
"n17";"w382";0.870277805
"n17";"w378";0.933869612
"n17";"w384";0.964895559
"n17";"w383";0.944550693
"n17";"w377";0.955740939
"n17";"w381";0.931830883
"n17";"w379";0.915050171
"n17";"w36";0.862186015
"n17";"w38";0.650041189
"n17";"w34";0.916052978
"n17";"w40";0.960324458
"n17";"w39";0.965919063
"n17";"w33";0.971015888
"n17";"w37";0.922162958
"n17";"w35";0.911498435
"n17";"w44";0.918112405
"n17";"w46";0.942012112
"n17";"w42";0.918089638
"n17";"w48";0.957276713
"n17";"w47";0.957274643
"n17";"w41";0.962875457
"n17";"w45";0.921648618
"n17";"w43";0.91709925
"n17";"w52";0.865733612
"n17";"w54";0.925227261
"n17";"w50";0.914527553
"n17";"w56";0.958291938
"n17";"w55";0.962864074
"n17";"w49";0.954726748
"n17";"w53";0.919106933
"n17";"w51";0.904888605
"n17";"w60";0.913026965
"n17";"w62";0.939467322
"n17";"w58";0.919106933
"n17";"w64";0.957272573
"n17";"w63";0.961337614
"n17";"w57";0.962870283
"n17";"w61";0.918599838
"n17";"w59";0.900825634
"n17";"w68";0.804697978
"n17";"w70";0.652070604
"n17";"w66";0.900310259
"n17";"w72";0.957777598
"n17";"w71";0.962868213
"n17";"w65";0.966435473
"n17";"w69";0.90844448
"n17";"w67";0.918612256
"n18";"w8";0.951242074
"n18";"w5";0.902992303
"n18";"w4";0.838007214
"n18";"w7";0.966977632
"n18";"w1";0.977657691
"n18";"w6";0.725760713
"n18";"w3";0.871003755
"n18";"w2";0.89891691
"n18";"w80";0.944642555
"n18";"w77";0.905025846
"n18";"w76";0.860343318
"n18";"w79";0.969529654
"n18";"w73";0.96039258
"n18";"w78";0.943104744
"n18";"w75";0.89032205
"n18";"w74";0.898451122
"n18";"w88";0.947181144
"n18";"w85";0.893363616
"n18";"w84";0.847143261
"n18";"w87";0.955819393
"n18";"w81";0.957337611
"n18";"w86";0.931938255
"n18";"w83";0.895906332
"n18";"w82";0.891839213
"n18";"w96";0.949717675
"n18";"w93";0.902490349
"n18";"w92";0.88015838
"n18";"w95";0.944642559
"n18";"w89";0.962423031
"n18";"w94";0.937535944
"n18";"w91";0.893869689
"n18";"w90";0.896928793
"n18";"w104";0.95682636
"n18";"w101";0.901484446
"n18";"w100";0.811576103
"n18";"w103";0.967999075
"n18";"w97";0.971062302
"n18";"w102";0.818682714
"n18";"w99";0.880665488
"n18";"w98";0.898954107
"n18";"w112";0.956833591
"n18";"w109";0.912656089
"n18";"w108";0.867943604
"n18";"w111";0.964455576
"n18";"w105";0.956848063
"n18";"w110";0.945669155
"n18";"w107";0.879147286
"n18";"w106";0.904018887
"n18";"w120";0.958353855
"n18";"w117";0.906565747
"n18";"w116";0.848151267
"n18";"w119";0.967501265
"n18";"w113";0.96242924
"n18";"w118";0.941085657
"n18";"w115";0.878125877
"n18";"w114";0.900480563
"n18";"w128";0.95835282
"n18";"w125";0.90859311
"n18";"w124";0.889279977
"n18";"w127";0.956317195
"n18";"w121";0.947179078
"n18";"w126";0.946684385
"n18";"w123";0.877628058
"n18";"w122";0.906052442
"n18";"w136";0.952256273
"n18";"w133";0.894373692
"n18";"w132";0.817679886
"n18";"w135";0.959370128
"n18";"w129";0.975107735
"n18";"w134";0.87405978
"n18";"w131";0.879644066
"n18";"w130";0.896915386
"n18";"w144";0.947180113
"n18";"w141";0.887773146
"n18";"w140";0.864905147
"n18";"w143";0.953281826
"n18";"w137";0.955805973
"n18";"w142";0.946160761
"n18";"w139";0.879143163
"n18";"w138";0.889803609
"n18";"w152";0.94768412
"n18";"w149";0.893357432
"n18";"w148";0.863387988
"n18";"w151";0.946179355
"n18";"w145";0.956824303
"n18";"w150";0.9400632
"n18";"w147";0.882190905
"n18";"w146";0.894377827
"n18";"w16";0.946165922
"n18";"w13";0.904002367
"n18";"w12";0.887270178
"n18";"w15";0.96800112
"n18";"w9";0.968509258
"n18";"w14";0.932451539
"n18";"w11";0.886230153
"n18";"w10";0.901453433
"n18";"w160";0.946163857
"n18";"w157";0.887773146
"n18";"w156";0.890290048
"n18";"w159";0.93803789
"n18";"w153";0.947177042
"n18";"w158";0.946159738
"n18";"w155";0.879141085
"n18";"w154";0.889803609
"n18";"w168";0.961402652
"n18";"w165";0.906559546
"n18";"w164";0.824253588
"n18";"w167";0.965966542
"n18";"w161";0.973082463
"n18";"w166";0.879139028
"n18";"w163";0.878126899
"n18";"w162";0.909604216
"n18";"w176";0.954802106
"n18";"w173";0.909601116
"n18";"w172";0.870472916
"n18";"w175";0.948203613
"n18";"w169";0.965986146
"n18";"w174";0.955308158
"n18";"w171";0.868984638
"n18";"w170";0.908584851
"n18";"w184";0.961912848
"n18";"w181";0.911629509
"n18";"w180";0.857299695
"n18";"w183";0.948712786
"n18";"w177";0.951243126
"n18";"w182";0.941592756
"n18";"w179";0.880157354
"n18";"w178";0.910116482
"n18";"w192";0.954296042
"n18";"w189";0.909601116
"n18";"w188";0.89689576
"n18";"w191";0.942105
"n18";"w185";0.946150424
"n18";"w190";0.952264548
"n18";"w187";0.882197101
"n18";"w186";0.908584851
"n18";"w200";0.94769754
"n18";"w197";0.897399755
"n18";"w196";0.842044392
"n18";"w199";0.930933353
"n18";"w193";0.940569306
"n18";"w198";0.62467968
"n18";"w195";0.885736473
"n18";"w194";0.898922088
"n18";"w208";0.945157912
"n18";"w205";0.897900662
"n18";"w204";0.832390922
"n18";"w207";0.92736402
"n18";"w201";0.921252993
"n18";"w206";0.856242136
"n18";"w203";0.894860144
"n18";"w202";0.898411897
"n18";"w216";0.946681284
"n18";"w213";0.896892656
"n18";"w212";0.851192816
"n18";"w215";0.933977994
"n18";"w209";0.94717082
"n18";"w214";0.855241357
"n18";"w211";0.891347612
"n18";"w210";0.897913043
"n18";"w224";0.944142687
"n18";"w221";0.900445448
"n18";"w220";0.830370782
"n18";"w223";0.923805035
"n18";"w217";0.942633774
"n18";"w222";0.879118355
"n18";"w219";0.888763601
"n18";"w218";0.895358968
"n18";"w232";0.953286996
"n18";"w229";0.902987154
"n18";"w228";0.853716954
"n18";"w231";0.933475035
"n18";"w225";0.955818387
"n18";"w230";0.621136173
"n18";"w227";0.889282042
"n18";"w226";0.906025611
"n18";"w24";0.951753305
"n18";"w21";0.897904793
"n18";"w20";0.874071139
"n18";"w23";0.963943298
"n18";"w17";0.962932208
"n18";"w22";0.929923269
"n18";"w19";0.876090243
"n18";"w18";0.894854961
"n18";"w240";0.952268666
"n18";"w237";0.897390483
"n18";"w236";0.840017034
"n18";"w239";0.933477083
"n18";"w233";0.951755358
"n18";"w238";0.855256834
"n18";"w235";0.894857035
"n18";"w234";0.898407757
"n18";"w248";0.95429706
"n18";"w245";0.902986119
"n18";"w244";0.854739415
"n18";"w247";0.930938494
"n18";"w241";0.947189418
"n18";"w246";0.836972367
"n18";"w243";0.890805402
"n18";"w242";0.902472823
"n18";"w256";0.950743241
"n18";"w253";0.897390483
"n18";"w252";0.842049554
"n18";"w255";0.928394727
"n18";"w249";0.948724137
"n18";"w254";0.872511612
"n18";"w251";0.885733377
"n18";"w250";0.898407757
"n18";"w264";0.9517533
"n18";"w261";0.90302844
"n18";"w260";0.836463198
"n18";"w263";0.932451547
"n18";"w257";0.963422783
"n18";"w262";0.697821737
"n18";"w259";0.889795347
"n18";"w258";0.909619689
"n18";"w272";0.951243105
"n18";"w269";0.897927515
"n18";"w268";0.855752588
"n18";"w271";0.937534926
"n18";"w265";0.959873079
"n18";"w270";0.86083494
"n18";"w267";0.883711172
"n18";"w266";0.905039274
"n18";"w280";0.950224775
"n18";"w277";0.901503015
"n18";"w276";0.85119489
"n18";"w279";0.929399653
"n18";"w273";0.942085363
"n18";"w278";0.867953948
"n18";"w275";0.886241516
"n18";"w274";0.908601368
"n18";"w288";0.948701415
"n18";"w285";0.894377819
"n18";"w284";0.858804481
"n18";"w287";0.926840404
"n18";"w281";0.932965836
"n18";"w286";0.890304491
"n18";"w283";0.888781156
"n18";"w282";0.901996678
"n18";"w296";0.959878245
"n18";"w293";0.900971129
"n18";"w292";0.848643895
"n18";"w295";0.934488207
"n18";"w289";0.967495068
"n18";"w294";0.661779503
"n18";"w291";0.889810824
"n18";"w290";0.905547404
"n18";"w304";0.955311263
"n18";"w301";0.913153916
"n18";"w300";0.864380488
"n18";"w303";0.928908031
"n18";"w297";0.952774735
"n18";"w302";0.868971227
"n18";"w299";0.882176467
"n18";"w298";0.914679325
"n18";"w312";0.957342752
"n18";"w309";0.900967006
"n18";"w308";0.858800337
"n18";"w311";0.930436561
"n18";"w305";0.958870256
"n18";"w310";0.852714097
"n18";"w307";0.884221384
"n18";"w306";0.899961066
"n18";"w32";0.946674057
"n18";"w29";0.900446487
"n18";"w28";0.89895719
"n18";"w31";0.948712774
"n18";"w25";0.963432076
"n18";"w30";0.934489216
"n18";"w27";0.881165372
"n18";"w26";0.899929047
"n18";"w320";0.956831526
"n18";"w317";0.909593893
"n18";"w316";0.866410955
"n18";"w319";0.933470887
"n18";"w313";0.93908717
"n18";"w318";0.88825956
"n18";"w315";0.883207173
"n18";"w314";0.910618402
"n18";"w328";0.953269437
"n18";"w325";0.900463024
"n18";"w324";0.841528
"n18";"w327";0.922292012
"n18";"w321";0.958357994
"n18";"w326";0.754703544
"n18";"w323";0.881678648
"n18";"w322";0.895896029
"n18";"w336";0.950732905
"n18";"w333";0.893861426
"n18";"w332";0.875057446
"n18";"w335";0.941087701
"n18";"w329";0.953794091
"n18";"w334";0.874555512
"n18";"w331";0.883709115
"n18";"w330";0.895891885
"n18";"w344";0.948706581
"n18";"w341";0.898941726
"n18";"w340";0.865907974
"n18";"w343";0.924829558
"n18";"w337";0.947689286
"n18";"w342";0.871498453
"n18";"w339";0.886755838
"n18";"w338";0.89538893
"n18";"w352";0.945656753
"n18";"w349";0.892337036
"n18";"w348";0.882165104
"n18";"w351";0.930932319
"n18";"w345";0.938038942
"n18";"w350";0.898938588
"n18";"w347";0.886749633
"n18";"w346";0.894875625
"n18";"w360";0.962928077
"n18";"w357";0.90655645
"n18";"w356";0.86135132
"n18";"w359";0.927875246
"n18";"w353";0.96139542
"n18";"w358";0.737976504
"n18";"w355";0.881167421
"n18";"w354";0.906554388
"n18";"w368";0.956834626
"n18";"w365";0.902983015
"n18";"w364";0.883681236
"n18";"w367";0.933968697
"n18";"w361";0.937559667
"n18";"w366";0.872022077
"n18";"w363";0.872532289
"n18";"w362";0.913146672
"n18";"w376";0.962420982
"n18";"w373";0.911120344
"n18";"w372";0.868449677
"n18";"w375";0.920766579
"n18";"w369";0.953291127
"n18";"w374";0.874050445
"n18";"w371";0.888798691
"n18";"w370";0.908075686
"n18";"w384";0.954294998
"n18";"w381";0.902983015
"n18";"w380";0.885707576
"n18";"w383";0.92889873
"n18";"w377";0.928881183
"n18";"w382";0.903498355
"n18";"w379";0.892846184
"n18";"w378";0.913146672
"n18";"w40";0.952772669
"n18";"w37";0.880652051
"n18";"w36";0.828345489
"n18";"w39";0.966975575
"n18";"w33";0.976130204
"n18";"w38";0.700859134
"n18";"w35";0.877092048
"n18";"w34";0.894869412
"n18";"w48";0.953785837
"n18";"w45";0.890806432
"n18";"w44";0.889810815
"n18";"w47";0.965467705
"n18";"w41";0.971053005
"n18";"w46";0.941094941
"n18";"w43";0.879632711
"n18";"w42";0.891816496
"n18";"w56";0.954805198
"n18";"w53";0.881163286
"n18";"w52";0.877111669
"n18";"w55";0.961910782
"n18";"w49";0.965453234
"n18";"w54";0.934993241
"n18";"w51";0.878644322
"n18";"w50";0.893851082
"n18";"w64";0.952769569
"n18";"w61";0.885732342
"n18";"w60";0.912148985
"n18";"w63";0.955818375
"n18";"w57";0.966488097
"n18";"w62";0.950232011
"n18";"w59";0.878108325
"n18";"w58";0.888769768
"n18";"w72";0.952255238
"n18";"w69";0.889801522
"n18";"w68";0.81007236
"n18";"w71";0.963425879
"n18";"w65";0.975635486
"n18";"w70";0.813608619
"n18";"w67";0.893872768
"n18";"w66";0.88828332
"n19";"w7";0.935178197
"n19";"w3";0.745039703
"n19";"w8";0.921492028
"n19";"w1";0.78430276
"n19";"w6";0.585891402
"n19";"w4";0.786460515
"n19";"w5";0.84334947
"n19";"w2";0.846588954
"n19";"w79";0.902053573
"n19";"w75";0.806620986
"n19";"w80";0.916807476
"n19";"w73";0.811664732
"n19";"w78";0.92257583
"n19";"w76";0.845158916
"n19";"w77";0.847673792
"n19";"w74";0.843707628
"n19";"w87";0.902048908
"n19";"w83";0.789707773
"n19";"w88";0.917529492
"n19";"w81";0.717320092
"n19";"w86";0.880443369
"n19";"w84";0.797625588
"n19";"w85";0.832190616
"n19";"w82";0.829667966
"n19";"w95";0.897372649
"n19";"w91";0.810581448
"n19";"w96";0.909966206
"n19";"w89";0.791856198
"n19";"w94";0.902770924
"n19";"w92";0.831474302
"n19";"w93";0.836147451
"n19";"w90";0.840107395
"n19";"w103";0.945264135
"n19";"w99";0.8271562
"n19";"w104";0.937696183
"n19";"w97";0.758011113
"n19";"w102";0.792584952
"n19";"w100";0.78537775
"n19";"w101";0.850192814
"n19";"w98";0.853432816
"n19";"w111";0.918614849
"n19";"w107";0.831120809
"n19";"w112";0.925454046
"n19";"w105";0.819595505
"n19";"w110";0.931219808
"n19";"w108";0.857036676
"n19";"w109";0.843720067
"n19";"w106";0.849484274
"n19";"w119";0.914652831
"n19";"w115";0.824990152
"n19";"w120";0.934098024
"n19";"w113";0.738205171
"n19";"w118";0.893409077
"n19";"w116";0.808785997
"n19";"w117";0.856674891
"n19";"w114";0.855235523
"n19";"w127";0.89520712
"n19";"w123";0.81059026
"n19";"w128";0.920051106
"n19";"w121";0.834353555
"n19";"w126";0.92401416
"n19";"w124";0.847682603
"n19";"w125";0.853083988
"n19";"w122";0.858838866
"n19";"w135";0.926896005
"n19";"w131";0.829305144
"n19";"w136";0.929054797
"n19";"w129";0.783229324
"n19";"w134";0.819225427
"n19";"w132";0.77673429
"n19";"w133";0.838677358
"n19";"w130";0.840471772
"n19";"w143";0.909969316
"n19";"w139";0.816710033
"n19";"w144";0.92365082
"n19";"w137";0.821385773
"n19";"w142";0.922211453
"n19";"w140";0.849112122
"n19";"w141";0.848031949
"n19";"w138";0.837583708
"n19";"w151";0.89412902
"n19";"w147";0.814188937
"n19";"w152";0.917893351
"n19";"w145";0.770264653
"n19";"w150";0.896645969
"n19";"w148";0.804106628
"n19";"w149";0.838674248
"n19";"w146";0.841197417
"n19";"w15";0.918613812
"n19";"w11";0.793291937
"n19";"w16";0.914647648
"n19";"w9";0.805546514
"n19";"w14";0.912852715
"n19";"w12";0.85631777
"n19";"w13";0.848026248
"n19";"w10";0.844068376
"n19";"w159";0.888010802
"n19";"w155";0.814910953
"n19";"w160";0.911411274
"n19";"w153";0.821389401
"n19";"w158";0.905287873
"n19";"w156";0.829312919
"n19";"w157";0.84082993
"n19";"w154";0.842273962
"n19";"w167";0.943102751
"n19";"w163";0.83146549
"n19";"w168";0.937340099
"n19";"w161";0.806993137
"n19";"w166";0.850557191
"n19";"w164";0.782130492
"n19";"w165";0.854876329
"n19";"w162";0.853077768
"n19";"w175";0.922217154
"n19";"w171";0.826794415
"n19";"w176";0.932658139
"n19";"w169";0.824994817
"n19";"w174";0.931576929
"n19";"w172";0.857753509
"n19";"w173";0.857404681
"n19";"w170";0.862077831
"n19";"w183";0.908894325
"n19";"w179";0.837956378
"n19";"w184";0.930856986
"n19";"w177";0.781050837
"n19";"w182";0.897364356
"n19";"w180";0.808423175
"n19";"w181";0.849474945
"n19";"w178";0.853433334
"n19";"w191";0.903131673
"n19";"w187";0.845872121
"n19";"w192";0.929777849
"n19";"w185";0.848030912
"n19";"w190";0.920413928
"n19";"w188";0.857760247
"n19";"w189";0.857756101
"n19";"w186";0.85775921
"n19";"w199";0.870004458
"n19";"w195";0.79833672
"n19";"w200";0.926533701
"n19";"w193";0.601725997
"n19";"w198";0.45085315
"n19";"w196";0.723799577
"n19";"w197";0.850555118
"n19";"w194";0.853794083
"n19";"w207";0.889452761
"n19";"w203";0.815262891
"n19";"w208";0.917526901
"n19";"w201";0.645664794
"n19";"w206";0.804823461
"n19";"w204";0.702566189
"n19";"w205";0.83794964
"n19";"w202";0.843347915
"n19";"w215";0.847679493
"n19";"w211";0.793298157
"n19";"w216";0.918607592
"n19";"w209";0.608943566
"n19";"w214";0.776008646
"n19";"w212";0.700038355
"n19";"w213";0.840469181
"n19";"w210";0.837950677
"n19";"w223";0.877925383
"n19";"w219";0.796902017
"n19";"w224";0.914646093
"n19";"w217";0.636303464
"n19";"w222";0.800501213
"n19";"w220";0.689952937
"n19";"w221";0.844073041
"n19";"w218";0.846231315
"n19";"w231";0.877563079
"n19";"w227";0.824263989
"n19";"w232";0.935179752
"n19";"w225";0.620829619
"n19";"w230";0.591288641
"n19";"w228";0.751889267
"n19";"w229";0.860274086
"n19";"w226";0.859194431
"n19";"w23";0.909972944
"n19";"w19";0.765223498
"n19";"w24";0.917171335
"n19";"w17";0.743966786
"n19";"w22";0.871078411
"n19";"w20";0.831836087
"n19";"w21";0.845872639
"n19";"w18";0.841192234
"n19";"w239";0.904208737
"n19";"w235";0.819599133
"n19";"w240";0.925451973
"n19";"w233";0.63702548
"n19";"w238";0.822827732
"n19";"w236";0.71732061
"n19";"w237";0.86063639
"n19";"w234";0.861354778
"n19";"w247";0.862802956
"n19";"w243";0.81635032
"n19";"w248";0.9294171
"n19";"w241";0.625485663
"n19";"w246";0.782133601
"n19";"w244";0.742519126
"n19";"w245";0.860272531
"n19";"w242";0.855954948
"n19";"w255";0.880805154
"n19";"w251";0.80770997
"n19";"w256";0.918967823
"n19";"w249";0.5675948
"n19";"w254";0.798345531
"n19";"w252";0.726327411
"n19";"w253";0.862796218
"n19";"w250";0.863875873
"n19";"w263";0.868198122
"n19";"w259";0.809509568
"n19";"w264";0.930851284
"n19";"w257";0.65971223
"n19";"w262";0.540152489
"n19";"w260";0.770619182
"n19";"w261";0.847312006
"n19";"w258";0.847670164
"n19";"w271";0.890169075
"n19";"w267";0.82498756
"n19";"w272";0.918968341
"n19";"w265";0.68454896
"n19";"w270";0.813826633
"n19";"w268";0.814191529
"n19";"w269";0.844789356
"n19";"w266";0.848747227
"n19";"w279";0.840473846
"n19";"w275";0.804108183
"n19";"w280";0.9204103
"n19";"w273";0.629458047
"n19";"w278";0.782136711
"n19";"w276";0.76809705
"n19";"w277";0.839386934
"n19";"w274";0.841189124
"n19";"w287";0.87360158
"n19";"w283";0.797264321
"n19";"w288";0.916807476
"n19";"w281";0.654302034
"n19";"w286";0.81095049
"n19";"w284";0.792229387
"n19";"w285";0.854510397
"n19";"w282";0.851990339
"n19";"w295";0.875399623
"n19";"w291";0.827510729
"n19";"w296";0.937338544
"n19";"w289";0.660781001
"n19";"w294";0.640621048
"n19";"w292";0.790430307
"n19";"w293";0.858116849
"n19";"w290";0.863877428
"n19";"w303";0.893764642
"n19";"w299";0.829665893
"n19";"w304";0.928694566
"n19";"w297";0.660788257
"n19";"w302";0.822467502
"n19";"w300";0.824633031
"n19";"w301";0.866762901
"n19";"w298";0.867482844
"n19";"w311";0.860277196
"n19";"w307";0.818517923
"n19";"w312";0.936977795
"n19";"w305";0.642408724
"n19";"w310";0.787176311
"n19";"w308";0.791866564
"n19";"w309";0.860281861
"n19";"w306";0.861002322
"n19";"w31";0.90745755
"n19";"w27";0.763770137
"n19";"w32";0.910687185
"n19";"w25";0.676572056
"n19";"w30";0.902771961
"n19";"w28";0.852356789
"n19";"w29";0.840470217
"n19";"w26";0.838671138
"n19";"w319";0.881171605
"n19";"w315";0.800144092
"n19";"w320";0.917888686
"n19";"w313";0.696799909
"n19";"w318";0.78970259
"n19";"w316";0.801228412
"n19";"w317";0.855958576
"n19";"w314";0.858839384
"n19";"w327";0.87504613
"n19";"w323";0.833271826
"n19";"w328";0.932655547
"n19";"w321";0.661498352
"n19";"w326";0.65718958
"n19";"w324";0.787900918
"n19";"w325";0.855953393
"n19";"w322";0.852351606
"n19";"w335";0.884403831
"n19";"w331";0.823544565
"n19";"w336";0.917530011
"n19";"w329";0.736371882
"n19";"w334";0.817067672
"n19";"w332";0.837958452
"n19";"w333";0.852711318
"n19";"w330";0.854151722
"n19";"w343";0.848393216
"n19";"w339";0.822470611
"n19";"w344";0.923654967
"n19";"w337";0.647459208
"n19";"w342";0.7889785
"n19";"w340";0.788623453
"n19";"w341";0.84766809
"n19";"w338";0.853430224
"n19";"w351";0.874679162
"n19";"w347";0.820307155
"n19";"w352";0.917171335
"n19";"w345";0.663283955
"n19";"w350";0.796181038
"n19";"w348";0.83111459
"n19";"w349";0.850190222
"n19";"w346";0.849469761
"n19";"w359";0.885125329
"n19";"w355";0.839753903
"n19";"w360";0.940221425
"n19";"w353";0.654651898
"n19";"w358";0.693911326
"n19";"w356";0.804113366
"n19";"w357";0.851638919
"n19";"w354";0.858478117
"n19";"w367";0.894487177
"n19";"w363";0.828229117
"n19";"w368";0.930137561
"n19";"w361";0.821046275
"n19";"w366";0.818504447
"n19";"w364";0.845878859
"n19";"w365";0.861716045
"n19";"w362";0.864957083
"n19";"w375";0.866401115
"n19";"w371";0.830042709
"n19";"w376";0.934097506
"n19";"w369";0.646372297
"n19";"w374";0.788621898
"n19";"w372";0.805911409
"n19";"w373";0.856319843
"n19";"w370";0.856319843
