"data";"workflow";"accuracy";"time"
"o8";"w46";0.933655441;28.9099999999997
"o8";"w44";0.860647149;43.9899999999997
"o8";"w41";0.915176462;28.7299999999997
"o8";"w45";0.90366021;41.8099999999997
"o8";"w42";0.898817962;35.6999999999997
"o8";"w43";0.901240003;45.7899999999997
"o8";"w48";0.93880292;49.5199999999997
"o8";"w47";0.914571135;36.7599999999997
"o8";"w54";0.870039255;24.7299999999996
"o8";"w52";0.766429672;112.73
"o8";"w49";0.878824565;37.5299999999996
"o8";"w53";0.900328344;63.3299999999996
"o8";"w50";0.880937706;46.1499999999996
"o8";"w51";0.890633209;67.3999999999996
"o8";"w56";0.928502458;56.7299999999996
"o8";"w55";0.857622716;47.0099999999996
"o8";"w62";0.913962506;18.5899999999999
"o8";"w60";0.843677819;18.4399999999999
"o8";"w57";0.919115856;18.5699999999999
"o8";"w61";0.90426627;26.3199999999999
"o8";"w58";0.89699978;21.2199999999999
"o8";"w59";0.898816861;27.0499999999999
"o8";"w64";0.927593;32.5099999999999
"o8";"w63";0.918205664;25.5699999999999
"o8";"w70";0.824295986;63.1999999999996
"o8";"w68";0.748868222;208.36
"o8";"w65";0.89699978;73.6199999999996
"o8";"w69";0.8882108;106.93
"o8";"w66";0.866398489;89.5199999999996
"o8";"w67";0.882454325;144.56
"o8";"w72";0.938802553;85.0699999999996
"o8";"w71";0.862165236;90.5399999999996
"o9";"w4";0.733641975;203.05
"o9";"w2";0.839506173;89.57
"o9";"w7";0.832716049;92.19
"o9";"w1";0.852469136;73.4
"o9";"w8";0.906481481;81.52
"o9";"w6";0.807716049;60.41
"o9";"w3";0.786111111;111.24
"o9";"w5";0.87037037;104.49
"o9";"w76";0.801234568;46.1900000000008
"o9";"w74";0.864197531;33.4700000000008
"o9";"w79";0.899382716;41.3200000000008
"o9";"w73";0.891975309;30.8300000000008
"o9";"w80";0.905246914;48.0500000000008
"o9";"w78";0.902160494;28.1000000000008
"o9";"w75";0.816358025;38.7100000000008
"o9";"w77";0.87345679;40.3800000000008
"o9";"w84";0.72037037;101.02
"o9";"w82";0.835185185;37.66
"o9";"w87";0.810185185;55.12
"o9";"w81";0.827469136;37.33
"o9";"w88";0.892283951;56.91
"o9";"w86";0.842901235;23.82
"o9";"w83";0.813888889;52.46
"o9";"w85";0.87345679;54.91
"o9";"w92";0.782098765;22.9200000000011
"o9";"w90";0.856481481;20.0300000000011
"o9";"w95";0.883950617;26.8000000000011
"o9";"w89";0.890123457;18.0300000000011
"o9";"w96";0.889814815;31.8100000000011
"o9";"w94";0.880864198;17.7300000000011
"o9";"w91";0.816049383;24.2800000000011
"o9";"w93";0.863888889;24.7500000000011
"o9";"w100";0.773765432;177.85
"o9";"w98";0.856481481;79.8200000000004
"o9";"w103";0.839197531;81.5000000000004
"o9";"w97";0.855555556;66.6800000000004
"o9";"w104";0.906790123;79.1500000000004
"o9";"w102";0.828703704;52.5200000000004
"o9";"w99";0.82962963;111.84
"o9";"w101";0.881790123;95.8000000000004
"o9";"w108";0.819135802;31.7799999999987
"o9";"w106";0.862037037;29.6599999999987
"o9";"w111";0.886111111;34.4299999999987
"o9";"w105";0.897530864;27.8999999999987
"o9";"w112";0.884876543;39.9699999999987
"o9";"w110";0.890432099;28.0599999999987
"o9";"w107";0.786111111;33.3199999999987
"o9";"w109";0.85462963;34.3099999999987
"o9";"w116";0.745061728;101.26
"o9";"w114";0.849382716;40.9399999999996
"o9";"w119";0.80617284;54.3799999999996
"o9";"w113";0.80462963;45.6499999999996
"o9";"w120";0.899074074;57.6999999999996
"o9";"w118";0.85617284;25.7099999999996
"o9";"w115";0.811728395;57.4399999999996
"o9";"w117";0.87654321;57.4899999999996
"o9";"w124";0.796604938;19.3800000000007
"o9";"w122";0.85462963;21.1000000000007
"o9";"w127";0.875925926;24.8300000000007
"o9";"w121";0.882407407;19.8500000000007
"o9";"w128";0.876851852;28.6500000000007
"o9";"w126";0.870679012;19.7800000000007
"o9";"w123";0.815432099;23.9500000000007
"o9";"w125";0.849691358;23.6600000000007
"o9";"w132";0.739506173;177.77
"o9";"w130";0.861111111;81.4499999999999
"o9";"w135";0.837962963;85.2799999999999
"o9";"w129";0.856481481;70.8899999999999
"o9";"w136";0.907407407;84.9099999999999
"o9";"w134";0.830555556;57.9099999999999
"o9";"w131";0.804320988;101.15
"o9";"w133";0.877160494;97.0799999999999
"o9";"w140";0.800617284;49.3299999999988
"o9";"w138";0.872530864;36.8399999999988
"o9";"w143";0.900925926;45.6299999999988
"o9";"w137";0.899382716;34.0499999999988
"o9";"w144";0.906481481;51.5799999999988
"o9";"w142";0.90308642;32.2699999999988
"o9";"w139";0.827160494;43.3499999999988
"o9";"w141";0.87191358;43.7399999999988
"o9";"w148";0.728395062;93.3499999999987
"o9";"w146";0.838580247;39.7699999999987
"o9";"w151";0.814814815;60.3199999999987
"o9";"w145";0.824691358;39.5299999999987
"o9";"w152";0.892592593;59.6699999999987
"o9";"w150";0.849691358;26.2399999999987
"o9";"w147";0.804938272;50.9099999999987
"o9";"w149";0.874691358;55.2799999999987
"o9";"w12";0.796296296;43.79
"o9";"w10";0.861419753;30.87
"o9";"w15";0.896296296;40.21
"o9";"w9";0.895061728;28.23
"o9";"w16";0.901234568;45.05
"o9";"w14";0.901234568;26.24
"o9";"w11";0.791666667;35.17
"o9";"w13";0.873765432;37.97
"o9";"w156";0.782407407;27.5700000000008
"o9";"w154";0.864197531;24.9700000000008
"o9";"w159";0.880864198;31.9600000000008
"o9";"w153";0.888271605;23.1000000000008
"o9";"w160";0.892283951;36.4200000000008
"o9";"w158";0.882098765;23.0600000000008
"o9";"w155";0.843209877;30.1400000000008
"o9";"w157";0.869135802;29.5200000000008
"o9";"w164";0.779320988;169.010000000001
"o9";"w162";0.852160494;76.3000000000007
"o9";"w167";0.837345679;79.9200000000007
"o9";"w161";0.852160494;72.1100000000007
"o9";"w168";0.907098765;82.3400000000007
"o9";"w166";0.845987654;53.6900000000007
"o9";"w163";0.819753086;89.3200000000007
"o9";"w165";0.879938272;93.9500000000007
"o9";"w172";0.819135802;36.7499999999988
"o9";"w170";0.858950617;34.5599999999988
"o9";"w175";0.886728395;39.1399999999988
"o9";"w169";0.892592593;32.9199999999988
"o9";"w176";0.883641975;45.0099999999988
"o9";"w174";0.888888889;32.3699999999988
"o9";"w171";0.79691358;38.0299999999988
"o9";"w173";0.858950617;39.1099999999988
"o9";"w180";0.747839506;95.5699999999991
"o9";"w178";0.852777778;42.6499999999991
"o9";"w183";0.809567901;68.6199999999991
"o9";"w177";0.84382716;37.3799999999991
"o9";"w184";0.899691358;60.7899999999991
"o9";"w182";0.864197531;29.8099999999991
"o9";"w179";0.813580247;53.1999999999991
"o9";"w181";0.876234568;58.0399999999991
"o9";"w188";0.801234568;24.4900000000015
"o9";"w186";0.858024691;26.1800000000015
"o9";"w191";0.876234568;29.8200000000015
"o9";"w185";0.884876543;24.9700000000015
"o9";"w192";0.87962963;34.3700000000015
"o9";"w190";0.872222222;24.6300000000015
"o9";"w187";0.82037037;28.4300000000015
"o9";"w189";0.858641975;28.8100000000015
"o9";"w196";0.655864198;200.420000000002
"o9";"w194";0.845061728;83.6900000000017
"o9";"w199";0.836419753;87.0000000000017
"o9";"w193";0.865740741;100.860000000002
"o9";"w200";0.907098765;78.8300000000017
"o9";"w198";0.782407407;59.9700000000017
"o9";"w195";0.800617284;117.490000000002
"o9";"w197";0.875925926;49.2500000000017
"o9";"w204";0.782407407;41.170000000002
"o9";"w202";0.859259259;30.150000000002
"o9";"w207";0.894135802;36.200000000002
"o9";"w201";0.894753086;30.080000000002
"o9";"w208";0.904938272;42.030000000002
"o9";"w206";0.900925926;25.620000000002
"o9";"w203";0.813888889;37.350000000002
"o9";"w205";0.866666667;28.550000000002
"o9";"w212";0.656481481;107.17
"o9";"w210";0.850617284;39.63
"o9";"w215";0.803395062;49.46
"o9";"w209";0.85;50.05
"o9";"w216";0.895679012;65.34
"o9";"w214";0.816049383;20.78
"o9";"w211";0.799691358;59.42
"o9";"w213";0.865123457;27.19
"o9";"w220";0.772839506;19.3700000000017
"o9";"w218";0.87037037;16.8600000000017
"o9";"w223";0.885185185;23.2500000000017
"o9";"w217";0.892592593;16.3000000000017
"o9";"w224";0.893518519;26.4100000000017
"o9";"w222";0.879012346;14.9400000000017
"o9";"w219";0.817283951;21.5200000000017
"o9";"w221";0.872222222;18.2700000000017
"o9";"w228";0.67962963;186.56
"o9";"w226";0.849382716;79.89
"o9";"w231";0.841049383;79.38
"o9";"w225";0.866975309;88.4
"o9";"w232";0.910493827;79.02
"o9";"w230";0.797530864;62.13
"o9";"w227";0.817283951;110.39
"o9";"w229";0.88117284;48.09
"o9";"w20";0.72037037;107.47
"o9";"w18";0.835185185;39.23
"o9";"w23";0.806481481;50.56
"o9";"w17";0.82037037;39.22
"o9";"w24";0.89537037;54.67
"o9";"w22";0.833950617;22.99
"o9";"w19";0.790123457;49.83
"o9";"w21";0.862962963;58.67
"o9";"w236";0.799074074;29.230000000001
"o9";"w234";0.861728395;27.940000000001
"o9";"w239";0.887962963;32.020000000001
"o9";"w233";0.890123457;27.240000000001
"o9";"w240";0.885802469;36.720000000001
"o9";"w238";0.883950617;26.400000000001
"o9";"w235";0.813580247;32.210000000001
"o9";"w237";0.858641975;27.610000000001
"o9";"w244";0.680555556;107.950000000001
"o9";"w242";0.842283951;42.6900000000012
"o9";"w247";0.809259259;53.1800000000012
"o9";"w241";0.863888889;52.4400000000012
"o9";"w248";0.90154321;53.2400000000012
"o9";"w246";0.834259259;25.6700000000012
"o9";"w243";0.814506173;61.3900000000012
"o9";"w245";0.87654321;30.1100000000012
"o9";"w252";0.785185185;16.8900000000006
"o9";"w250";0.855555556;18.6300000000006
"o9";"w255";0.880555556;21.6100000000006
"o9";"w249";0.878395062;17.8400000000006
"o9";"w256";0.880246914;24.6900000000006
"o9";"w254";0.871604938;17.2400000000006
"o9";"w251";0.822530864;20.9700000000006
"o9";"w253";0.858641975;18.0300000000006
"o9";"w260";0.715740741;192.279999999999
"o9";"w258";0.85617284;82.4299999999988
"o9";"w263";0.834876543;85.4399999999988
"o9";"w257";0.877777778;99.5399999999988
"o9";"w264";0.909567901;82.6999999999988
"o9";"w262";0.794753086;55.1699999999988
"o9";"w259";0.823148148;123.119999999999
"o9";"w261";0.87654321;49.9399999999988
"o9";"w268";0.792592593;43.3099999999969
"o9";"w266";0.862345679;32.1699999999969
"o9";"w271";0.899691358;38.7799999999969
"o9";"w265";0.89845679;33.0799999999969
"o9";"w272";0.908024691;45.0199999999969
"o9";"w270";0.9;28.1499999999969
"o9";"w267";0.838888889;38.9899999999969
"o9";"w269";0.865432099;30.6999999999969
"o9";"w276";0.707098765;100.209999999999
"o9";"w274";0.840740741;39.2499999999987
"o9";"w279";0.813888889;53.0099999999987
"o9";"w273";0.845987654;44.8799999999987
"o9";"w280";0.896296296;54.5699999999987
"o9";"w278";0.825925926;24.5699999999987
"o9";"w275";0.808641975;66.4899999999987
"o9";"w277";0.870679012;28.5099999999987
"o9";"w284";0.783333333;22.19
"o9";"w282";0.868209877;19.68
"o9";"w287";0.883024691;25.9
"o9";"w281";0.885493827;18.86
"o9";"w288";0.891975309;29.64
"o9";"w286";0.879012346;17.62
"o9";"w283";0.838271605;24.86
"o9";"w285";0.87037037;19.33
"o9";"w292";0.730864198;177.610000000001
"o9";"w290";0.860185185;77.2400000000012
"o9";"w295";0.834259259;78.6300000000012
"o9";"w289";0.852469136;88.8600000000012
"o9";"w296";0.911728395;84.0200000000012
"o9";"w294";0.805246914;48.8200000000012
"o9";"w291";0.808333333;93.2600000000012
"o9";"w293";0.883950617;48.8300000000012
"o9";"w300";0.8;31.3099999999972
"o9";"w298";0.863888889;30.0699999999972
"o9";"w303";0.887654321;34.3999999999972
"o9";"w297";0.891975309;29.3399999999972
"o9";"w304";0.885493827;38.9599999999972
"o9";"w302";0.886111111;28.2099999999972
"o9";"w299";0.832716049;33.2499999999972
"o9";"w301";0.863888889;29.5799999999972
"o9";"w308";0.714814815;100.949999999998
"o9";"w306";0.842592593;41.649999999998
"o9";"w311";0.804938272;53.819999999998
"o9";"w305";0.844753086;53.269999999998
"o9";"w312";0.902469136;55.149999999998
"o9";"w310";0.841975309;25.389999999998
"o9";"w307";0.818518519;58.969999999998
"o9";"w309";0.879320988;31.879999999998
"o9";"w28";0.785185185;20.6599999999998
"o9";"w26";0.863271605;17.6899999999998
"o9";"w31";0.878395062;26.7799999999998
"o9";"w25";0.888888889;15.8599999999998
"o9";"w32";0.888888889;29.2199999999998
"o9";"w30";0.880555556;15.1499999999998
"o9";"w27";0.790740741;20.7599999999998
"o9";"w29";0.864814815;22.5299999999998
"o9";"w316";0.798765432;19.4200000000015
"o9";"w314";0.859876543;20.9800000000015
"o9";"w319";0.87808642;25.0300000000015
"o9";"w313";0.886728395;20.4000000000015
"o9";"w320";0.87808642;27.2100000000015
"o9";"w318";0.869135802;20.0200000000015
"o9";"w315";0.810185185;23.1000000000015
"o9";"w317";0.856481481;20.5600000000015
"o9";"w324";0.724382716;178.379999999997
"o9";"w322";0.85;77.9899999999968
"o9";"w327";0.833333333;81.0499999999968
"o9";"w321";0.852160494;95.0299999999968
"o9";"w328";0.907098765;89.9199999999968
"o9";"w326";0.80462963;57.4099999999968
"o9";"w323";0.805246914;101.719999999997
"o9";"w325";0.877160494;53.2099999999968
"o9";"w332";0.799382716;46.7499999999977
"o9";"w330";0.874382716;35.7599999999977
"o9";"w335";0.89537037;42.3299999999977
"o9";"w329";0.897222222;35.4699999999977
"o9";"w336";0.910493827;48.1499999999977
"o9";"w334";0.899074074;31.9599999999977
"o9";"w331";0.828395062;42.6999999999977
"o9";"w333";0.87345679;34.3499999999977
"o9";"w340";0.716358025;93.27
"o9";"w338";0.852160494;40.52
"o9";"w343";0.816666667;58.99
"o9";"w337";0.846296296;44.48
"o9";"w344";0.895987654;57.25
"o9";"w342";0.834567901;25.88
"o9";"w339";0.811111111;51.08
"o9";"w341";0.870679012;42.8
"o9";"w348";0.782716049;26.7499999999983
"o9";"w346";0.865123457;24.7999999999983
"o9";"w351";0.882716049;31.3999999999983
"o9";"w345";0.894135802;24.0599999999983
"o9";"w352";0.893518519;39.6099999999983
"o9";"w350";0.87808642;22.7899999999983
"o9";"w347";0.848148148;30.6999999999983
"o9";"w349";0.871296296;24.0099999999983
"o9";"w356";0.740123457;168.559999999998
"o9";"w354";0.867592593;75.5499999999977
"o9";"w359";0.835493827;75.9699999999977
"o9";"w353";0.880864198;87.9499999999977
"o9";"w360";0.912962963;85.7299999999977
"o9";"w358";0.822530864;52.0499999999977
"o9";"w355";0.816049383;117.499999999998
"o9";"w357";0.884567901;51.3899999999977
"o9";"w364";0.798765432;35.42
"o9";"w362";0.865123457;34.29
"o9";"w367";0.887962963;38.3
"o9";"w361";0.895987654;33.36
"o9";"w368";0.886111111;43.17
"o9";"w366";0.886111111;32.09
"o9";"w363";0.829012346;37.66
"o9";"w365";0.863580247;33.67
"o9";"w372";0.729012346;95.4399999999997
"o9";"w370";0.847839506;43.5299999999997
"o9";"w375";0.816666667;59.1499999999997
"o9";"w369";0.878395062;47.6599999999997
"o9";"w376";0.900617284;60.0699999999997
"o9";"w374";0.848765432;29.3199999999997
"o9";"w371";0.815740741;59.4499999999997
"o9";"w373";0.879320988;34.9499999999997
"o9";"w380";0.792283951;24.2300000000003
"o9";"w378";0.866049383;25.6800000000003
"o9";"w383";0.88117284;30.3800000000003
"o9";"w377";0.891049383;25.3000000000003
"o9";"w384";0.881790123;32.0700000000003
"o9";"w382";0.87345679;24.4800000000003
"o9";"w379";0.826234568;28.8600000000003
"o9";"w381";0.862962963;25.4400000000003
"o9";"w36";0.769135802;185.9
"o9";"w34";0.862654321;86.07
"o9";"w39";0.843518519;84.29
"o9";"w33";0.868518519;70.29
"o9";"w40";0.908333333;77.2
"o9";"w38";0.821296296;54.14
"o9";"w35";0.79382716;85.89
"o9";"w37";0.880246914;103.77
"o9";"w44";0.823148148;29.86
"o9";"w42";0.860493827;27.64
"o9";"w47";0.889197531;32.38
"o9";"w41";0.896604938;26.06
"o9";"w48";0.88117284;38.34
"o9";"w46";0.891975309;25.55
"o9";"w43";0.807407407;31.7
"o9";"w45";0.859259259;32.29
"o9";"w52";0.752160494;108.22
"o9";"w50";0.843518519;42.2900000000002
"o9";"w55";0.809567901;55.2300000000002
"o9";"w49";0.835493827;43.3800000000002
"o9";"w56";0.897530864;56.4800000000002
"o9";"w54";0.84845679;23.9400000000002
"o9";"w51";0.805864198;48.4500000000002
"o9";"w53";0.875308642;60.4100000000002
"o9";"w60";0.805864198;16.8699999999993
"o9";"w58";0.85617284;18.3099999999993
"o9";"w63";0.877777778;21.9299999999993
"o9";"w57";0.881790123;17.2999999999993
"o9";"w64";0.875925926;26.1299999999993
"o9";"w62";0.871604938;16.6399999999993
"o9";"w59";0.795061728;20.7799999999993
"o9";"w61";0.854938272;21.0899999999993
"o9";"w68";0.745679012;192.33
"o9";"w66";0.852469136;84.1799999999999
"o9";"w71";0.839814815;91.8199999999999
"o9";"w65";0.878703704;77.2699999999999
"o9";"w72";0.905246914;83.9299999999999
"o9";"w70";0.817283951;58.7699999999999
"o9";"w67";0.799691358;123.09
"o9";"w69";0.87191358;100.69
"r1";"w4";0.93499649;380
"r1";"w3";0.949959331;118.23
"r1";"w6";0.977474059;30.17
"r1";"w2";0.954303064;53.12
"r1";"w7";0.965889494;52.17
"r1";"w8";0.98053193;66.46
"r1";"w1";0.97666989;52.14
"r1";"w5";0.953820852;92.23
"r1";"w76";0.94159434;253.94
"r1";"w75";0.954627093;81.0199999999999
"r1";"w78";0.981818828;35.1999999999999
"r1";"w74";0.954947496;56.9999999999999
"r1";"w79";0.962994155;48.3199999999999
"r1";"w80";0.982140785;68.0799999999999
"r1";"w73";0.967981285;37.0499999999999
"r1";"w77";0.952050811;76.6799999999999
"r1";"w84";0.949476912;112.250000000001
"r1";"w83";0.954948843;53.5600000000007
"r1";"w86";0.979887912;21.6700000000007
"r1";"w82";0.953821267;30.9500000000007
"r1";"w87";0.963797599;28.8100000000007
"r1";"w88";0.982140785;48.4000000000007
"r1";"w81";0.886256807;21.3900000000007
"r1";"w85";0.953499516;50.2800000000007
"r1";"w92";0.953339781;53.8899999999992
"r1";"w91";0.952695141;58.1399999999992
"r1";"w94";0.979405079;24.5699999999992
"r1";"w90";0.954143224;32.8299999999992
"r1";"w95";0.968142367;31.9399999999992
"r1";"w96";0.981819139;49.3899999999992
"r1";"w89";0.88577501;24.8799999999992
"r1";"w93";0.953177663;49.1699999999992
"r1";"w100";0.931618526;331.04
"r1";"w99";0.958487682;102.83
"r1";"w102";0.978600289;31.1700000000001
"r1";"w98";0.953821578;50.9000000000001
"r1";"w103";0.967981699;49.3500000000001
"r1";"w104";0.982623722;66.5000000000001
"r1";"w97";0.981336824;39.4600000000001
"r1";"w101";0.955108786;84.5900000000001
"r1";"w108";0.934353922;240.189999999999
"r1";"w107";0.957843871;82.0299999999988
"r1";"w110";0.980852541;35.4699999999988
"r1";"w106";0.953821578;53.7199999999988
"r1";"w111";0.96621114;46.6399999999988
"r1";"w112";0.983267119;65.5799999999988
"r1";"w105";0.974578928;36.6099999999988
"r1";"w109";0.954625643;75.7799999999988
"r1";"w116";0.948029968;136.509999999999
"r1";"w115";0.956396409;59.1099999999992
"r1";"w118";0.980048476;22.9999999999992
"r1";"w114";0.954304617;34.0499999999992
"r1";"w119";0.968625407;31.0799999999992
"r1";"w120";0.983749848;49.5999999999992
"r1";"w113";0.98149687;25.0999999999992
"r1";"w117";0.955269661;54.9399999999992
"r1";"w124";0.950444028;76.3999999999996
"r1";"w123";0.953177766;58.2299999999996
"r1";"w126";0.978921728;26.6199999999996
"r1";"w122";0.955591515;34.7299999999996
"r1";"w127";0.97329089;33.5999999999996
"r1";"w128";0.982462743;51.3099999999996
"r1";"w121";0.937898666;28.5199999999996
"r1";"w125";0.955913162;53.4299999999996
"r1";"w132";0.940790172;314.730000000001
"r1";"w131";0.9546273;106.520000000001
"r1";"w134";0.981979599;38.6400000000007
"r1";"w130";0.954303892;69.1100000000007
"r1";"w135";0.969589415;55.4800000000007
"r1";"w136";0.982462536;76.4700000000007
"r1";"w129";0.979565643;42.9800000000007
"r1";"w133";0.954303581;88.5100000000007
"r1";"w140";0.943685199;216.48
"r1";"w139";0.957843975;97.1500000000001
"r1";"w142";0.982783975;43.0100000000001
"r1";"w138";0.954465285;59.7200000000001
"r1";"w143";0.96379822;53.7400000000001
"r1";"w144";0.981336306;74.2100000000001
"r1";"w137";0.971360699;43.7800000000001
"r1";"w141";0.954303685;79.0700000000001
"r1";"w148";0.948511765;67.2200000000012
"r1";"w147";0.956074555;63.0400000000012
"r1";"w150";0.980531516;30.3900000000012
"r1";"w146";0.954947393;38.7800000000012
"r1";"w151";0.967820513;37.6100000000012
"r1";"w152";0.981819035;56.6900000000012
"r1";"w145";0.972003993;32.8300000000012
"r1";"w149";0.952373183;55.0300000000012
"r1";"w12";0.942880824;289.57
"r1";"w11";0.949315208;92.91
"r1";"w14";0.979405182;32.74
"r1";"w10";0.955107647;54.46
"r1";"w15";0.965406868;47.02
"r1";"w16";0.981497078;68.48
"r1";"w9";0.969751223;35.3
"r1";"w13";0.953498998;80.46
"r1";"w156";0.958648765;50.1199999999991
"r1";"w155";0.949959331;60.1699999999991
"r1";"w158";0.980853163;32.8399999999991
"r1";"w154";0.954143328;39.0799999999991
"r1";"w159";0.967981078;38.9299999999991
"r1";"w160";0.981175431;56.7899999999991
"r1";"w153";0.883522344;33.7699999999991
"r1";"w157";0.952051744;54.1799999999991
"r1";"w164";0.932745378;300.519999999999
"r1";"w163";0.955431469;104.249999999999
"r1";"w166";0.98101352;39.5999999999985
"r1";"w162";0.953981935;69.8499999999985
"r1";"w167";0.969590555;54.5199999999985
"r1";"w168";0.984071805;72.7299999999985
"r1";"w161";0.976186747;42.7099999999985
"r1";"w165";0.955268314;84.7599999999985
"r1";"w172";0.94014491;198.990000000001
"r1";"w171";0.95382137;89.1500000000009
"r1";"w174";0.981818103;42.5500000000009
"r1";"w170";0.954464871;57.1700000000009
"r1";"w175";0.963798427;51.9500000000009
"r1";"w176";0.984393141;71.8700000000009
"r1";"w169";0.977473437;43.9600000000009
"r1";"w173";0.95623398;78.0700000000009
"r1";"w180";0.954465907;87.0000000000001
"r1";"w179";0.958488822;63.9500000000001
"r1";"w182";0.981979081;31.7600000000001
"r1";"w178";0.953338641;41.5900000000001
"r1";"w183";0.971038327;38.7100000000001
"r1";"w184";0.983266911;60.8700000000001
"r1";"w177";0.972486411;32.5900000000001
"r1";"w181";0.955429293;58.4300000000001
"r1";"w188";0.954144778;54.23
"r1";"w187";0.957201613;58.95
"r1";"w190";0.97988729;34.46
"r1";"w186";0.954947704;41.27
"r1";"w191";0.974256867;41.06
"r1";"w192";0.983266704;66.92
"r1";"w185";0.887060872;35
"r1";"w189";0.95623398;57.66
"r1";"w196";0.944651383;379.55
"r1";"w195";0.958971033;97.87
"r1";"w198";0.968947261;29.54
"r1";"w194";0.952856637;50.15
"r1";"w199";0.970878177;41.65
"r1";"w200";0.981175327;63.83
"r1";"w193";0.978601014;63.71
"r1";"w197";0.951569532;38.2
"r1";"w204";0.945777612;262.829999999997
"r1";"w203";0.956878931;88.3999999999971
"r1";"w206";0.969911683;31.2399999999971
"r1";"w202";0.953339263;52.2299999999971
"r1";"w207";0.967015827;42.6999999999971
"r1";"w208";0.980531723;60.4499999999971
"r1";"w201";0.933876269;36.2599999999971
"r1";"w205";0.951890868;39.1799999999971
"r1";"w212";0.949639134;177.459999999999
"r1";"w211";0.959935248;48.9999999999988
"r1";"w214";0.974417327;17.8399999999988
"r1";"w210";0.954626057;35.2199999999988
"r1";"w215";0.97152116;24.5099999999988
"r1";"w216";0.980853577;43.3099999999988
"r1";"w209";0.97297028;24.1499999999988
"r1";"w213";0.952534783;24.2599999999988
"r1";"w220";0.948351822;81.3499999999983
"r1";"w219";0.957200785;50.1999999999983
"r1";"w222";0.971681932;20.1399999999983
"r1";"w218";0.954304307;29.1699999999983
"r1";"w223";0.966050162;26.8599999999983
"r1";"w224";0.980531827;42.7499999999983
"r1";"w217";0.975382682;24.9199999999983
"r1";"w221";0.952051951;25.5099999999983
"r1";"w228";0.952374633;361.160000000001
"r1";"w227";0.961867718;93.3900000000006
"r1";"w230";0.965568468;27.8200000000006
"r1";"w226";0.949799181;49.3200000000006
"r1";"w231";0.974899228;42.1300000000006
"r1";"w232";0.98117512;62.9200000000006
"r1";"w225";0.971682553;57.7500000000006
"r1";"w229";0.950442888;38.8000000000006
"r1";"w20";0.948190118;177.22
"r1";"w19";0.953016891;62.2799999999999
"r1";"w22";0.976026183;18.3599999999999
"r1";"w18";0.954303167;34.9199999999999
"r1";"w23";0.963637449;27.2499999999998
"r1";"w24";0.979405286;46.9199999999999
"r1";"w17";0.973611812;19.5199999999999
"r1";"w21";0.952533748;52.7399999999999
"r1";"w236";0.949156612;244.540000000001
"r1";"w235";0.958809225;83.9100000000015
"r1";"w238";0.9652462;30.6000000000015
"r1";"w234";0.952534576;47.1700000000015
"r1";"w239";0.968142057;40.4100000000015
"r1";"w240";0.981496974;59.8400000000015
"r1";"w233";0.976670305;37.4000000000015
"r1";"w237";0.953178906;39.1500000000015
"r1";"w244";0.958488615;193.589999999998
"r1";"w243";0.959130043;66.139999999998
"r1";"w246";0.971198995;19.439999999998
"r1";"w242";0.950926239;34.079999999998
"r1";"w247";0.976025768;25.349999999998
"r1";"w248";0.981818828;44.629999999998
"r1";"w241";0.980049615;25.399999999998
"r1";"w245";0.952213655;25.539999999998
"r1";"w252";0.956719091;91.9900000000001
"r1";"w251";0.959453658;51.5500000000001
"r1";"w254";0.970072766;21.9500000000001
"r1";"w250";0.952373805;30.3900000000001
"r1";"w255";0.973451973;27.8500000000001
"r1";"w256";0.980853473;43.9000000000001
"r1";"w249";0.976830144;26.4200000000001
"r1";"w253";0.953017927;27.4000000000001
"r1";"w260";0.956235326;343.49
"r1";"w259";0.958165932;96.12
"r1";"w262";0.970073594;31.83
"r1";"w258";0.951730615;49.97
"r1";"w263";0.970877867;42.8
"r1";"w264";0.98197991;65.42
"r1";"w257";0.965087708;52.02
"r1";"w261";0.949316659;40.83
"r1";"w268";0.95800485;220.919999999998
"r1";"w267";0.958327532;78.7299999999977
"r1";"w270";0.97039462;34.6499999999977
"r1";"w266";0.952695866;53.8899999999977
"r1";"w271";0.967498763;41.6699999999977
"r1";"w272";0.982301557;69.2899999999977
"r1";"w265";0.976187161;39.3799999999977
"r1";"w269";0.950925721;40.9899999999977
"r1";"w276";0.962188951;111.99
"r1";"w275";0.957522121;54.6500000000004
"r1";"w278";0.974899538;20.6800000000004
"r1";"w274";0.953499827;30.2300000000004
"r1";"w279";0.966854537;27.9900000000004
"r1";"w280";0.981819242;45.4700000000004
"r1";"w273";0.973453423;26.1000000000004
"r1";"w277";0.951569222;26.5300000000004
"r1";"w284";0.95929268;42.9600000000001
"r1";"w283";0.959935455;48.5800000000001
"r1";"w286";0.97216435;23.4100000000001
"r1";"w282";0.955108475;29.6100000000001
"r1";"w287";0.967981596;29.2800000000001
"r1";"w288";0.980692909;44.8100000000001
"r1";"w281";0.975704639;28.7600000000001
"r1";"w285";0.953017305;28.2600000000001
"r1";"w292";0.96299343;329.890000000001
"r1";"w291";0.959452001;99.9600000000006
"r1";"w294";0.967660985;30.2500000000006
"r1";"w290";0.952051847;47.7500000000006
"r1";"w295";0.974900056;44.1200000000006
"r1";"w296";0.982623514;65.0600000000006
"r1";"w289";0.975867172;51.9400000000006
"r1";"w293";0.951569429;41.5000000000006
"r1";"w300";0.960579785;200.550000000001
