1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
20.82;20.14;42.06;26.65;18.4;12.16;18.24;18.97;20.52;17.01;41.43;17.26;31.73;15.61;27.34;18.06;21.3;13.08;10.98;17.6;14.79;18.79;13.1;219.77;30.38;18.88;15.57;15.95;13.17;12.54;11.34;8.29;7.14;7.75;55.6;10.7;44.43;24.72;40.97;30.84;32.12;27.55;30.3;19.91;19.68;29.61;8.01;10.17;5.17;8.95
28.34;22.97;74.08;35.7;28.41;13.05;25.84;26.39;29.6;24.39;64.08;18.89;56.77;20.27;43.58;21.89;25.04;14.02;12.17;24.43;18.26;22.63;15.02;310.51;42.62;22.47;16.54;19.44;16.1;15.22;13.84;8.79;7.67;8.06;61.62;12.58;82.7;36.43;65.74;42.1;43.32;34.3;44.47;26.97;24.86;48.58;8.15;11.42;5.2;10.07
27.3;24.31;61.4;35.63;22.43;11.33;23.68;23.8;35.3;27.15;64.18;16.47;59.85;13.74;36.62;28.87;19.98;12.2;10.27;15.71;18.23;26.67;11.5;867.24;26.01;16.55;14.07;14.06;11.59;10.99;9.74;7.26;6.28;7.19;51.78;9.17;53.71;21.18;35.92;34.11;29.47;26.58;29.49;17.71;22.19;42.96;6.89;8.6;4.58;7.41
18.84;19.57;36.01;25.27;17.87;12.21;17.76;17.54;19.24;15.65;30.94;17.52;27.45;15.54;23.98;17.24;21.14;13.1;10.84;17.28;14.31;18.54;12.94;113.91;27.2;17.9;15.53;16.12;13.08;12.55;11.22;8.45;7.1;7.78;44.07;10.51;38.33;22.93;35.21;29.83;29.94;27.38;27.69;19.49;19.33;28.26;7.88;10.17;4.94;8.85
17.6;18.25;32.6;24.83;16.6;12.02;16.65;16.9;18.89;14.51;25.96;17.45;22.78;14.67;21.11;16.64;20.43;12.87;10.89;16.02;13.53;17.64;12.34;78.26;24.47;16.93;14.98;15.25;12.66;11.86;10.81;8.22;7.05;8;37.32;10.33;33.52;20.42;30.96;27.26;27.06;25.83;24.76;17.92;17.62;23.41;7.94;10.37;5.4;8.6
16.75;18.77;42.79;24.55;16.81;12.38;16.46;15.88;17.88;14.65;34.54;17.53;30.88;15.02;29.85;15.09;24.16;13.97;11.51;23.34;14.04;17.58;13.73;735.92;63.88;26.39;18.2;17.17;14.33;13.96;10.75;7.73;6.65;7.64;120.26;11.76;80.42;45;71.97;60.44;55.91;36.16;54.83;24.27;25.9;29.28;7.14;9.25;4.71;8.16
23.33;25.86;51.82;29.82;22.11;15.67;21.66;19.45;25.16;20.71;47.88;20.2;42.16;20.61;39.39;21.66;26.39;17.26;14.23;27.38;18.78;23.7;18.25;269.01;54.25;28.99;22.09;21.46;17.73;16.81;14.44;9.95;8.88;9.19;102.5;14.45;75.88;40.42;68.74;53.89;53.65;39.25;47.04;29.42;29.64;44.81;7.97;10.8;5.52;10.05
64.41;81.74;210.02;121.92;69.18;58.79;63.67;61.08;65.72;51.24;141.63;86.12;118.41;69.76;146.56;50.09;129.14;62.93;44.22;80.4;51.39;72.07;57.83;492.84;169.55;96.96;69.81;60.27;53.56;51.7;40.05;28.93;26.59;31.02;234.97;47.86;197.73;110.04;217.28;169.78;172.07;171.83;146.89;82.27;88.86;51.94;10.96;38.5;13.95;29.72
33.87;31;58.36;43.5;26.99;14.62;28.31;29.01;37.22;29.24;60.44;20.42;61.78;20.44;38.81;33.83;24.6;15.66;11.42;21.31;24.04;29.69;17.22;201.81;32.43;19.22;18.07;19.69;15.4;15.71;13.42;10.36;8.21;8.17;59.34;12.82;50.25;29.67;44.77;34.95;37.55;29.05;35.84;23.78;22.53;53.23;9.95;14.22;5.73;13.92
63.29;78.78;182.38;103.89;69.64;49.95;58.6;59.41;54.74;44.99;123.72;70.65;94.01;61.79;131.31;46.72;113.02;47.29;37.84;64.85;44.66;62.51;54.07;444.88;168.57;94.88;52.75;45.97;42.35;36.25;33.35;22.17;20.24;20.86;281.73;32.94;193.91;98.94;196.73;134.81;131.14;117.13;124.38;81.51;77.24;47.75;16.77;22.7;10.59;18.27
94.86;105.99;389.34;159.69;115.49;69.11;98.58;87.08;80.44;70.32;210.86;101.22;189.18;102.04;273.61;56.89;235.42;57.94;55.13;126.08;60.65;86.73;66.17;866.8;286.52;127.26;70.57;75.54;70.2;55.8;60.43;26.21;26.58;25.87;296.82;48.75;470.21;199.01;283.37;201.29;204.4;246;214.13;126.06;93.26;99.96;18.19;30.42;12.72;25.29
80.94;106.91;261.41;127.36;104.16;86.14;80.73;68.5;88.61;73.98;211.14;97.87;173.27;94.65;235.3;67.16;178.61;74.54;59.26;136.35;72.64;103.09;77.26;3684.09;449.97;187.49;104.47;89.56;72.79;57.39;41.45;17.05;14.25;14.69;1019.56;35.09;773.12;225.71;688.92;504.64;495.42;511.1;374.57;187.18;177.61;329.89;8.99;17.06;4.69;12.4
39.32;46.85;91.53;53.5;41.36;32.71;36.14;37.65;36.53;31.27;70.88;41.68;56.75;38.76;73.49;32.01;64.37;34.87;27.78;46.38;32.52;39.31;35.99;224.61;90.46;56.74;34.39;31.46;28.87;25.39;22.34;14.42;14.03;13.86;123.89;21.81;111.66;58.87;108.27;77.29;76.06;73.44;72.96;49.62;48.83;41.5;10.54;14.36;7.3;12.1
67.57;89.26;173.54;106.49;77.7;63.02;67.14;67.11;66.77;55.55;108.43;96.95;97.48;73.79;127.61;61.33;115.63;49.52;41.01;48.7;45.44;76.48;53.19;163.17;74.73;51.19;50.94;49.55;41.82;37.44;35.86;20.17;18.29;18.71;100.8;34.97;88.46;61.28;81.79;74.7;75.24;75.06;68.69;51.75;48.82;30.25;13.6;20.99;8.76;16.05
38.63;53.74;147.24;63.78;47.81;45.42;39.21;37.03;38.37;30.8;102.52;55.79;83.72;47.14;120.41;29.01;116.38;48.53;38.24;95.36;34.69;46.42;43.96;1109.58;256.13;108.6;55.85;44.61;40.6;35.97;29.98;16.12;15.52;17.75;376.66;37.57;222.49;136.6;236.89;300.38;163.63;164.98;146.93;77.03;78.63;44.12;8.16;14.5;5.24;11.69
44.85;56.2;106.59;56.06;48.85;48.65;44.06;37.39;44.56;40.69;94.6;51.08;81.19;52.59;107.19;36.77;90.57;53.72;43.67;86.55;44.21;48.29;53;422.78;172.23;99.56;56.77;42.56;40.82;34.41;28.34;15.04;15.24;14.72;246.66;30.45;189.96;102.77;198.18;168.16;146.93;136.24;129.78;82.09;84.02;65.06;7.7;13.31;6.16;12.13
34.02;39.46;67.68;47.5;33.07;30.05;31.34;30.54;32.61;38.9;67.37;35.89;56.06;32.17;58.44;30.23;44.92;26.93;20.18;33.33;31.78;33.21;25.85;232.58;45.41;28.35;24.48;25.12;19.58;18.05;17.56;12.01;10.96;11.55;76.35;15.93;62.56;38.07;59.48;44.76;45.63;48.17;45.54;31.69;29.34;38.71;10.47;14.88;6.67;11.38
35.79;38.16;72.6;49.3;34.49;27.79;32.67;33.12;34.72;34.13;65.91;35.95;54.44;34.61;58.73;32.19;45.77;27.03;20.39;34.12;33.09;34.39;26.63;246.45;52.36;29.84;25.72;25.55;20.28;18.44;18.73;12.14;11.09;11.62;136.92;16.15;81.89;46.26;79.45;45.78;48.92;50.03;52.14;35.02;30.07;48.04;11.29;14.46;6.95;11.87
40.36;43.16;108.21;54.89;41.63;30.74;38.15;36.95;41.49;45.53;92.38;38.55;85.04;43.64;79.97;35.87;52.05;27.45;22.11;44.45;37.7;38.91;29.21;413.14;68.79;31.22;27.32;32.76;22.31;19.44;23.03;12.2;11.34;11.75;119.78;17.29;142.77;69.65;92.67;55.08;59.77;67.79;70.06;45.39;33.25;77.38;11.41;15.99;7.01;13.36
93.96;115.51;360.03;167.94;114.57;80.45;98.13;91.91;87.09;69.64;227.83;124.13;187.17;107.34;218.35;60.38;229.84;62.51;51.53;123.05;65.26;102.23;75.59;1148.14;256.88;128;79.28;81.91;72.42;63.54;68.86;31.37;30.05;34.39;324.13;57.49;483.47;197.09;289.24;243.32;195.04;246.66;212.51;128.06;111.24;118.23;21.97;37.92;14.43;32.2
20.6;19.87;35.36;26.83;16.74;11.42;17.6;17.67;21.29;16.56;29.29;16.99;27.47;14.08;21.92;20.33;20.67;12.08;9.78;15.1;14.1;18.35;11.73;73.35;20.22;14.5;13.14;12.63;11.18;10.86;9.78;7.85;6.59;7.28;33.01;9.29;28.98;18.61;27.23;23.88;24.47;21.68;22.06;15.35;15.15;22.03;8.11;9.91;5.46;8.82
41.35;42.23;86;56.1;35.74;32.05;36.1;35.29;47.39;51.58;100.01;34.73;85.91;43.95;74.53;41.87;44.7;26.41;19.52;31.62;44.4;39.76;24.97;1593.89;44.7;27.42;23.28;28.98;18.77;17.41;16.78;11.71;10.62;11.25;292.59;15.12;162.18;66.17;133.48;47.36;47.83;50.78;76.49;40.46;31.31;200.55;10.09;13.61;6.45;10.13
34.56;38.07;67.05;48.86;34.16;28.21;32.69;32.42;33.5;31.72;59.21;36.2;50.18;33.49;52.05;30.8;45.43;26.86;20.41;33.66;30.63;34.6;26.36;183.6;47.07;28.63;25.44;24.89;19.95;18.25;18.84;12.08;11.06;11.53;82.94;16.03;68.11;39.74;63.68;45.13;46.66;48.19;46.74;33.33;29.58;40.58;11.07;14.26;6.77;11.69
33.37;36.33;64.28;47.91;33.29;27.24;31.73;31.32;32.83;31.17;54.54;35.72;46.78;32.48;48.23;30.45;44.2;27.02;20.24;32.09;29.73;33.29;25.79;137;42.02;27.74;24.07;23.57;19.74;18.06;18.26;12.68;11.31;12.23;66.4;16.14;57.54;34.94;52.25;42.9;43.25;44.98;41.45;30.09;28.21;34.23;11.15;14.28;7.18;11.72
32.77;37.13;73.08;48.23;33.18;27.87;31.9;30.56;32.08;29.91;61.9;35.89;53.23;32.47;57.22;28.41;48.82;27.58;20.99;40.98;29.81;33.48;27.43;847.15;77.14;34.14;28.9;25.34;20.94;18.75;17.91;11.94;10.84;11.5;237.89;16.37;122.48;62.97;115.58;65.78;67.6;62.56;83;36.72;34.4;41.94;10.33;13.22;6.59;10.95
38.41;43.41;81.41;52.51;37.44;32.88;36.05;33.92;38.28;38.45;77.58;39.25;65.44;39.53;70.83;34.44;51.83;29.51;23.84;45.5;36.46;38.82;32.12;346.65;75.91;36.8;34.1;31.09;23.96;21.49;21.86;13.31;12.06;12.59;166.97;19.32;120.09;63.96;111.7;65.95;71.3;71.52;74.06;47.52;38.96;60.19;11.14;14.97;7.46;12.72
38.92;46.6;110.79;59.67;39.45;32.85;36.58;34.78;36.08;27.86;73.85;52.62;64.38;39.82;72.64;30.7;74.99;35.07;29.42;47.36;28.48;42.16;34.82;252.61;74.44;45.52;39.81;35.06;32.66;27.33;24.01;14.64;12.9;16.29;130.87;26.35;113.59;63.42;106.36;80.72;74.54;91.12;76.08;51.7;53.27;27.19;8.76;21.12;5.98;17.52
33.41;41.61;91.27;53.07;35.17;25.16;29.61;32.48;30.07;23.61;61.08;37.81;46.53;32.27;64.79;25.39;59.14;28.7;23.9;41;26.31;33.59;30.41;210.92;76.35;45.86;29.94;25.62;23.71;19.52;18.42;12.08;10.93;11.94;134.19;17.72;102.63;49.36;91.55;68.63;67.62;60.89;59.49;43.9;41.65;31.72;9.82;12.97;6.72;11.37
45.59;56.23;203.08;77.32;59.86;31.65;47.47;46.77;45.41;36.05;104.65;58.15;94.58;54.89;128.3;32.36;123.91;37.69;31.56;77.06;33.95;46.94;39.74;478.49;127.78;65.43;36.89;47.01;38.03;29.86;30.86;13.97;13.48;15.1;151.8;25.91;210.51;109.27;170.69;114.96;90.56;124.06;111.63;65.5;58.97;56.27;10.85;17.13;7.51;15.87
46.32;61.96;155.09;75.42;58.54;46.97;47.18;40.91;52.75;41.9;111.65;57.14;91.66;53.64;122.08;40.04;100.75;46.74;39.14;87.5;43.56;60.69;46.38;1944.22;236.33;104.25;62.65;53.18;43.49;34.01;25.38;11.39;9.36;10.13;536.53;21.5;416.4;129.97;381.96;283.14;271.09;278.81;208.1;106.31;100.95;136.08;6.55;11.41;3.66;8.99
27.39;32.39;61.08;37.99;28.1;22.01;24.77;26.27;25.91;21.05;46.5;29.77;37.37;26.44;47.19;22.24;43.57;25.75;20.53;34.72;23.39;28.08;25.08;138.09;51.36;35.42;23.14;20.96;19.5;16.59;14.84;9.88;9.16;9.72;76.85;14.41;69.5;37.21;63.24;49.57;48.66;47.38;44.61;32.35;31.88;28.77;7.57;10.23;5.33;8.88
19.85;19.77;48.47;26.46;16.61;12.37;17.47;16.79;20.93;16.66;43.52;17.83;39.73;14.63;31.17;18.69;26.76;14.44;10.86;27.79;14.4;18.55;16.28;1245.72;70.87;25.74;18.06;16.25;13.55;13.52;9.86;7.24;6.06;7.1;148.45;11.58;89.47;55.74;82.96;65.17;60.61;34.02;65.17;23.1;26.78;31.01;6.95;9.42;4.44;8.53
30.97;44.09;81.03;58.08;33.56;23.83;29.8;29.71;29.85;20.69;42.08;41.64;38.05;29.39;40.97;24.79;50.43;25.47;19.51;29.65;22.66;32.73;24.29;98.12;34.22;26.14;21.95;20.31;18.69;16.8;16.47;12.51;10.3;12.3;50.81;15.62;46.09;28.16;46.07;38.73;36.78;38.78;34.75;26.54;25.39;22.7;9.88;14.22;6.27;11.47
24.92;33.24;92.77;40.21;28.51;26.91;24.85;23.63;24.5;19.33;60.77;34.43;47.3;28.32;70.57;19.57;72.69;31.32;25.49;64.17;22.83;30.23;28.25;1266.12;369.05;260.02;33.62;25.4;23.67;20.35;16.72;9.92;8.59;10.55;541.64;20.75;363.39;85.42;444.68;438.1;242.77;195.37;267.91;43.38;53.82;28.61;5.75;9.27;3.9;8.21
32.5;40.13;80.18;42.63;34.65;32.42;31.43;27;32.91;27.44;66.91;38.06;57.1;36.35;74.92;26.72;66.89;37.86;31.04;63.05;30.17;35.52;36.25;303.41;115.25;66.62;39.8;29.89;28.09;23.01;19.28;10.43;10.4;10.49;174.32;20;135.6;73.78;142.82;119.91;102.33;95.42;91.32;54.43;55.15;46.6;6.05;9.88;4.98;8.99
23.48;25.11;50.78;35.56;22.04;17.91;23.08;23.03;30.06;19.8;37.83;24.38;32.64;21.28;33.09;25.4;31.48;21.55;15.65;26.98;20.92;25.5;19.35;128.72;32.06;19.79;17.23;16.75;13.9;12.53;11.91;8.25;7.42;8.2;49.8;11.34;43.11;26.26;39.77;33.86;33.03;32.91;31.73;21.34;20.4;29.02;7.25;9.76;4.82;8.5
24.21;25.89;54.59;36.83;23.07;17.96;25.13;25.98;28.43;22.64;43.64;24.38;37.05;22.26;36.08;25.49;31.4;21.63;15.72;27.22;22.34;27.39;20;188.01;36.53;20.33;17.78;17.43;14.38;12.86;12.42;8.39;7.54;8.43;68.22;12.42;50.14;28.75;45.09;35.72;36.04;32.99;34.15;22.75;20.98;30.86;8.05;10.09;5.1;9
28.76;28.94;85.67;44.99;28.68;18.6;30.07;30.84;36.86;30.55;58.55;25.76;56.72;25.45;48.94;28.58;34.93;22.76;16.49;33.37;25.81;33.06;22.17;308.98;50.61;22.61;18.41;21.98;16.26;13.73;15.25;8.51;7.76;8.65;69.62;13.09;86;46.22;66.52;44.97;43.7;41.09;44.65;28.48;23.1;48.6;8.21;11.16;5.14;10.09
22.76;27.85;74.61;46.09;22.2;17.19;32.24;31.53;44.44;33.18;58.14;23.64;57.63;20.45;38.76;36.38;30.27;20.74;15.04;25.52;27.06;37.62;18.32;860.85;31.03;19.14;16.1;15.56;13.14;12;11.06;7.95;7.12;7.83;65.58;10.34;64.95;25.99;44.25;39.21;34.07;31.72;35.59;20.27;19.42;46.94;6.98;8.45;4.6;7.42
26.39;27.86;54.71;39.76;25.03;18.06;27.87;28.56;33.14;25.28;43.71;25.5;38.88;24.19;33.7;29;32.18;22.56;16.15;27.02;25.12;30.73;21.28;118.91;32.34;20.03;17.61;17.46;14.14;12.71;12.43;8.33;7.48;8.77;52.02;11.84;50.51;30.57;41.09;34.17;35.13;32.76;32.45;22.25;20.56;37.76;8.65;11.22;5.14;9.95
22.98;25.3;46.18;35.2;22.51;17.8;23.45;23.43;27.06;20.02;35.42;24.44;31.03;21.5;31.55;24.44;30.87;21.66;15.56;25.87;20.79;25.82;19.17;90.63;28.87;19.83;16.97;16.54;13.68;12.73;11.93;8.89;7.79;8.54;44.42;11.56;38.84;24.39;36.4;31.92;30.97;31.31;29.43;20.58;20.02;24.8;8.26;9.93;5.41;9.3
22.8;25.39;55.91;35.23;22.39;18.24;23.14;22.78;25.71;20.13;41.65;24.51;35.91;21.67;38.35;22.1;33.85;22.56;16.19;32.77;21.68;25.96;20.62;697.15;75.28;24.73;20.53;18.56;15.12;13.11;11.97;8.19;7.33;8.34;149.69;12.42;88.98;51.78;85.88;65.29;59.74;42.82;62.13;25.72;25.03;30.17;7.19;9.08;4.73;8.15
26.75;28.33;57.07;32.36;23.35;16.33;23.43;21.42;27.68;23.73;56.91;21.39;48.93;21.3;45.29;23.89;30.03;17.84;13.82;29.57;20.67;25.16;19.71;278.03;57.28;28.32;22.47;20.59;17.11;16.4;13.71;9.8;8.53;8.91;105.37;14.86;76.45;42.27;72.96;56.88;55.93;39.13;50.28;29.89;29.22;49.48;7.79;10.75;5.59;10.2
27.34;30.48;63.53;39.28;26.34;21.41;28.25;25.98;32.29;25.76;51.12;27.3;44.27;26.58;46.11;28.23;36.56;26.18;18.71;36.47;26.13;31.57;24.82;244.66;61.46;25.92;24.34;22.45;17.79;15.66;15.11;9.54;8.51;9.77;110.95;15.48;80.35;43.64;74.99;58.75;56.74;46.52;51.11;31.44;27.21;45.57;7.93;10.68;5.53;10.03
52.37;73.68;194.4;104.91;53.91;50.76;52.9;50.7;50.78;43.08;119.15;84.36;100.44;59.41;122.78;44.57;121.52;49.01;38.88;67.12;40.83;62.44;51.64;499.89;164.84;98.07;79;63.73;55.92;50.74;47.09;29.31;27.51;32.47;246.27;51.05;210.07;114.88;189.33;178.65;155.47;177.72;147.49;101.39;95.03;49.09;14.91;42.92;15.03;34.47
55.05;71.88;175.88;105.05;59.11;42.22;51.31;51.19;44.45;35.35;111.4;68.96;78.68;54.13;115.41;36.52;106.68;39.85;32.58;52.67;37.59;58.32;48.21;522.11;168.7;98.46;57.08;50.26;46.88;40.23;37.53;23.47;22.42;23.44;290.6;36.28;207.06;105.32;228.66;143.38;140.19;127.81;139.59;84.39;77.99;66;19.36;26.14;11.56;20.84
87.58;99.17;431.96;167.73;126.01;64.48;105.44;86.22;71.99;57.11;214.2;106.81;185.05;86.88;255.56;49.03;234;55.78;51.41;124.45;54.84;90.75;76.28;1082.39;301.12;131.66;75.26;92.5;72.39;62.64;64.68;28.86;29.08;29.7;318.87;56.43;453.96;223.05;318.36;260.97;213.95;260.18;243.28;140.99;101.72;113.56;20.75;34.4;12.94;27.34
70.86;97.27;257.6;125.2;91.54;74.3;71.68;58.9;77.44;60.36;192.68;93.04;147.15;81.57;206.5;57.01;170.46;65.14;52.93;118.08;62.42;96.17;68.4;3900.3;448.82;192.23;111.16;94.56;74.49;58.95;43.76;18.39;15.32;15.91;1037.09;37.02;786.95;233.86;701.66;516.05;505.17;530.47;391.06;193.18;178.38;313.58;10.77;19.86;5.75;14.64
33.56;43.3;81.01;48.59;37.19;29.29;31.61;31.25;30.07;25.93;62.34;38.02;48.3;34.29;64.85;26.2;58.03;28.64;24.91;38.83;26.62;35.03;32.24;278.89;100.9;58.88;39.94;35.82;32.98;29;26.7;16.66;15.62;15.21;131.87;24.05;118.53;65.32;127.26;86.51;84.61;79.79;81.68;53;53.21;47.98;12.33;16.86;8.31;14.1
63.25;82.18;178.98;102.88;71.13;46.66;60.41;55.76;57.19;38.22;98.22;86.33;72.92;59.44;96.18;43.63;109.21;39.21;27.8;38.46;35.95;71.55;43.94;185.88;74.82;55.54;55.63;50.01;41.99;39.53;40.26;22.35;19.09;20.31;105.83;34.23;98.43;62.76;90.13;84.76;78.54;85.78;78.82;55.13;57.41;38.38;15.79;24.68;10.13;18.18
32.35;45.08;138.02;57.68;41.04;38.09;32.41;30.15;30.55;24.63;92;51.24;68.71;41.18;107.95;23.54;111.06;38.88;33.57;80.04;28.73;41.06;38.09;1262.19;268.01;116.41;61.35;48.72;43.28;38.06;32.18;18.45;16.76;19.31;410.02;39.97;235.7;145.49;249.69;314.24;173.99;179.28;155.51;81.17;81.05;49.01;10.04;16.85;6.37;13.84
44.91;57.65;118.54;60.09;52.08;51.83;48.85;37.62;48.98;44.81;99.37;50.77;81.86;52.97;117.78;34.14;100.03;52.9;43.43;92.59;40.15;47.53;55.88;516;190.57;110.68;66.14;51.21;47.56;39.69;33.02;16.98;17.59;17.17;265.69;34.71;213.44;114.32;247.65;200.17;177.93;172.94;157.19;96.43;89.92;78.79;9.72;16.89;7.9;15.46
27.42;33.71;59.4;41.54;27.5;26.58;25.85;24.26;39.15;26.63;52.39;30.67;39.56;27.09;47.66;22.57;38.02;20.48;17.11;26.54;25.02;39.71;20.97;268.82;52.09;33.91;26.98;27.44;23.28;21.15;19.29;13.74;12.28;13.07;82.6;18.3;67.6;41.7;63.98;54.38;54.47;54.03;50.17;35.72;35.47;48.19;12.2;18.63;7.81;13.89
56.49;77.32;158.8;75.56;58.28;51.84;49.01;42.7;44.09;40.33;107.3;61.82;94.06;44.41;109.62;42.41;109.19;54.01;34.33;68.55;44.5;46.53;41.03;462.71;125.39;72.04;55.44;43.37;40.19;41.94;34.47;22.31;12.97;23.83;180.98;37.1;135.4;88.78;164.75;116.18;102.62;121.7;94.59;59.51;70.29;36.29;11.46;31.09;10.66;25.63
28.83;31.91;64.55;43.79;29.08;23.77;27.29;26.65;33.98;26.66;57.03;31.04;44.52;30.61;47.94;24.33;38.46;20.6;17.09;27.55;25.97;36.94;21.58;290.37;71.41;36.55;27.91;28.52;24.44;22.21;20.39;14.3;12.93;13.29;139.1;18.99;88.59;49.33;93.82;60.22;62.26;55.51;58.87;38.82;35.76;56.65;13.04;17.64;8.09;14.37
35.88;37.04;98.84;50.56;38.73;27.07;35.42;33.17;44.85;36.53;84.11;33.56;75.59;42.65;79.76;28.08;46.97;21.29;19.12;39.62;32.21;48.84;24.91;512.45;92.73;41.99;30;36.21;30.12;26.5;24.76;14.91;13.76;13.73;121.23;22.5;166.16;75.34;115.9;73.16;77.66;69.37;84.19;51.64;42.7;88.19;13.24;19.32;8.23;15.53
32.49;36.32;77.58;50.41;32.3;28.16;30;28.17;54.4;42.39;84.66;29.75;69.65;40.62;63.55;31.95;37.93;20.08;16.25;24.95;35.51;55.84;20.1;1679.09;69.31;32.68;25.64;35.01;25.8;22.55;18.26;13.07;11.78;12.59;276.84;16.92;164.93;69.78;134.95;82.66;79.94;55.54;80.59;46.57;46.75;184.03;11.83;17.23;7.57;12.53
28.17;31.97;58.49;43.7;28.82;24.16;27.28;26.01;31.99;25.13;48.48;31.39;39.75;28.39;43.66;24.54;38.24;20.47;17.2;27.1;24.72;35.1;21.45;215.64;55.06;34.71;27.74;28.26;24.13;22.07;20.34;14.58;12.96;13.33;90.29;18.75;73.83;43.86;72.34;54.78;56.4;54.11;51.42;37.27;34.35;48.08;12.9;17.95;7.93;14.08
25.82;30.44;54.92;41.43;27.12;23.01;25.98;24.45;31.16;23.14;42.74;30.18;34.72;26.33;38.83;22.33;36.77;20.48;16.59;25.4;23.19;34.67;20.82;149.15;47.79;32.91;26.43;26.38;22.67;20.24;19.1;14.07;12.21;13.02;74.14;17.56;61.66;38.2;58.31;50.42;51.09;50.9;45.58;32.84;31.96;40.67;13.22;17.41;8.34;13.8
26.06;30.96;64.07;42.62;27.62;23.62;25.79;24.42;30.06;23.63;50.88;30.95;41.71;26.97;48.87;22.1;41.79;21.3;17.82;34.67;23.93;32.92;22.73;945.18;112.77;46.68;31.25;28.23;25.08;22.71;19.44;13.58;12.16;13.08;228.49;18.99;125.64;68.7;116.27;101.38;95.49;69.23;91.15;40.78;42.33;48.82;12.09;16.19;7.71;13.36
33.03;38.39;72.92;47.17;32.67;29.41;31.42;28.26;40.64;32.49;67.96;34.66;54;35.98;64.49;28.12;44.75;22.91;21.23;39.63;30.36;43.12;27.45;368.84;99.44;48.59;36.54;35.05;29.66;26.69;23.58;15.75;14.97;14.77;181.55;22.82;129.68;69.22;123.54;95.38;94.66;76.77;80.11;52.67;48.15;70.14;12.96;17.85;8.59;15.21
23.93;32.47;94.11;44.93;26.65;24.89;23.46;24.18;22.94;14;47.29;35.31;34.1;27.63;48.84;17.49;59.52;16.95;16.02;24.95;17;25.12;16.8;226.71;59.4;41.55;39.2;31.98;24.31;23.58;20.08;14.03;9.39;16.14;103.62;21.54;109;56.78;93.36;78.57;69.12;63.5;70.89;41.18;44.48;35.55;9.39;21.7;5.62;17.35
22.44;28.91;68.78;38.99;23.57;19.58;20.18;21.98;19.25;17.25;41.43;27.92;29.86;24.79;43.87;16.43;41.79;19.71;17.81;30.02;17.27;23;21.39;225.93;69.05;43.9;29.45;25.98;23.23;21;18.74;11.93;10.86;11.64;129.35;17.41;97.11;48.41;95.86;68.84;67.41;58.91;63.73;42.08;40.52;37.25;10.56;13.74;7.02;11.72
36;37.09;165.7;65.32;45.74;26.64;38.85;36.12;27.47;27.39;78.36;43.47;69.67;40.98;95.31;21.58;105.49;24.12;29.14;57.74;24.67;35.94;28.55;497.99;116.57;57.69;34.4;41.26;34.93;31.83;33.2;14.01;13.52;15.08;135.14;24.8;249.98;95.14;158.03;134.46;101.2;102.54;118.34;72.33;51.08;57.02;11.31;17.46;7.6;15.32
73.28;90.54;199.46;120.52;78.52;58.36;68.7;69.31;66.4;52.77;137.52;83.28;111.65;72.49;146.36;52.58;127.22;53.24;42.48;70.84;51.78;73.32;61.44;628.44;178.64;93.45;59.87;52.24;47.27;39.73;37.06;23.51;22.14;23.03;282.28;36.5;221.73;105.9;220.71;142.47;150.36;123.39;141.87;92.98;86.07;57.02;18.86;25.61;11.32;20.03
33.37;45.14;123.74;59.62;41.66;28.17;34.16;29.88;37.48;30.38;79.86;45.29;61.87;40.85;84.1;28.45;78.77;32.66;28.29;61.78;28.64;44.29;32.27;1753.85;211.96;95.19;60.54;51.31;40.84;33.61;24.85;11.55;9.53;10.36;484.01;20.92;383.7;120.51;335.61;271.32;249.55;254.02;195.28;99.98;93.27;66.92;7.84;12.68;4.13;10.08
25.43;32.25;62.85;41.1;27.85;23.16;25.57;19.1;25.29;21.22;44.67;31.88;34.9;28.23;44.86;21.58;43.94;22.16;19.83;31.39;19.89;20.16;22.98;209.91;65.12;44;33.43;30.57;19.84;24.43;21.57;14.01;12.44;13.63;103.25;19.66;91.87;37.29;89.22;71.82;69.55;48.43;63.05;44.34;42.8;35.3;12.14;16.4;7.79;13.85
18.93;23.63;49.26;44.08;19.74;15.83;19.11;19.06;17.64;14.78;26.2;27.44;21.17;18.74;25.08;15.77;32.92;16.49;14.05;20.95;14.77;21.72;15.5;96.2;35.01;25.52;22.26;21.67;18.1;17.97;15.99;11.71;10.58;12.11;53.47;15.3;53.49;30.17;46.09;40.7;38.77;38.93;35.65;25.98;25.88;29.96;10.62;15.14;6.79;12.63
16.96;22.86;71.3;29.2;19.58;19;17.35;16.07;16.36;14.46;41.5;25.4;30.87;20.3;49.31;13.56;55.68;22.62;20.53;47.91;15.47;20.52;20.11;1409.03;386.9;208.9;36.27;25.81;23.21;20.76;16.84;10.06;8.73;10.25;560.49;19.64;351.87;91.26;442.06;423.54;261.32;200.31;268.03;47.33;58.99;35.67;7;10.28;4.71;9.2
