"data";"pstrat";"user.x";"no.terms";"user.y";"workflow";"algorithm";"accuracy"
"n2";"p4";14.6900000000001;128;1.97;"w25";"nnet";0.902011657
"n2";"p4";14.6900000000001;128;2.3;"w30";"lda";0.909809265
"n2";"p4";14.6900000000001;128;5.73;"w29";"C5.0Tree";0.887546145
"n2";"p40";22.3499999999985;95;1.29;"w316";"knn";0.846323565
"n2";"p40";22.3499999999985;95;3.41;"w315";"JRip";0.907577111
"n2";"p40";22.3499999999985;95;2.03;"w314";"J48";0.895321454
"n2";"p40";22.3499999999985;95;4.95;"w320";"ranger";0.922057493
"n2";"p40";22.3499999999985;95;2.16;"w319";"svmLinear2";0.923725386
"n2";"p40";22.3499999999985;95;2.03;"w313";"nnet";0.914262365
"n2";"p40";22.3499999999985;95;2.09;"w318";"lda";0.901451141
"n2";"p40";22.3499999999985;95;3.15;"w317";"C5.0Tree";0.891986872
"n2";"p41";8.5199999999968;1983;84.52;"w324";"knn";0.821225696
"n2";"p41";8.5199999999968;1983;98.29;"w323";"JRip";0.902583326
"n2";"p41";8.5199999999968;1983;60.44;"w322";"J48";0.876963374
"n2";"p41";8.5199999999968;1983;42.25;"w328";"ranger";0.950450284
"n2";"p41";8.5199999999968;1983;42.72;"w327";"svmLinear2";0.903106645
"n2";"p41";8.5199999999968;1983;75.84;"w321";"nnet";0.925950089
"n2";"p41";8.5199999999968;1983;77.81;"w326";"lda";0.684339797
"n2";"p41";8.5199999999968;1983;29.5;"w325";"C5.0Tree";0.883641171
"n2";"p42";28.239999999998;158;1.51;"w332";"knn";0.874722554
"n2";"p42";28.239999999998;158;5.32;"w331";"JRip";0.904228908
"n2";"p42";28.239999999998;158;2.8;"w330";"J48";0.890876993
"n2";"p42";28.239999999998;158;6.42;"w336";"ranger";0.930961236
"n2";"p42";28.239999999998;158;2.71;"w335";"svmLinear2";0.934861271
"n2";"p42";28.239999999998;158;2.43;"w329";"nnet";0.920387142
"n2";"p42";28.239999999998;158;1.94;"w334";"lda";0.908130203
"n2";"p42";28.239999999998;158;3.15;"w333";"C5.0Tree";0.881965816
"n2";"p43";8.43000000000029;926;36.86;"w340";"knn";0.825138116
"n2";"p43";8.43000000000029;926;35.04;"w339";"JRip";0.895886914
"n2";"p43";8.43000000000029;926;19.49;"w338";"J48";0.87695964
"n2";"p43";8.43000000000029;926;22.89;"w344";"ranger";0.942657648
"n2";"p43";8.43000000000029;926;16.97;"w343";"svmLinear2";0.890853445
"n2";"p43";8.43000000000029;926;26.88;"w337";"nnet";0.898641171
"n2";"p43";8.43000000000029;926;19.01;"w342";"lda";0.774524395
"n2";"p43";8.43000000000029;926;23.45;"w341";"C5.0Tree";0.871396677
"n2";"p44";15.4599999999991;96;1.28;"w348";"knn";0.8619262
"n2";"p44";15.4599999999991;96;3.78;"w347";"JRip";0.904232648
"n2";"p44";15.4599999999991;96;2.22;"w346";"J48";0.887544914
"n2";"p44";15.4599999999991;96;4.95;"w352";"ranger";0.924284659
"n2";"p44";15.4599999999991;96;2.2;"w351";"svmLinear2";0.920393301
"n2";"p44";15.4599999999991;96;2.05;"w345";"nnet";0.919269811
"n2";"p44";15.4599999999991;96;2.14;"w350";"lda";0.907021556
"n2";"p44";15.4599999999991;96;2.38;"w349";"C5.0Tree";0.885317742
"n2";"p45";16.3099999999977;1755;73.25;"w356";"knn";0.827357874
"n2";"p45";16.3099999999977;1755;82.83;"w355";"JRip";0.90645983
"n2";"p45";16.3099999999977;1755;49.88;"w354";"J48";0.882533789
"n2";"p45";16.3099999999977;1755;43.3;"w360";"ranger";0.949897214
"n2";"p45";16.3099999999977;1755;36.44;"w359";"svmLinear2";0.894751001
"n2";"p45";16.3099999999977;1755;66.37;"w353";"nnet";0.892522625
"n2";"p45";16.3099999999977;1755;63.67;"w358";"lda";0.657025881
"n2";"p45";16.3099999999977;1755;25.59;"w357";"C5.0Tree";0.884201687
"n2";"p46";33.2000000000044;149;1.49;"w364";"knn";0.85800756
"n2";"p46";33.2000000000044;149;5.67;"w363";"JRip";0.905347465
"n2";"p46";33.2000000000044;149;2.69;"w362";"J48";0.899775797
"n2";"p46";33.2000000000044;149;6.28;"w368";"ranger";0.932079787
"n2";"p46";33.2000000000044;149;2.59;"w367";"svmLinear2";0.934309444
"n2";"p46";33.2000000000044;149;2.69;"w361";"nnet";0.919836519
"n2";"p46";33.2000000000044;149;2.2;"w366";"lda";0.908675844
"n2";"p46";33.2000000000044;149;3;"w365";"C5.0Tree";0.894200406
"n2";"p47";16.2900000000009;939;37.22;"w372";"knn";0.827355372
"n2";"p47";16.2900000000009;939;36.35;"w371";"JRip";0.903126475
"n2";"p47";16.2900000000009;939;19.75;"w370";"J48";0.878646143
"n2";"p47";16.2900000000009;939;23.36;"w376";"ranger";0.942653941
"n2";"p47";16.2900000000009;939;17.06;"w375";"svmLinear2";0.878054622
"n2";"p47";16.2900000000009;939;29.19;"w369";"nnet";0.892558585
"n2";"p47";16.2900000000009;939;19.89;"w374";"lda";0.763913055
"n2";"p47";16.2900000000009;939;13.95;"w373";"C5.0Tree";0.878649855
"n2";"p48";23.3799999999974;94;1.26;"w380";"knn";0.845769241
"n2";"p48";23.3799999999974;94;3.67;"w379";"JRip";0.907589501
"n2";"p48";23.3799999999974;94;2.09;"w378";"J48";0.895893122
"n2";"p48";23.3799999999974;94;5.03;"w384";"ranger";0.923171085
"n2";"p48";23.3799999999974;94;2.22;"w383";"svmLinear2";0.923174797
"n2";"p48";23.3799999999974;94;1.97;"w377";"nnet";0.915379696
"n2";"p48";23.3799999999974;94;2.11;"w382";"lda";0.899221495
"n2";"p48";23.3799999999974;94;2.25;"w381";"C5.0Tree";0.890870801
"n2";"p5";12.4299999999998;2028;87.45;"w36";"knn";0.783382301
"n2";"p5";12.4299999999998;2028;97.33;"w35";"JRip";0.885841083
"n2";"p5";12.4299999999998;2028;70.85;"w34";"J48";0.876399169
"n2";"p5";12.4299999999998;2028;39.46;"w40";"ranger";0.9454379
"n2";"p5";12.4299999999998;2028;58.55;"w39";"svmLinear2";0.918156215
"n2";"p5";12.4299999999998;2028;49.39;"w33";"nnet";0.934845181
"n2";"p5";12.4299999999998;2028;68.54;"w38";"lda";0.775198871
"n2";"p5";12.4299999999998;2028;80.21;"w37";"C5.0Tree";0.874725028
"n2";"p6";32.73;196;1.75;"w44";"knn";0.85859412
"n2";"p6";32.73;196;6.13;"w43";"JRip";0.890872044
"n2";"p6";32.73;196;3.33;"w42";"J48";0.889197964
"n2";"p6";32.73;196;8.09;"w48";"ranger";0.934858791
"n2";"p6";32.73;196;3.64;"w47";"svmLinear2";0.9164883
"n2";"p6";32.73;196;2.49;"w41";"nnet";0.913156226
"n2";"p6";32.73;196;2.88;"w46";"lda";0.91593402
"n2";"p6";32.73;196;8.1;"w45";"C5.0Tree";0.890865852
"n2";"p7";12.5100000000002;1205;48.6;"w52";"knn";0.796197226
"n2";"p7";12.5100000000002;1205;48.52;"w51";"JRip";0.885320277
"n2";"p7";12.5100000000002;1205;28.89;"w50";"J48";0.881964612
"n2";"p7";12.5100000000002;1205;28.06;"w56";"ranger";0.9409848
"n2";"p7";12.5100000000002;1205;29.67;"w55";"svmLinear2";0.894210348
"n2";"p7";12.5100000000002;1205;30.39;"w49";"nnet";0.91314878
"n2";"p7";12.5100000000002;1205;31.95;"w54";"lda";0.701008922
"n2";"p7";12.5100000000002;1205;47.86;"w53";"C5.0Tree";0.883636211
"n2";"p8";22.3100000000004;132;1.46;"w60";"knn";0.839108811
"n2";"p8";22.3100000000004;132;4.66;"w59";"JRip";0.884748593
"n2";"p8";22.3100000000004;132;2.48;"w58";"J48";0.880855948
"n2";"p8";22.3100000000004;132;6.75;"w64";"ranger";0.927624201
"n2";"p8";22.3100000000004;132;3.26;"w63";"svmLinear2";0.90034003
"n2";"p8";22.3100000000004;132;2.02;"w57";"nnet";0.908132672
"n2";"p8";22.3100000000004;132;2.28;"w62";"lda";0.909240088
"n2";"p8";22.3100000000004;132;5.86;"w61";"C5.0Tree";0.890317737
"n2";"p9";5.75;2255;98.27;"w68";"knn";0.740497987
"n2";"p9";5.75;2255;122.39;"w67";"JRip";0.888084378
"n2";"p9";5.75;2255;80.19;"w66";"J48";0.875285533
"n2";"p9";5.75;2255;44.81;"w72";"ranger";0.944889785
"n2";"p9";5.75;2255;71.86;"w71";"svmLinear2";0.917579569
"n2";"p9";5.75;2255;66.9;"w65";"nnet";0.928179735
"n2";"p9";5.75;2255;77.44;"w70";"lda";0.816912534
"n2";"p9";5.75;2255;87.38;"w69";"C5.0Tree";0.87194229
"n20";"p1";5.11000000000001;1818;181.28;"w4";"knn";0.755611726
"n20";"p1";5.11000000000001;1818;104.67;"w6";"lda";0.608884548
"n20";"p1";5.11000000000001;1818;182.06;"w3";"JRip";0.800385683
"n20";"p1";5.11000000000001;1818;89.02;"w1";"nnet";0.828587426
"n20";"p1";5.11000000000001;1818;69.42;"w8";"ranger";0.90231565
"n20";"p1";5.11000000000001;1818;104.9;"w2";"J48";0.845950923
"n20";"p1";5.11000000000001;1818;98.53;"w7";"svmLinear2";0.92316389
"n20";"p1";5.11000000000001;1818;115.97;"w5";"C5.0Tree";0.845181703
"n20";"p10";28.0599999999995;652;57.72;"w76";"knn";0.825105067
"n20";"p10";28.0599999999995;652;12.74;"w78";"lda";0.907344796
"n20";"p10";28.0599999999995;652;57.97;"w75";"JRip";0.811582899
"n20";"p10";28.0599999999995;652;22.24;"w73";"nnet";0.822382387
"n20";"p10";28.0599999999995;652;36.04;"w80";"ranger";0.918152036
"n20";"p10";28.0599999999995;652;24.36;"w74";"J48";0.859838619
"n20";"p10";28.0599999999995;652;22.95;"w79";"svmLinear2";0.90810209
"n20";"p10";28.0599999999995;652;38.98;"w77";"C5.0Tree";0.854825572
"n20";"p11";7.25;764;67.89;"w84";"knn";0.76797112
"n20";"p11";7.25;764;17.2;"w86";"lda";0.884170411
"n20";"p11";7.25;764;68.41;"w83";"JRip";0.804646207
"n20";"p11";7.25;764;25.25;"w81";"nnet";0.74052846
"n20";"p11";7.25;764;40.56;"w88";"ranger";0.914290434
"n20";"p11";7.25;764;30.55;"w82";"J48";0.859851141
"n20";"p11";7.25;764;32.96;"w87";"svmLinear2";0.892669395
"n20";"p11";7.25;764;45.46;"w85";"C5.0Tree";0.859854719
"n20";"p12";14.3500000000004;553;49.09;"w92";"knn";0.806190013
"n20";"p12";14.3500000000004;553;10.02;"w94";"lda";0.901937003
"n20";"p12";14.3500000000004;553;49.7;"w91";"JRip";0.816221473
"n20";"p12";14.3500000000004;553;13.23;"w89";"nnet";0.806180472
"n20";"p12";14.3500000000004;553;31.67;"w96";"ranger";0.916606441
"n20";"p12";14.3500000000004;553;19.8;"w90";"J48";0.862933983
"n20";"p12";14.3500000000004;553;20.89;"w95";"svmLinear2";0.894603774
"n20";"p12";14.3500000000004;553;32.72;"w93";"C5.0Tree";0.867184966
"n20";"p13";16.2300000000014;1642;158.28;"w100";"knn";0.757151359
"n20";"p13";16.2300000000014;1642;84.45;"w102";"lda";0.767949057
"n20";"p13";16.2300000000014;1642;176.31;"w99";"JRip";0.80348701
"n20";"p13";16.2300000000014;1642;71.7;"w97";"nnet";0.792672019
"n20";"p13";16.2300000000014;1642;66;"w104";"ranger";0.92393788
"n20";"p13";16.2300000000014;1642;83.03;"w98";"J48";0.838230103
"n20";"p13";16.2300000000014;1642;86.84;"w103";"svmLinear2";0.926640287
"n20";"p13";16.2300000000014;1642;98.13;"w101";"C5.0Tree";0.833985679
"n20";"p14";36.0500000000011;656;58.11;"w108";"knn";0.832438892
"n20";"p14";36.0500000000011;656;13.71;"w110";"lda";0.923554463
"n20";"p14";36.0500000000011;656;53.5;"w107";"JRip";0.810431455
"n20";"p14";36.0500000000011;656;23.01;"w105";"nnet";0.806946114
"n20";"p14";36.0500000000011;656;34.87;"w112";"ranger";0.920079259
"n20";"p14";36.0500000000011;656;24.07;"w106";"J48";0.846344477
"n20";"p14";36.0500000000011;656;24.01;"w111";"svmLinear2";0.911197455
"n20";"p14";36.0500000000011;656;38.54;"w109";"C5.0Tree";0.84596106
"n20";"p15";16.25;854;75.75;"w116";"knn";0.77877836
"n20";"p15";16.25;854;20.07;"w118";"lda";0.8864894
"n20";"p15";16.25;854;79.02;"w115";"JRip";0.812361063
"n20";"p15";16.25;854;34.56;"w113";"nnet";0.744423455
"n20";"p15";16.25;854;43.49;"w120";"ranger";0.921240841
"n20";"p15";16.25;854;33.03;"w114";"J48";0.839389895
"n20";"p15";16.25;854;38.08;"w119";"svmLinear2";0.913902246
"n20";"p15";16.25;854;51.1;"w117";"C5.0Tree";0.83630765
"n20";"p16";24.4799999999996;435;38.78;"w124";"knn";0.849423741
"n20";"p16";24.4799999999996;435;7.73;"w126";"lda";0.918920659
"n20";"p16";24.4799999999996;435;33.67;"w123";"JRip";0.803104189
"n20";"p16";24.4799999999996;435;7.71;"w121";"nnet";0.822402065
"n20";"p16";24.4799999999996;435;25.42;"w128";"ranger";0.920079856
"n20";"p16";24.4799999999996;435;15.62;"w122";"J48";0.848661677
"n20";"p16";24.4799999999996;435;14.36;"w127";"svmLinear2";0.914666695
"n20";"p16";24.4799999999996;435;25.55;"w125";"C5.0Tree";0.842482874
"n20";"p17";11.1000000000004;1464;136.27;"w132";"knn";0.747507489
"n20";"p17";11.1000000000004;1464;74.73;"w134";"lda";0.808880493
"n20";"p17";11.1000000000004;1464;175.92;"w131";"JRip";0.811201867
"n20";"p17";11.1000000000004;1464;65.27;"w129";"nnet";0.77758279
"n20";"p17";11.1000000000004;1464;66.65;"w136";"ranger";0.925485264
"n20";"p17";11.1000000000004;1464;69.67;"w130";"J48";0.85829839
"n20";"p17";11.1000000000004;1464;74.56;"w135";"svmLinear2";0.905022826
"n20";"p17";11.1000000000004;1464;86.6;"w133";"C5.0Tree";0.857910799
"n20";"p18";27.7299999999996;552;49.03;"w140";"knn";0.839770331
"n20";"p18";27.7299999999996;552;9.83;"w142";"lda";0.918923641
"n20";"p18";27.7299999999996;552;51.47;"w139";"JRip";0.812743884
"n20";"p18";27.7299999999996;552;14.36;"w137";"nnet";0.82164
"n20";"p18";27.7299999999996;552;31.68;"w144";"ranger";0.917378642
"n20";"p18";27.7299999999996;552;18.96;"w138";"J48";0.864095565
"n20";"p18";27.7299999999996;552;18.08;"w143";"svmLinear2";0.906563651
"n20";"p18";27.7299999999996;552;31.95;"w141";"C5.0Tree";0.862167745
"n20";"p19";11.0799999999999;575;51.04;"w148";"knn";0.780711546
"n20";"p19";11.0799999999999;575;11.06;"w150";"lda";0.898845813
"n20";"p19";11.0799999999999;575;52.08;"w147";"JRip";0.811986591
"n20";"p19";11.0799999999999;575;17.11;"w145";"nnet";0.769873299
"n20";"p19";11.0799999999999;575;32.7;"w152";"ranger";0.916995225
"n20";"p19";11.0799999999999;575;19.73;"w146";"J48";0.851347983
"n20";"p19";11.0799999999999;575;22.53;"w151";"svmLinear2";0.881853211
"n20";"p19";11.0799999999999;575;33.51;"w149";"C5.0Tree";0.860999604
"n20";"p2";27.6000000000001;746;65.95;"w12";"knn";0.842088128
"n20";"p2";27.6000000000001;746;15.77;"w14";"lda";0.913134219
"n20";"p2";27.6000000000001;746;62.33;"w11";"JRip";0.817754546
"n20";"p2";27.6000000000001;746;26.41;"w9";"nnet";0.822396698
"n20";"p2";27.6000000000001;746;39;"w16";"ranger";0.911205206
"n20";"p2";27.6000000000001;746;29.03;"w10";"J48";0.842862714
"n20";"p2";27.6000000000001;746;28.09;"w15";"svmLinear2";0.917380431
"n20";"p2";27.6000000000001;746;45.55;"w13";"C5.0Tree";0.842475719
"n20";"p20";16.119999999999;411;36.53;"w156";"knn";0.828194468
"n20";"p20";16.119999999999;411;7.37;"w158";"lda";0.900390215
"n20";"p20";16.119999999999;411;38.25;"w155";"JRip";0.808119621
"n20";"p20";16.119999999999;411;7.55;"w153";"nnet";0.811966913
"n20";"p20";16.119999999999;411;25.33;"w160";"ranger";0.917381624
"n20";"p20";16.119999999999;411;15;"w154";"J48";0.849031976
"n20";"p20";16.119999999999;411;13.92;"w159";"svmLinear2";0.888803619
"n20";"p20";16.119999999999;411;23.57;"w157";"C5.0Tree";0.862925635
"n20";"p21";20.4900000000016;1478;138.89;"w164";"knn";0.759854957
"n20";"p21";20.4900000000016;1478;67.64;"w166";"lda";0.833592125
"n20";"p21";20.4900000000016;1478;170.08;"w163";"JRip";0.805020083
"n20";"p21";20.4900000000016;1478;51.91;"w161";"nnet";0.734315072
"n20";"p21";20.4900000000016;1478;63.84;"w168";"ranger";0.928572877
"n20";"p21";20.4900000000016;1478;69.98;"w162";"J48";0.838599209
"n20";"p21";20.4900000000016;1478;76.15;"w167";"svmLinear2";0.91351704
"n20";"p21";20.4900000000016;1478;86.3;"w165";"C5.0Tree";0.839380355
"n20";"p22";37.1499999999978;574;50.94;"w172";"knn";0.844794111
"n20";"p22";37.1499999999978;574;10.22;"w174";"lda";0.924712467
"n20";"p22";37.1499999999978;574;48.22;"w171";"JRip";0.806181068
"n20";"p22";37.1499999999978;574;16.76;"w169";"nnet";0.807726067
"n20";"p22";37.1499999999978;574;31.61;"w176";"ranger";0.925097077
"n20";"p22";37.1499999999978;574;19.99;"w170";"J48";0.850978281
"n20";"p22";37.1499999999978;574;18.45;"w175";"svmLinear2";0.898074804
"n20";"p22";37.1499999999978;574;33.94;"w173";"C5.0Tree";0.850978281
"n20";"p23";20.5200000000004;701;62.16;"w180";"knn";0.794217018
"n20";"p23";20.5200000000004;701;15.14;"w182";"lda";0.893446367
"n20";"p23";20.5200000000004;701;65.97;"w179";"JRip";0.805404097
"n20";"p23";20.5200000000004;701;23.12;"w177";"nnet";0.761008191
"n20";"p23";20.5200000000004;701;40.72;"w184";"ranger";0.919308251
"n20";"p23";20.5200000000004;701;26.53;"w178";"J48";0.838989186
"n20";"p23";20.5200000000004;701;28.73;"w183";"svmLinear2";0.898462992
"n20";"p23";20.5200000000004;701;41.71;"w181";"C5.0Tree";0.840543129
"n20";"p24";26.5200000000004;349;27.95;"w188";"knn";0.853672339
"n20";"p24";26.5200000000004;349;6.05;"w190";"lda";0.913519425
"n20";"p24";26.5200000000004;349;30.63;"w187";"JRip";0.803863272
"n20";"p24";26.5200000000004;349;5.72;"w185";"nnet";0.830098436
"n20";"p24";26.5200000000004;349;24.81;"w192";"ranger";0.920852057
"n20";"p24";26.5200000000004;349;12.48;"w186";"J48";0.838995149
"n20";"p24";26.5200000000004;349;10.99;"w191";"svmLinear2";0.89884462
"n20";"p24";26.5200000000004;349;20.58;"w189";"C5.0Tree";0.836299898
"n20";"p25";5.18999999999869;1818;179.09;"w196";"knn";0.769121372
"n20";"p25";5.18999999999869;1818;112.36;"w198";"lda";0.498081721
"n20";"p25";5.18999999999869;1818;173.95;"w195";"JRip";0.802706461
"n20";"p25";5.18999999999869;1818;113.48;"w193";"nnet";0.708502681
"n20";"p25";5.18999999999869;1818;68.49;"w200";"ranger";0.907332274
"n20";"p25";5.18999999999869;1818;93.24;"w194";"J48";0.844783378
"n20";"p25";5.18999999999869;1818;74.14;"w199";"svmLinear2";0.861385407
"n20";"p25";5.18999999999869;1818;46.01;"w197";"C5.0Tree";0.848643788
"n20";"p26";27.7799999999988;644;56.82;"w204";"knn";0.75560636
"n20";"p26";27.7799999999988;644;11.8;"w206";"lda";0.812363449
"n20";"p26";27.7799999999988;644;55.97;"w203";"JRip";0.811580514
"n20";"p26";27.7799999999988;644;30.7;"w201";"nnet";0.680667063
"n20";"p26";27.7799999999988;644;31.78;"w208";"ranger";0.911971445
"n20";"p26";27.7799999999988;644;22.16;"w202";"J48";0.850589497
"n20";"p26";27.7799999999988;644;21.47;"w207";"svmLinear2";0.883391651
"n20";"p26";27.7799999999988;644;15.98;"w205";"C5.0Tree";0.851746904
"n20";"p27";5.17000000000189;875;77.3;"w212";"knn";0.763331354
"n20";"p27";5.17000000000189;875;20.24;"w214";"lda";0.78185345
"n20";"p27";5.17000000000189;875;80.52;"w211";"JRip";0.819694292
"n20";"p27";5.17000000000189;875;47.95;"w209";"nnet";0.693811776
"n20";"p27";5.17000000000189;875;39.45;"w216";"ranger";0.907719866
"n20";"p27";5.17000000000189;875;31.63;"w210";"J48";0.845175144
"n20";"p27";5.17000000000189;875;31.97;"w215";"svmLinear2";0.862549969
"n20";"p27";5.17000000000189;875;21.5;"w213";"C5.0Tree";0.848649155
"n20";"p28";13.6100000000006;607;53.65;"w220";"knn";0.757539546
"n20";"p28";13.6100000000006;607;11.7;"w222";"lda";0.820469474
"n20";"p28";13.6100000000006;607;49.47;"w219";"JRip";0.821235713
"n20";"p28";13.6100000000006;607;28.48;"w217";"nnet";0.676417869
"n20";"p28";13.6100000000006;607;30.12;"w224";"ranger";0.906177848
"n20";"p28";13.6100000000006;607;20.03;"w218";"J48";0.845564524
"n20";"p28";13.6100000000006;607;21.28;"w223";"svmLinear2";0.87760521
"n20";"p28";13.6100000000006;607;15.29;"w221";"C5.0Tree";0.847884705
"n20";"p29";14.1700000000019;1745;169.7;"w228";"knn";0.784564204
"n20";"p29";14.1700000000019;1745;95;"w230";"lda";0.562946624
"n20";"p29";14.1700000000019;1745;165;"w227";"JRip";0.816210144
"n20";"p29";14.1700000000019;1745;106.93;"w225";"nnet";0.690339554
"n20";"p29";14.1700000000019;1745;64.64;"w232";"ranger";0.913899861
"n20";"p29";14.1700000000019;1745;82.64;"w226";"J48";0.848259774
"n20";"p29";14.1700000000019;1745;72.58;"w231";"svmLinear2";0.871040605
"n20";"p29";14.1700000000019;1745;41.75;"w229";"C5.0Tree";0.847489958
"n20";"p3";5.16999999999985;875;77.59;"w20";"knn";0.793068555
"n20";"p3";5.16999999999985;875;21.33;"w22";"lda";0.884944998
"n20";"p3";5.16999999999985;875;76.35;"w19";"JRip";0.808883475
"n20";"p3";5.16999999999985;875;31.61;"w17";"nnet";0.782621477
"n20";"p3";5.16999999999985;875;44.35;"w24";"ranger";0.898843427
"n20";"p3";5.16999999999985;875;35.89;"w18";"J48";0.84710833
"n20";"p3";5.16999999999985;875;40.33;"w23";"svmLinear2";0.90811342
"n20";"p3";5.16999999999985;875;53.8;"w21";"C5.0Tree";0.845183492
"n20";"p30";35.7299999999996;634;56;"w236";"knn";0.774526184
"n20";"p30";35.7299999999996;634;12.31;"w238";"lda";0.826636947
"n20";"p30";35.7299999999996;634;51.05;"w235";"JRip";0.811577533
"n20";"p30";35.7299999999996;634;34.01;"w233";"nnet";0.703856355
"n20";"p30";35.7299999999996;634;30.78;"w240";"ranger";0.912740068
"n20";"p30";35.7299999999996;634;20.87;"w234";"J48";0.853292499
"n20";"p30";35.7299999999996;634;20.2;"w239";"svmLinear2";0.890723687
"n20";"p30";35.7299999999996;634;15.53;"w237";"C5.0Tree";0.851748693
"n20";"p31";14.2299999999996;953;84.45;"w244";"knn";0.775683592
"n20";"p31";14.2299999999996;953;26;"w246";"lda";0.772198251
"n20";"p31";14.2299999999996;953;82.29;"w243";"JRip";0.819308489
"n20";"p31";14.2299999999996;953;58.18;"w241";"nnet";0.711206876
"n20";"p31";14.2299999999996;953;41.14;"w248";"ranger";0.914670273
"n20";"p31";14.2299999999996;953;34.97;"w242";"J48";0.844783378
"n20";"p31";14.2299999999996;953;35.73;"w247";"svmLinear2";0.867951204
"n20";"p31";14.2299999999996;953;22.83;"w245";"C5.0Tree";0.843240168
"n20";"p32";23.7800000000025;461;40.92;"w252";"knn";0.779550561
"n20";"p32";23.7800000000025;461;8;"w254";"lda";0.824713898
"n20";"p32";23.7800000000025;461;34.34;"w251";"JRip";0.801164444
"n20";"p32";23.7800000000025;461;10.58;"w249";"nnet";0.708881924
"n20";"p32";23.7800000000025;461;22.92;"w256";"ranger";0.909651263
"n20";"p32";23.7800000000025;461;15.48;"w250";"J48";0.846331955
"n20";"p32";23.7800000000025;461;14.25;"w255";"svmLinear2";0.886864469
"n20";"p32";23.7800000000025;461;11.23;"w253";"C5.0Tree";0.84208932
"n20";"p33";7.26000000000204;1702;164.36;"w260";"knn";0.775671666
"n20";"p33";7.26000000000204;1702;89.86;"w262";"lda";0.567192837
"n20";"p33";7.26000000000204;1702;192.66;"w259";"JRip";0.821246446
"n20";"p33";7.26000000000204;1702;109.99;"w257";"nnet";0.673723214
"n20";"p33";7.26000000000204;1702;69.29;"w264";"ranger";0.920849076
"n20";"p33";7.26000000000204;1702;86.02;"w258";"J48";0.849421952
"n20";"p33";7.26000000000204;1702;70.14;"w263";"svmLinear2";0.864856436
"n20";"p33";7.26000000000204;1702;43.43;"w261";"C5.0Tree";0.85057936
"n20";"p34";28.5099999999984;561;49.61;"w268";"knn";0.809647328
"n20";"p34";28.5099999999984;561;10.33;"w270";"lda";0.820853488
"n20";"p34";28.5099999999984;561;50.02;"w267";"JRip";0.824333462
