"data";"workflow";"time"
"n11";"w204";81.1899999999996
"n11";"w203";99.6099999999996
"n11";"w208";76.0699999999996
"n11";"w206";57.3699999999996
"n11";"w202";66.4599999999996
"n11";"w205";60.5599999999996
"n11";"w201";61.2099999999996
"n11";"w207";66.8399999999996
"n11";"w212";160.04
"n11";"w211";156.63
"n11";"w216";70.4600000000003
"n11";"w214";80.8000000000003
"n11";"w210";89.5200000000003
"n11";"w213";49.3600000000003
"n11";"w209";110.49
"n11";"w215";86.9900000000003
"n11";"w220";63.9099999999993
"n11";"w219";69.9399999999993
"n11";"w224";49.6999999999993
"n11";"w222";32.7999999999993
"n11";"w218";43.5199999999993
"n11";"w221";36.3999999999993
"n11";"w217";38.1299999999993
"n11";"w223";44.6899999999993
"n11";"w228";270.49
"n11";"w227";343.45
"n11";"w232";103.16
"n11";"w230";187.65
"n11";"w226";188.24
"n11";"w229";89.5099999999996
"n11";"w225";217.42
"n11";"w231";150.88
"n11";"w20";156.02
"n11";"w19";146.31
"n11";"w24";72.8700000000001
"n11";"w22";77.9600000000001
"n11";"w18";91.0900000000001
"n11";"w21";108.5
"n11";"w17";79.0800000000001
"n11";"w23";102.29
"n11";"w236";87.8499999999978
"n11";"w235";108.739999999998
"n11";"w240";81.8499999999978
"n11";"w238";65.7899999999978
"n11";"w234";73.2899999999978
"n11";"w237";68.2899999999978
"n11";"w233";69.7599999999978
"n11";"w239";74.1899999999978
"n11";"w244";166.220000000002
"n11";"w243";201.810000000002
"n11";"w248";78.6600000000019
"n11";"w246";89.2200000000019
"n11";"w242";97.3600000000019
"n11";"w245";61.4300000000019
"n11";"w241";124.530000000002
"n11";"w247";97.3900000000019
"n11";"w252";77.6600000000004
"n11";"w251";80.9100000000004
"n11";"w256";62.8700000000004
"n11";"w254";46.9100000000004
"n11";"w250";56.6600000000004
"n11";"w253";50.5800000000004
"n11";"w249";51.6700000000004
"n11";"w255";57.4000000000004
"n11";"w260";286.370000000001
"n11";"w259";459.170000000001
"n11";"w264";104.260000000001
"n11";"w262";201.200000000001
"n11";"w258";206.490000000001
"n11";"w261";85.1900000000007
"n11";"w257";244.370000000001
"n11";"w263";153.610000000001
"n11";"w268";81.2999999999997
"n11";"w267";100.96
"n11";"w272";81.2899999999997
"n11";"w270";58.4599999999997
"n11";"w266";66.4699999999997
"n11";"w269";61.5199999999997
"n11";"w265";62.7899999999997
"n11";"w271";67.1999999999997
"n11";"w276";144.100000000001
"n11";"w275";192.940000000001
"n11";"w280";70.4700000000009
"n11";"w278";68.3200000000009
"n11";"w274";80.6400000000009
"n11";"w277";48.4100000000009
"n11";"w273";96.7500000000009
"n11";"w279";81.8600000000009
"n11";"w284";61.4000000000009
"n11";"w283";74.0800000000009
"n11";"w288";51.8200000000009
"n11";"w286";32.6000000000009
"n11";"w282";42.0600000000009
"n11";"w285";36.0100000000009
"n11";"w281";36.8000000000009
"n11";"w287";42.7900000000009
"n11";"w292";261.410000000001
"n11";"w291";389.340000000001
"n11";"w296";106.590000000001
"n11";"w294";173.540000000001
"n11";"w290";182.380000000001
"n11";"w293";91.530000000001
"n11";"w289";210.020000000001
"n11";"w295";147.240000000001
"n11";"w300";86.0000000000006
"n11";"w299";108.210000000001
"n11";"w304";81.4100000000006
"n11";"w302";64.2800000000006
"n11";"w298";72.6000000000006
"n11";"w301";67.0500000000006
"n11";"w297";67.6800000000006
"n11";"w303";73.0800000000006
"n11";"w308";155.09
"n11";"w307";203.08
"n11";"w312";80.1799999999997
"n11";"w310";81.0299999999997
"n11";"w306";91.2699999999997
"n11";"w309";61.0799999999997
"n11";"w305";110.79
"n11";"w311";92.7699999999997
"n11";"w28";72.4700000000001
"n11";"w27";67.0600000000001
"n11";"w32";57.0700000000001
"n11";"w30";35.3600000000001
"n11";"w26";45.1300000000001
"n11";"w29";58.3600000000001
"n11";"w25";35.5900000000001
"n11";"w31";48.4700000000001
"n11";"w316";74.6100000000049
"n11";"w315";85.6700000000049
"n11";"w320";63.5300000000049
"n11";"w318";46.1800000000049
"n11";"w314";54.5900000000049
"n11";"w317";54.7100000000049
"n11";"w313";50.7800000000049
"n11";"w319";55.9100000000049
"n11";"w324";257.600000000001
"n11";"w323";431.960000000001
"n11";"w328";118.540000000001
"n11";"w326";178.980000000001
"n11";"w322";175.880000000001
"n11";"w325";81.0100000000009
"n11";"w321";194.400000000001
"n11";"w327";138.020000000001
"n11";"w332";77.5799999999983
"n11";"w331";98.8399999999983
"n11";"w336";72.9199999999983
"n11";"w334";54.9199999999983
"n11";"w330";64.5499999999983
"n11";"w333";58.4899999999983
"n11";"w329";59.3999999999983
"n11";"w335";64.0699999999983
"n11";"w340";123.739999999997
"n11";"w339";165.699999999997
"n11";"w344";69.7699999999965
"n11";"w342";49.2599999999965
"n11";"w338";68.7799999999965
"n11";"w341";62.8499999999965
"n11";"w337";94.1099999999965
"n11";"w343";71.2999999999965
"n11";"w348";59.2399999999991
"n11";"w347";73.3799999999991
"n11";"w352";52.4899999999991
"n11";"w350";33.1699999999991
"n11";"w346";41.5499999999991
"n11";"w349";35.9699999999991
"n11";"w345";38.4099999999991
"n11";"w351";42.8699999999991
"n11";"w356";245.87
"n11";"w355";386.78
"n11";"w360";122.23
"n11";"w358";161.45
"n11";"w354";162.75
"n11";"w357";86.81
"n11";"w353";178.42
"n11";"w359";137.13
"n11";"w364";84.23
"n11";"w363";106.45
"n11";"w368";80.36
"n11";"w366";63.01
"n11";"w362";70.36
"n11";"w365";65.98
"n11";"w361";67.94
"n11";"w367";71.98
"n11";"w372";140.959999999997
"n11";"w371";178.059999999997
"n11";"w376";85.0799999999968
"n11";"w374";74.2499999999968
"n11";"w370";83.5399999999968
"n11";"w373";59.7499999999968
"n11";"w369";108.689999999997
"n11";"w375";87.2499999999968
"n11";"w380";74.0999999999994
"n11";"w379";84.8699999999994
"n11";"w384";64.2899999999994
"n11";"w382";46.7799999999994
"n11";"w378";55.5599999999994
"n11";"w381";50.0299999999994
"n11";"w377";51.5699999999994
"n11";"w383";56.9899999999994
"n11";"w36";273.16
"n11";"w35";321.36
"n11";"w40";106.62
"n11";"w38";189.99
"n11";"w34";199.46
"n11";"w37";178
"n11";"w33";158.8
"n11";"w39";191.03
"n11";"w44";98.7000000000004
"n11";"w43";105.88
"n11";"w48";91.4300000000004
"n11";"w46";67.9700000000004
"n11";"w42";77.0200000000004
"n11";"w45";85.7100000000004
"n11";"w41";69.3100000000004
"n11";"w47";78.0100000000004
"n11";"w52";166.64
"n11";"w51";164.81
"n11";"w56";84.6300000000001
"n11";"w54";87.6400000000001
"n11";"w50";98.1700000000001
"n11";"w53";118.82
"n11";"w49";87.5900000000001
"n11";"w55";113.33
"n11";"w60";85.6799999999994
"n11";"w59";87.9099999999994
"n11";"w64";70.5699999999994
"n11";"w62";48.8499999999994
"n11";"w58";65.5599999999994
"n11";"w61";71.2099999999994
"n11";"w57";52.1099999999994
"n11";"w63";60.9099999999994
"n11";"w68";287.62
"n11";"w67";396.11
"n11";"w72";106.84
"n11";"w70";199.2
"n11";"w66";212.69
"n11";"w69";179.28
"n11";"w65";166.59
"n11";"w71";193.47
"n12";"w6";110.32
"n12";"w8";51.65
"n12";"w4";142.85
"n12";"w2";141.84
"n12";"w1";64.7
"n12";"w3";167.94
"n12";"w7";84.49
"n12";"w5";123.56
"n12";"w78";45.8800000000001
"n12";"w80";51.8700000000001
"n12";"w76";58.6300000000001
"n12";"w74";47.7000000000001
"n12";"w73";45.1800000000001
"n12";"w75";57.0100000000001
"n12";"w79";45.4300000000001
"n12";"w77";56.9300000000001
"n12";"w86";50.8099999999999
"n12";"w88";36.7599999999999
"n12";"w84";67.9299999999999
"n12";"w82";45.9599999999999
"n12";"w81";26.1899999999999
"n12";"w83";65.8699999999999
"n12";"w87";39.0799999999999
"n12";"w85";64.5499999999999
"n12";"w94";26.3500000000007
"n12";"w96";33.0000000000007
"n12";"w92";40.2100000000007
"n12";"w90";28.8000000000007
"n12";"w89";25.5300000000007
"n12";"w91";39.6100000000007
"n12";"w95";26.0600000000007
"n12";"w93";38.4100000000007
"n12";"w102";99.1899999999991
"n12";"w104";57.4599999999991
"n12";"w100";127.249999999999
"n12";"w98";104.489999999999
"n12";"w97";73.9099999999991
"n12";"w99";153.979999999999
"n12";"w103";78.0399999999991
"n12";"w101";109.619999999999
"n12";"w110";48.6299999999998
"n12";"w112";54.0999999999998
"n12";"w108";60.7499999999998
"n12";"w106";51.2599999999998
"n12";"w105";47.3899999999998
"n12";"w107";58.3699999999998
"n12";"w111";48.4199999999998
"n12";"w109";59.4399999999998
"n12";"w118";60.2200000000007
"n12";"w120";45.0400000000007
"n12";"w116";75.5700000000007
"n12";"w114";53.9000000000007
"n12";"w113";36.7800000000007
"n12";"w115";77.8300000000007
"n12";"w119";47.8300000000007
"n12";"w117";72.1100000000007
"n12";"w126";35.8100000000004
"n12";"w128";41.1800000000004
"n12";"w124";49.1700000000004
"n12";"w122";37.6500000000004
"n12";"w121";34.1200000000004
"n12";"w123";45.2700000000004
"n12";"w127";35.2100000000004
"n12";"w125";47.4500000000004
"n12";"w134";98.3200000000004
"n12";"w136";55.7100000000004
"n12";"w132";125.71
"n12";"w130";106.92
"n12";"w129";105.65
"n12";"w131";153.1
"n12";"w135";70.6000000000004
"n12";"w133";108.55
"n12";"w142";43.9599999999989
"n12";"w144";49.4999999999989
"n12";"w140";56.0899999999989
"n12";"w138";45.5299999999989
"n12";"w137";41.9699999999989
"n12";"w139";54.5599999999989
"n12";"w143";43.2599999999989
"n12";"w141";54.1899999999989
"n12";"w150";41.8700000000002
"n12";"w152";37.2200000000002
"n12";"w148";59.9200000000002
"n12";"w146";39.2600000000002
"n12";"w145";40.3400000000002
"n12";"w147";63.0500000000002
"n12";"w151";34.7700000000002
"n12";"w149";57.1700000000002
"n12";"w14";46.25
"n12";"w16";51.97
"n12";"w12";59.11
"n12";"w10";48.45
"n12";"w9";45.55
"n12";"w11";55.92
"n12";"w15";45.66
"n12";"w13";57.68
"n12";"w158";25.8000000000003
"n12";"w160";31.8700000000003
"n12";"w156";38.8800000000003
"n12";"w154";28.0700000000003
"n12";"w153";24.3700000000003
"n12";"w155";39.5100000000003
"n12";"w159";25.6800000000003
"n12";"w157";37.0900000000003
"n12";"w166";97.1900000000017
"n12";"w168";59.3700000000017
"n12";"w164";121.110000000002
"n12";"w162";97.9000000000017
"n12";"w161";67.7300000000017
"n12";"w163";130.690000000002
"n12";"w167";74.6100000000017
"n12";"w165";106.670000000002
"n12";"w174";48.4099999999987
"n12";"w176";53.5199999999987
"n12";"w172";60.0099999999987
"n12";"w170";49.7299999999987
"n12";"w169";46.5099999999987
"n12";"w171";56.0499999999987
"n12";"w175";47.7499999999987
"n12";"w173";58.4099999999987
"n12";"w182";54.7400000000006
"n12";"w184";49.7100000000006
"n12";"w180";70.6400000000006
"n12";"w178";49.8400000000006
"n12";"w177";46.9700000000006
"n12";"w179";73.1600000000006
"n12";"w183";44.5600000000006
"n12";"w181";67.8000000000006
"n12";"w190";36.1600000000006
"n12";"w192";41.7700000000006
"n12";"w188";48.8900000000006
"n12";"w186";37.8700000000006
"n12";"w185";34.6000000000006
"n12";"w187";45.1900000000006
"n12";"w191";35.7000000000006
"n12";"w189";47.1600000000006
"n12";"w198";103.92
"n12";"w200";49.7599999999997
"n12";"w196";140.98
"n12";"w194";131.98
"n12";"w193";142.94
"n12";"w195";181.71
"n12";"w199";63.1499999999997
"n12";"w197";50.0999999999997
"n12";"w206";45.210000000001
"n12";"w208";49.970000000001
"n12";"w204";55.610000000001
"n12";"w202";47.570000000001
"n12";"w201";45.370000000001
"n12";"w203";52.320000000001
"n12";"w207";45.710000000001
"n12";"w205";46.440000000001
"n12";"w214";56.6099999999988
"n12";"w216";33.1799999999988
"n12";"w212";73.4399999999988
"n12";"w210";49.3199999999988
"n12";"w209";64.5599999999988
"n12";"w211";68.7799999999988
"n12";"w215";32.3999999999988
"n12";"w213";29.2799999999988
"n12";"w222";25.3700000000006
"n12";"w224";29.3600000000006
"n12";"w220";37.3300000000006
"n12";"w218";27.2600000000006
"n12";"w217";26.0300000000006
"n12";"w219";34.5600000000006
"n12";"w223";25.1500000000006
"n12";"w221";25.7200000000006
"n12";"w230";109.639999999999
"n12";"w232";53.9399999999987
"n12";"w228";131.079999999999
"n12";"w226";110.849999999999
"n12";"w225";118.469999999999
"n12";"w227";155.359999999999
"n12";"w231";64.4099999999987
"n12";"w229";53.4599999999987
"n12";"w22";55.79
"n12";"w24";36.82
"n12";"w20";72.84
"n12";"w18";49.78
"n12";"w17";29.45
"n12";"w19";72.93
"n12";"w23";42.39
"n12";"w21";68.92
"n12";"w238";47.7699999999981
"n12";"w240";51.5499999999981
"n12";"w236";56.7299999999981
"n12";"w234";49.1599999999981
"n12";"w233";47.3899999999981
"n12";"w235";53.8299999999981
"n12";"w239";47.5999999999981
"n12";"w237";48.4099999999981
"n12";"w246";63.7900000000022
"n12";"w248";42.1900000000022
"n12";"w244";79.9200000000022
"n12";"w242";56.6000000000022
"n12";"w241";73.6300000000022
"n12";"w243";82.5300000000022
"n12";"w247";41.2700000000022
"n12";"w245";38.3500000000022
"n12";"w254";34.5399999999969
"n12";"w256";38.1399999999969
"n12";"w252";46.6299999999969
"n12";"w250";36.4699999999969
"n12";"w249";35.4099999999969
"n12";"w251";43.9499999999969
"n12";"w255";34.3599999999969
"n12";"w253";35.1799999999969
"n12";"w262";106.280000000001
"n12";"w264";52.2800000000015
"n12";"w260";135.730000000001
"n12";"w258";124.420000000001
"n12";"w257";97.4400000000015
"n12";"w259";179.340000000001
"n12";"w263";60.9900000000015
"n12";"w261";49.9800000000015
"n12";"w270";44.3899999999988
"n12";"w272";50.1699999999988
"n12";"w268";53.6499999999988
"n12";"w266";46.4399999999988
"n12";"w265";44.0299999999988
"n12";"w267";53.2299999999988
"n12";"w271";44.6999999999988
"n12";"w269";45.6399999999988
"n12";"w278";56.7600000000018
"n12";"w280";34.8200000000017
"n12";"w276";67.2800000000017
"n12";"w274";45.2800000000017
"n12";"w273";57.2800000000017
"n12";"w275";73.0400000000017
"n12";"w279";32.3800000000018
"n12";"w277";29.0500000000017
"n12";"w286";24.8299999999981
"n12";"w288";29.8199999999981
"n12";"w284";35.6299999999981
"n12";"w282";26.6499999999981
"n12";"w281";24.5599999999981
"n12";"w283";35.6999999999981
"n12";"w287";24.5499999999981
"n12";"w285";25.2699999999981
"n12";"w294";106.490000000003
"n12";"w296";56.0600000000029
"n12";"w292";127.360000000003
"n12";"w290";103.890000000003
"n12";"w289";121.920000000003
"n12";"w291";159.690000000003
"n12";"w295";63.7800000000029
"n12";"w293";53.5000000000029
"n12";"w302";47.9100000000017
"n12";"w304";52.5100000000017
"n12";"w300";56.1000000000017
"n12";"w298";49.3000000000017
"n12";"w297";47.5000000000017
"n12";"w299";54.8900000000017
"n12";"w303";48.2300000000017
"n12";"w301";48.8600000000017
"n12";"w310";58.0799999999969
"n12";"w312";42.6299999999969
"n12";"w308";75.4199999999969
"n12";"w306";53.0699999999969
"n12";"w305";59.6699999999969
"n12";"w307";77.3199999999969
"n12";"w311";40.2099999999969
"n12";"w309";37.9899999999969
"n12";"w30";26.8299999999999
"n12";"w32";32.3599999999999
"n12";"w28";40.8299999999999
"n12";"w26";28.9399999999999
"n12";"w25";24.8799999999999
"n12";"w27";38.9799999999999
"n12";"w31";26.4599999999999
"n12";"w29";43.4999999999999
"n12";"w318";35.1999999999983
"n12";"w320";39.2799999999983
"n12";"w316";46.0899999999983
"n12";"w314";36.8299999999983
"n12";"w313";35.5599999999983
"n12";"w315";44.9899999999983
"n12";"w319";35.2299999999983
"n12";"w317";39.7599999999983
"n12";"w326";102.880000000003
"n12";"w328";60.0900000000032
"n12";"w324";125.200000000003
"n12";"w322";105.050000000003
"n12";"w321";104.910000000003
"n12";"w323";167.730000000003
"n12";"w327";57.6800000000032
"n12";"w325";48.5900000000032
"n12";"w334";41.4299999999994
"n12";"w336";47.1699999999994
"n12";"w332";50.4099999999994
"n12";"w330";43.7899999999994
"n12";"w329";41.5399999999994
"n12";"w331";50.5599999999994
"n12";"w335";42.6199999999994
"n12";"w333";43.6999999999994
"n12";"w342";44.0799999999991
"n12";"w344";34.4399999999991
"n12";"w340";59.6199999999991
"n12";"w338";38.9899999999991
"n12";"w337";44.9299999999991
"n12";"w339";65.3199999999991
"n12";"w343";29.1999999999991
"n12";"w341";41.0999999999991
"n12";"w350";24.2799999999965
"n12";"w352";29.7099999999965
"n12";"w348";33.6799999999965
"n12";"w346";26.1299999999965
"n12";"w345";23.5699999999965
"n12";"w347";35.1399999999965
"n12";"w351";24.4799999999965
"n12";"w349";25.0699999999965
"n12";"w358";99.5599999999994
"n12";"w360";58.9399999999994
"n12";"w356";120.719999999999
"n12";"w354";96.2799999999994
"n12";"w353";101.169999999999
"n12";"w355";151.099999999999
"n12";"w359";60.7699999999994
"n12";"w357";52.2999999999994
"n12";"w366";46.7599999999991
"n12";"w368";51.5999999999991
"n12";"w364";54.2099999999991
"n12";"w362";48.2899999999991
"n12";"w361";46.3999999999991
"n12";"w363";53.2899999999991
"n12";"w367";46.9599999999991
"n12";"w365";47.7899999999991
"n12";"w374";53.929999999998
"n12";"w376";44.119999999998
"n12";"w372";70.409999999998
"n12";"w370";48.889999999998
"n12";"w369";60.879999999998
"n12";"w371";76.559999999998
"n12";"w375";39.409999999998
"n12";"w373";37.869999999998
"n12";"w382";34.5399999999977
"n12";"w384";38.8999999999977
"n12";"w380";44.1899999999977
"n12";"w378";36.2399999999977
"n12";"w377";33.6999999999977
"n12";"w379";43.4799999999977
"n12";"w383";34.5199999999977
"n12";"w381";35.1899999999977
"n12";"w38";103.81
"n12";"w40";55.2699999999999
"n12";"w36";131.89
"n12";"w34";120.52
"n12";"w33";75.5599999999999
"n12";"w35";151.7
"n12";"w39";81.5899999999999
"n12";"w37";115.42
"n12";"w46";50.1999999999999
"n12";"w48";56.6299999999999
"n12";"w44";62.3499999999999
"n12";"w42";51.6899999999999
"n12";"w41";48.7799999999999
"n12";"w43";58.4399999999999
"n12";"w47";49.6399999999999
"n12";"w45";60.8499999999999
"n12";"w54";63.37
"n12";"w56";43.53
"n12";"w52";79.53
"n12";"w50";56.62
"n12";"w49";43.65
"n12";"w51";82.03
"n12";"w55";49.15
"n12";"w53";76.41
"n12";"w62";36.3
"n12";"w64";41.32
"n12";"w60";50.43
"n12";"w58";38.28
"n12";"w57";35.44
"n12";"w59";47.52
"n12";"w63";35.96
"n12";"w61";48.82
"n12";"w70";104.63
"n12";"w72";54.1899999999999
"n12";"w68";136.56
"n12";"w66";124.71
"n12";"w65";90.4799999999999
"n12";"w67";179.55
"n12";"w71";82.3399999999999
"n12";"w69";116.87
"n13";"w7";58.54
"n13";"w3";114.57
"n13";"w6";88.63
"n13";"w2";80.36
"n13";"w8";45.39
"n13";"w4";111.19
"n13";"w1";64.46
"n13";"w5";89.48
"n13";"w79";28.5900000000001
"n13";"w75";41.9000000000001
"n13";"w78";28.8800000000001
"n13";"w74";31.1500000000001
"n13";"w80";35.1800000000001
"n13";"w76";38.5300000000001
"n13";"w73";27.9000000000001
"n13";"w77";38.1700000000001
"n13";"w87";21.2399999999995
"n13";"w83";45.3299999999995
"n13";"w86";22.4399999999995
"n13";"w82";26.6699999999995
"n13";"w88";29.7799999999995
"n13";"w84";48.1599999999995
"n13";"w81";21.8799999999995
"n13";"w85";49.1099999999995
"n13";"w95";16.7400000000008
"n13";"w91";27.8800000000008
"n13";"w94";16.4900000000008
"n13";"w90";18.8700000000008
"n13";"w96";23.4900000000008
"n13";"w92";25.0400000000008
"n13";"w89";15.6800000000008
"n13";"w93";26.3300000000008
"n13";"w103";59.1199999999999
"n13";"w99";104.18
"n13";"w102";79.0499999999999
"n13";"w98";69.7399999999999
"n13";"w104";49.7999999999999
"n13";"w100";104.71
"n13";"w97";52.3999999999999
"n13";"w101";87.5399999999999
"n13";"w111";33.7400000000006
"n13";"w107";42.9700000000006
"n13";"w110";34.0200000000006
"n13";"w106";35.8300000000006
"n13";"w112";39.5300000000006
"n13";"w108";41.7200000000006
"n13";"w105";33.1000000000006
"n13";"w109";43.2700000000006
"n13";"w119";31.1300000000012
"n13";"w115";54.6900000000012
"n13";"w118";33.2900000000012
"n13";"w114";35.8600000000012
"n13";"w120";37.0200000000012
"n13";"w116";59.3200000000012
"n13";"w113";34.7300000000012
"n13";"w117";52.9400000000012
"n13";"w127";22.7499999999988
"n13";"w123";29.2799999999988
"n13";"w126";22.5499999999988
"n13";"w122";23.8299999999988
"n13";"w128";27.7399999999988
"n13";"w124";23.8899999999988
"n13";"w121";22.0799999999988
"n13";"w125";29.2299999999988
"n13";"w135";49.9800000000003
"n13";"w131";109.1
"n13";"w134";66.2700000000003
"n13";"w130";59.8700000000003
"n13";"w136";47.1400000000003
"n13";"w132";92.2900000000003
"n13";"w129";44.0700000000003
"n13";"w133";76.8100000000003
"n13";"w143";28.2800000000012
"n13";"w139";40.4700000000012
"n13";"w142";28.8400000000012
"n13";"w138";30.8300000000012
"n13";"w144";34.7500000000012
"n13";"w140";38.1100000000012
"n13";"w137";27.9200000000012
"n13";"w141";38.0300000000012
"n13";"w151";20.5000000000003
"n13";"w147";42.3400000000003
"n13";"w150";20.0500000000003
"n13";"w146";23.4500000000003
"n13";"w152";28.2900000000003
"n13";"w148";41.8200000000003
"n13";"w145";23.0700000000003
"n13";"w149";36.7400000000003
"n13";"w15";29.08
"n13";"w11";40.77
"n13";"w14";29.58
"n13";"w10";31.84
"n13";"w16";36.09
"n13";"w12";39.62
"n13";"w9";28.51
